Date,A Mass flow rate [kg/h]
11/3/2025 12:52:39 PM,422.46749997139
11/3/2025 12:52:49 PM,412.914276123047
11/3/2025 12:52:59 PM,409.420296549797
11/3/2025 12:53:09 PM,410.235607624054
11/3/2025 12:53:19 PM,405.416643619537
11/3/2025 12:53:29 PM,403.314462304115
11/3/2025 12:53:39 PM,388.177469372749
11/3/2025 12:53:49 PM,366.05544090271
11/3/2025 12:53:59 PM,361.231380701065
11/3/2025 12:54:09 PM,356.935957074165
11/3/2025 12:54:19 PM,349.315479397774
11/3/2025 12:54:29 PM,345.367133617401
11/3/2025 12:54:39 PM,340.086534619331
11/3/2025 12:54:49 PM,338.720029592514
11/3/2025 12:54:59 PM,347.5750207901
11/3/2025 12:55:09 PM,359.231096506119
11/3/2025 12:55:19 PM,377.8648853302
11/3/2025 12:55:29 PM,
11/3/2025 12:55:39 PM,384.42959189415
11/3/2025 12:55:49 PM,381.351327896118
11/3/2025 12:55:59 PM,378.025791049004
11/3/2025 12:56:09 PM,427.031734585762
11/3/2025 12:56:19 PM,443.662449717522
11/3/2025 12:56:29 PM,477.74498462677
11/3/2025 12:56:39 PM,422.481206059456
11/3/2025 12:56:49 PM,352.782851457596
11/3/2025 12:56:59 PM,354.798129200935
11/3/2025 12:57:09 PM,354.790699481964
11/3/2025 12:57:19 PM,357.748425006866
11/3/2025 12:57:29 PM,358.731105923653
11/3/2025 12:57:39 PM,366.539794206619
11/3/2025 12:57:49 PM,370.47164440155
11/3/2025 12:57:59 PM,368.40226650238
11/3/2025 12:58:09 PM,358.635994791985
11/3/2025 12:58:19 PM,364.142623543739
11/3/2025 12:58:29 PM,382.908403873444
11/3/2025 12:58:39 PM,396.010082960129
11/3/2025 12:58:49 PM,375.936350226402
11/3/2025 12:58:59 PM,376.028376817703
11/3/2025 12:59:09 PM,362.2588545084
11/3/2025 12:59:19 PM,345.470774173737
11/3/2025 12:59:29 PM,351.466342806816
11/3/2025 12:59:39 PM,361.106631159782
11/3/2025 12:59:49 PM,357.946667075157
11/3/2025 12:59:59 PM,348.703855276108
11/3/2025 1:00:09 PM,351.79123878479
11/3/2025 1:00:19 PM,349.776980280876
11/3/2025 1:00:29 PM,350.45852959156
11/3/2025 1:00:39 PM,355.092260241508
11/3/2025 1:00:49 PM,356.298154592514
11/3/2025 1:00:59 PM,368.056851625443
11/3/2025 1:01:09 PM,384.998086094856
11/3/2025 1:01:19 PM,385.973793268204
11/3/2025 1:01:29 PM,383.90371799469
11/3/2025 1:01:39 PM,380.112093687057
11/3/2025 1:01:49 PM,371.705996990204
11/3/2025 1:01:59 PM,371.581462025642
11/3/2025 1:02:09 PM,370.166918635368
11/3/2025 1:02:19 PM,366.075825691223
11/3/2025 1:02:29 PM,360.566648840904
11/3/2025 1:02:39 PM,356.339782476425
11/3/2025 1:02:49 PM,355.005598068237
11/3/2025 1:02:59 PM,353.492698073387
11/3/2025 1:03:09 PM,355.588790774345
11/3/2025 1:03:19 PM,357.469287514687
11/3/2025 1:03:29 PM,356.733745336533
11/3/2025 1:03:39 PM,357.102093100548
11/3/2025 1:03:49 PM,363.459438085556
11/3/2025 1:03:59 PM,368.717023730278
11/3/2025 1:04:09 PM,379.365661740303
11/3/2025 1:04:19 PM,390.537115931511
11/3/2025 1:04:29 PM,391.19972884655
11/3/2025 1:04:39 PM,388.986021280289
11/3/2025 1:04:49 PM,382.320410013199
11/3/2025 1:04:59 PM,375.729900598526
11/3/2025 1:05:09 PM,363.716125488281
11/3/2025 1:05:19 PM,351.658871769905
