TIME,MEASURE
09:23:18,???
09:23:19,???
09:23:20,???
09:23:21,???
09:23:22,???
09:23:23,???
09:23:24,???
09:23:25,???
09:23:26,???
09:23:27,???
09:23:28,???
09:23:29,???
09:23:30,???
09:23:31,177.35
09:23:32,177.35
09:23:33,180.66
09:23:34,182.58
09:23:35,182.58
09:23:36,185.6
09:23:37,187.38
09:23:38,188.73
09:23:39,188.54
09:23:40,189.32
09:23:41,190.21
09:23:42,192.22
09:23:43,194.3
09:23:44,194.04
09:23:45,194.21
09:23:46,193.74
09:23:47,192.75
09:23:48,193.49
09:23:49,193.23
09:23:50,192.7
09:23:51,192.0
09:23:52,192.25
09:23:53,191.88
09:23:54,192.83
09:23:55,192.23
09:23:56,192.48
09:23:57,191.81
09:23:58,191.69
09:23:59,191.12
09:24:00,190.94
09:24:01,190.65
09:24:02,190.56
09:24:03,190.43
09:24:04,189.75
09:24:05,190.21
09:24:06,189.58
09:24:07,189.82
09:24:08,190.43
09:24:09,189.96
09:24:10,190.69
09:24:11,190.66
09:24:12,191.15
09:24:13,191.43
09:24:14,191.77
09:24:15,192.35
09:24:16,192.98
09:24:17,193.04
09:24:18,193.46
09:24:19,193.12
09:24:20,192.69
09:24:21,192.25
09:24:22,192.54
09:24:23,193.43
09:24:24,193.05
09:24:25,192.43
09:24:26,192.36
09:24:27,192.6
09:24:28,192.44
09:24:29,192.23
09:24:30,???
09:24:31,???
09:24:32,???
09:24:33,???
09:24:34,???
09:24:35,???
09:24:36,???
09:24:37,???
