TIME,MEASURE
10:38:40,-127.83
10:38:41,-127.83
10:38:42,-127.83
10:38:43,-127.46
10:38:44,-126.37
10:38:45,-126.55
10:38:46,-127.5
10:38:47,-127.5
10:38:48,???
10:38:49,???
10:38:50,-128.45
10:38:51,-130.48
10:38:52,-130.48
10:38:53,-124.76
10:38:54,-122.3
10:38:55,-120.42
10:38:56,-117.87
10:38:57,-117.87
10:38:58,???
10:38:59,???
10:39:00,???
10:39:01,???
10:39:02,???
10:39:03,???
10:39:04,???
10:39:05,???
10:39:06,???
10:39:07,-110.34
10:39:08,-112.91
10:39:09,-112.91
10:39:10,-119.28
10:39:11,-125.01
10:39:12,-128.21
10:39:13,???
10:39:14,???
10:39:15,???
10:39:16,???
10:39:17,???
10:39:18,???
10:39:19,???
10:39:20,???
10:39:21,???
10:39:22,???
10:39:23,???
10:39:24,???
10:39:25,???
10:39:26,???
10:39:27,-127.48
10:39:28,???
10:39:29,???
10:39:30,???
10:39:31,???
10:39:32,???
10:39:33,???
10:39:34,???
10:39:35,-123.46
10:39:36,???
10:39:37,-118.43
10:39:38,-118.39
10:39:39,???
10:39:40,-116.53
10:39:41,-111.57
10:39:42,-112.99
10:39:43,-112.31
10:39:44,-112.97
10:39:45,-112.09
10:39:46,-112.19
10:39:47,-110.37
10:39:48,-110.58
10:39:49,-110.98
10:39:50,???
10:39:51,-112.28
10:39:52,-112.79
10:39:53,-111.01
10:39:54,-110.77
10:39:55,-109.1
10:39:56,-106.78
10:39:57,-110.86
10:39:58,-115.57
10:39:59,-118.77
10:40:00,-115.75
10:40:01,-115.24
10:40:02,-115.07
10:40:03,-115.33
10:40:04,-115.44
10:40:05,???
10:40:06,???
10:40:07,???
