TIME,MEASURE
08:46:08,???
08:46:09,???
08:46:10,???
08:46:11,???
08:46:12,???
08:46:13,???
08:46:14,248.87
08:46:15,248.87
08:46:16,250.8
08:46:17,254.47
08:46:18,251.83
08:46:19,252.13
08:46:20,251.76
08:46:21,255.58
08:46:22,251.31
08:46:23,252.97
08:46:24,248.34
08:46:25,253.89
08:46:26,255.1
08:46:27,253.8
08:46:28,249.51
08:46:29,247.64
08:46:30,262.38
08:46:31,265.58
08:46:32,260.64
08:46:33,255.48
08:46:34,258.16
08:46:35,253.52
08:46:36,253.48
08:46:37,252.75
08:46:38,252.04
08:46:39,252.43
08:46:40,252.25
08:46:41,251.91
08:46:42,252.59
08:46:43,255.23
08:46:44,254.84
08:46:45,255.57
08:46:46,255.14
08:46:47,253.54
08:46:48,253.79
08:46:49,251.72
08:46:50,251.93
08:46:51,252.92
08:46:52,252.12
08:46:53,???
08:46:54,???
08:46:55,???
08:46:56,???
08:46:57,???
08:46:58,???
08:46:59,???
