TIME,MEASURE
10:30:43,???
10:30:44,???
10:30:45,???
10:30:46,???
10:30:47,162.75
10:30:48,162.75
10:30:49,158.99
10:30:50,158.34
10:30:51,156.65
10:30:52,154.56
10:30:53,154.56
10:30:54,153.95
10:30:55,153.88
10:30:56,153.64
10:30:57,152.74
10:30:58,152.74
10:30:59,157.52
10:31:00,159.74
10:31:01,160.45
10:31:02,162.17
10:31:03,163.5
10:31:04,162.18
10:31:05,161.84
10:31:06,160.62
10:31:07,161.34
10:31:08,161.7
10:31:09,159.15
10:31:10,159.15
10:31:11,156.52
10:31:12,158.15
10:31:13,158.91
10:31:14,159.59
10:31:15,160.0
10:31:16,160.89
10:31:17,160.12
10:31:18,159.9
10:31:19,160.15
10:31:20,160.15
10:31:21,161.37
10:31:22,161.89
10:31:23,162.27
10:31:24,161.24
10:31:25,161.33
10:31:26,160.7
10:31:27,160.39
10:31:28,161.65
10:31:29,162.94
10:31:30,163.06
10:31:31,165.0
10:31:32,165.94
10:31:33,166.2
10:31:34,167.0
10:31:35,168.04
10:31:36,169.03
10:31:37,169.93
10:31:38,169.92
10:31:39,170.28
10:31:40,170.93
10:31:41,171.34
10:31:42,172.12
10:31:43,172.35
10:31:44,172.68
10:31:45,172.75
10:31:46,173.16
10:31:47,173.21
10:31:48,173.14
10:31:49,173.68
10:31:50,173.97
10:31:51,173.97
10:31:52,173.94
10:31:53,174.69
10:31:54,174.38
10:31:55,174.45
10:31:56,174.42
10:31:57,174.64
10:31:58,174.74
10:31:59,174.06
10:32:00,173.65
10:32:01,173.65
10:32:02,173.7
10:32:03,173.05
10:32:04,173.01
10:32:05,173.01
10:32:06,???
10:32:07,???
10:32:08,???
10:32:09,???
10:32:10,???
