Date,A Mass flow rate [kg/h]
12/1/2025 2:16:54 PM,47034.3040466309
12/1/2025 2:16:55 PM,47034.3040466309
12/1/2025 2:16:56 PM,45013.6299133301
12/1/2025 2:16:57 PM,43790.7245635986
12/1/2025 2:16:58 PM,43245.4250335693
12/1/2025 2:16:59 PM,41920.1957702637
12/1/2025 2:17:00 PM,42089.3131256104
12/1/2025 2:17:01 PM,43666.8502807617
12/1/2025 2:17:02 PM,43666.8502807617
12/1/2025 2:17:03 PM,
12/1/2025 2:17:04 PM,44325.7106781006
12/1/2025 2:17:05 PM,45010.9691619873
12/1/2025 2:17:06 PM,46061.8354797363
12/1/2025 2:17:07 PM,46388.1191253662
12/1/2025 2:17:08 PM,45234.3074798584
12/1/2025 2:17:09 PM,43544.6342468262
12/1/2025 2:17:10 PM,45024.125289917
12/1/2025 2:17:11 PM,46237.015914917
12/1/2025 2:17:12 PM,47308.4060668945
12/1/2025 2:17:13 PM,47440.6230926514
12/1/2025 2:17:14 PM,46684.6538543701
12/1/2025 2:17:15 PM,46678.3916473389
12/1/2025 2:17:16 PM,46341.7499542236
12/1/2025 2:17:17 PM,45488.2358551025
12/1/2025 2:17:18 PM,45079.407119751
12/1/2025 2:17:19 PM,45378.3828735352
12/1/2025 2:17:20 PM,45147.3987579346
12/1/2025 2:17:21 PM,44730.3268432617
12/1/2025 2:17:22 PM,44535.4259490967
12/1/2025 2:17:23 PM,44412.2898101807
12/1/2025 2:17:24 PM,44412.2898101807
12/1/2025 2:17:25 PM,44139.4374847412
12/1/2025 2:17:26 PM,43990.7444000244
12/1/2025 2:17:27 PM,43439.4847869873
12/1/2025 2:17:28 PM,43448.3150482178
12/1/2025 2:17:29 PM,43590.9141540527
12/1/2025 2:17:30 PM,43436.9785308838
12/1/2025 2:17:31 PM,43416.4924621582
12/1/2025 2:17:32 PM,43527.9350280762
12/1/2025 2:17:33 PM,43411.4078521729
12/1/2025 2:17:34 PM,43127.4147033691
12/1/2025 2:17:35 PM,43127.4147033691
12/1/2025 2:17:36 PM,43123.5488891602
12/1/2025 2:17:37 PM,43603.8986206055
12/1/2025 2:17:38 PM,44134.4970703125
12/1/2025 2:17:39 PM,44275.825881958
12/1/2025 2:17:40 PM,44339.2684936523
12/1/2025 2:17:41 PM,44651.8981933594
12/1/2025 2:17:42 PM,44623.9654541016
12/1/2025 2:17:43 PM,44807.0079803467
12/1/2025 2:17:44 PM,45095.1965332031
12/1/2025 2:17:45 PM,45020.8087921143
12/1/2025 2:17:46 PM,45160.7677459717
12/1/2025 2:17:47 PM,44930.916595459
12/1/2025 2:17:48 PM,45049.4453430176
12/1/2025 2:17:49 PM,45014.9963378906
12/1/2025 2:17:50 PM,45216.4409637451
12/1/2025 2:17:51 PM,45599.5616912842
12/1/2025 2:17:52 PM,45950.7877349854
12/1/2025 2:17:53 PM,46166.1609649658
12/1/2025 2:17:54 PM,46082.6580047607
12/1/2025 2:17:55 PM,46236.3876342773
12/1/2025 2:17:56 PM,46232.4531555176
12/1/2025 2:17:57 PM,46538.0035400391
12/1/2025 2:17:58 PM,46417.1264648438
12/1/2025 2:17:59 PM,46354.0718078613
12/1/2025 2:18:00 PM,45957.7537536621
12/1/2025 2:18:01 PM,45205.2829742432
12/1/2025 2:18:02 PM,44384.7347259521
12/1/2025 2:18:03 PM,44628.4595489502
12/1/2025 2:18:04 PM,44571.7597961426
12/1/2025 2:18:05 PM,44736.4894866943
12/1/2025 2:18:06 PM,44730.2684783936
12/1/2025 2:18:07 PM,44637.1215820312
12/1/2025 2:18:08 PM,44484.8613739014
12/1/2025 2:18:09 PM,44227.4448394775
12/1/2025 2:18:10 PM,44069.0116882324
12/1/2025 2:18:11 PM,44301.6609191895
12/1/2025 2:18:12 PM,44329.5146942139
12/1/2025 2:18:13 PM,44047.1523284912
12/1/2025 2:18:14 PM,43631.4571380615
12/1/2025 2:18:15 PM,
12/1/2025 2:18:16 PM,
