Date,A Mass flow rate [kg/h]
12/2/2025 10:08:07 AM,208097.067260742
12/2/2025 10:08:08 AM,208097.067260742
12/2/2025 10:08:09 AM,209164.471435547
12/2/2025 10:08:10 AM,208897.434997559
12/2/2025 10:08:11 AM,205162.467956543
12/2/2025 10:08:12 AM,
12/2/2025 10:08:13 AM,206637.780761719
12/2/2025 10:08:14 AM,209327.192687988
12/2/2025 10:08:15 AM,210201.649475098
12/2/2025 10:08:16 AM,211075.666809082
12/2/2025 10:08:17 AM,210323.748779297
12/2/2025 10:08:18 AM,210323.748779297
12/2/2025 10:08:19 AM,212871.286010742
12/2/2025 10:08:20 AM,213335.911560059
12/2/2025 10:08:21 AM,211767.613220215
12/2/2025 10:08:22 AM,211190.089416504
12/2/2025 10:08:23 AM,213523.681640625
12/2/2025 10:08:24 AM,213668.811035156
12/2/2025 10:08:25 AM,214246.101379395
12/2/2025 10:08:26 AM,213671.228027344
12/2/2025 10:08:27 AM,213684.342956543
12/2/2025 10:08:28 AM,213120.68939209
12/2/2025 10:08:29 AM,213050.36315918
12/2/2025 10:08:30 AM,212255.735778809
12/2/2025 10:08:31 AM,212022.688293457
12/2/2025 10:08:32 AM,212397.953796387
12/2/2025 10:08:33 AM,212438.369750977
12/2/2025 10:08:34 AM,212510.165405273
12/2/2025 10:08:35 AM,211987.106323242
12/2/2025 10:08:36 AM,211650.608825684
12/2/2025 10:08:37 AM,210958.56628418
12/2/2025 10:08:38 AM,210151.647949219
12/2/2025 10:08:39 AM,210003.730773926
12/2/2025 10:08:40 AM,209615.309143066
12/2/2025 10:08:41 AM,208995.309448242
12/2/2025 10:08:42 AM,208120.60546875
12/2/2025 10:08:43 AM,208106.199645996
12/2/2025 10:08:44 AM,208343.421936035
12/2/2025 10:08:45 AM,
12/2/2025 10:08:46 AM,208176.416015625
12/2/2025 10:08:47 AM,208608.37097168
12/2/2025 10:08:48 AM,208506.115722656
12/2/2025 10:08:49 AM,208679.58984375
12/2/2025 10:08:50 AM,208930.311584473
12/2/2025 10:08:51 AM,209159.953308105
12/2/2025 10:08:52 AM,210007.136535645
12/2/2025 10:08:53 AM,210273.747253418
12/2/2025 10:08:54 AM,210939.916992188
12/2/2025 10:08:55 AM,211354.170227051
12/2/2025 10:08:56 AM,211585.446166992
12/2/2025 10:08:57 AM,211785.191345215
12/2/2025 10:08:58 AM,212092.657470703
12/2/2025 10:08:59 AM,212388.478088379
12/2/2025 10:09:00 AM,212855.163574219
12/2/2025 10:09:01 AM,213286.047363281
12/2/2025 10:09:02 AM,213268.125915527
12/2/2025 10:09:03 AM,213422.12677002
12/2/2025 10:09:04 AM,213552.328491211
