TIME,MEASURE
08:55:04,???
08:55:05,???
08:55:06,???
08:55:07,???
08:55:08,???
08:55:09,???
08:55:10,???
08:55:11,???
08:55:12,???
08:55:13,???
08:55:14,???
08:55:15,???
08:55:16,???
08:55:17,???
08:55:18,???
08:55:19,???
08:55:20,???
08:55:21,???
08:55:22,???
08:55:23,???
08:55:24,???
08:55:25,???
08:55:26,???
08:55:27,???
08:55:28,???
08:55:29,???
08:55:30,???
08:55:31,???
08:55:32,???
08:55:33,???
08:55:34,???
08:55:35,???
08:55:36,???
08:55:37,???
08:55:38,???
08:55:39,-80.64
08:55:40,-80.64
08:55:41,-85.52
08:55:42,-89.39
08:55:43,-90.9
08:55:44,-91.73
08:55:45,-91.73
08:55:46,???
08:55:47,???
08:55:48,-87.29
08:55:49,???
08:55:50,???
08:55:51,???
08:55:52,-72.51
08:55:53,-72.51
08:55:54,-67.71
08:55:55,-56.16
08:55:56,-50.46
08:55:57,-46.01
08:55:58,-40.28
08:55:59,-36.42
08:56:00,???
08:56:01,???
08:56:02,???
08:56:03,???
08:56:04,???
08:56:05,-39.07
08:56:06,???
08:56:07,???
08:56:08,-39.61
08:56:09,-38.84
08:56:10,???
08:56:11,???
08:56:12,???
08:56:13,???
08:56:14,???
08:56:15,???
08:56:16,???
08:56:17,???
08:56:18,???
08:56:19,???
08:56:20,???
08:56:21,???
08:56:22,???
08:56:23,???
08:56:24,???
08:56:25,???
08:56:26,???
08:56:27,???
08:56:28,???
08:56:29,???
08:56:30,???
08:56:31,???
08:56:32,???
08:56:33,???
08:56:34,???
08:56:35,???
08:56:36,???
08:56:37,???
08:56:38,???
08:56:39,???
08:56:40,???
08:56:41,???
08:56:42,???
08:56:43,???
08:56:44,???
08:56:45,-42.07
08:56:46,-42.07
08:56:47,-47.17
08:56:48,-46.34
08:56:49,-44.2
08:56:50,-37.22
08:56:51,-32.19
08:56:52,-29.01
08:56:53,-33.13
08:56:54,-38.09
08:56:55,-41.36
08:56:56,-45.43
08:56:57,-45.43
08:56:58,???
08:56:59,???
08:57:00,-41.2
08:57:01,-36.26
08:57:02,-38.16
08:57:03,-35.52
08:57:04,-32.04
08:57:05,-31.88
08:57:06,-32.6
08:57:07,-28.33
08:57:08,-30.74
08:57:09,???
08:57:10,???
08:57:11,???
08:57:12,???
08:57:13,???
08:57:14,???
08:57:15,???
08:57:16,???
08:57:17,???
08:57:18,6.18
08:57:19,27.62
08:57:20,???
08:57:21,???
08:57:22,???
08:57:23,???
08:57:24,???
08:57:25,???
08:57:26,???
08:57:27,???
08:57:28,66.21
08:57:29,???
08:57:30,???
08:57:31,???
08:57:32,???
08:57:33,???
08:57:34,???
08:57:35,???
08:57:36,???
08:57:37,???
08:57:38,???
08:57:39,???
08:57:40,???
08:57:41,???
08:57:42,???
08:57:43,???
08:57:44,???
08:57:45,???
