Date,A Volumetric flow rate [m³/h]
2/23/2026 7:53:03 AM,
2/23/2026 8:03:03 AM,287.062910199165
2/23/2026 8:13:03 AM,284.328263998032
2/23/2026 8:23:03 AM,244.903627038002
2/23/2026 8:33:03 AM,244.063130021095
2/23/2026 8:43:03 AM,288.951882719994
2/23/2026 8:53:03 AM,292.997860908508
2/23/2026 9:03:03 AM,272.965809702873
2/23/2026 9:13:03 AM,293.842327594757
2/23/2026 9:23:03 AM,287.951096892357
2/23/2026 9:33:03 AM,319.796723127365
2/23/2026 9:43:03 AM,298.434752225876
2/23/2026 9:53:03 AM,301.714718341827
2/23/2026 10:03:03 AM,305.71896135807
2/23/2026 10:13:03 AM,299.039268493652
2/23/2026 10:23:03 AM,304.19348180294
2/23/2026 10:33:03 AM,307.440268993378
2/23/2026 10:43:03 AM,307.722222805023
2/23/2026 10:53:03 AM,307.737296819687
2/23/2026 11:03:03 AM,305.260008573532
2/23/2026 11:13:03 AM,302.453720569611
2/23/2026 11:23:03 AM,263.433909416199
2/23/2026 11:33:03 AM,245.833119750023
2/23/2026 11:43:03 AM,250.782600045204
2/23/2026 11:53:03 AM,258.031886816025
2/23/2026 12:03:03 PM,252.200120687485
2/23/2026 12:13:03 PM,262.081003189087
2/23/2026 12:23:03 PM,244.694629311562
2/23/2026 12:33:03 PM,201.914468407631
2/23/2026 12:43:03 PM,286.328440904617
2/23/2026 12:53:03 PM,296.614471077919
2/23/2026 1:03:03 PM,274.549788236618
2/23/2026 1:13:03 PM,271.697634458542
2/23/2026 1:23:03 PM,295.444786548615
2/23/2026 1:33:03 PM,258.867636322975
2/23/2026 1:43:03 PM,265.623879432678
2/23/2026 1:53:03 PM,300.050756335258
2/23/2026 2:03:03 PM,247.883239388466
2/23/2026 2:13:03 PM,232.122766971588
2/23/2026 2:23:03 PM,273.2785820961
2/23/2026 2:33:03 PM,281.807658076286
2/23/2026 2:43:03 PM,279.269349575043
2/23/2026 2:53:03 PM,231.653809547424
2/23/2026 3:03:03 PM,259.110000729561
2/23/2026 3:13:03 PM,252.155542373657
2/23/2026 3:23:03 PM,240.581354498863
2/23/2026 3:33:03 PM,233.640092611313
2/23/2026 3:43:03 PM,230.704951286316
2/23/2026 3:53:03 PM,221.748679876328
2/23/2026 4:03:03 PM,160.298976302147
2/23/2026 4:13:03 PM,210.881173610687
2/23/2026 4:23:03 PM,244.202390313148
2/23/2026 4:33:03 PM,270.882537961006
2/23/2026 4:43:03 PM,304.821521043777
2/23/2026 4:53:03 PM,318.642273545265
2/23/2026 5:03:03 PM,205.271507799625
2/23/2026 5:13:03 PM,263.914668560028
2/23/2026 5:23:03 PM,263.363474607468
2/23/2026 5:33:03 PM,264.010101556778
2/23/2026 5:43:03 PM,259.845194220543
2/23/2026 5:53:03 PM,237.872403860092
2/23/2026 6:03:03 PM,238.762709498405
2/23/2026 6:13:03 PM,243.751350045204
2/23/2026 6:23:03 PM,204.464216530323
2/23/2026 6:33:03 PM,207.150448858738
2/23/2026 6:43:03 PM,210.326036810875
2/23/2026 6:53:03 PM,199.112176895142
2/23/2026 7:03:03 PM,198.645941913128
2/23/2026 7:13:03 PM,225.385165214539
2/23/2026 7:23:03 PM,289.097231626511
2/23/2026 7:33:03 PM,307.342180609703
2/23/2026 7:43:03 PM,310.060438513756
2/23/2026 7:53:03 PM,256.504717469215
2/23/2026 8:03:03 PM,286.371624469757
2/23/2026 8:13:03 PM,301.510360836983
2/23/2026 8:23:03 PM,317.49222278595
2/23/2026 8:33:03 PM,314.195761084557
2/23/2026 8:43:03 PM,309.609532356262
