Date,A Mass flow rate [kg/s]
10/14/2025 10:48:18 AM,47.8145141601562
10/14/2025 10:48:28 AM,47.7129707336426
10/14/2025 10:48:38 AM,47.2079124450684
10/14/2025 10:48:48 AM,47.2365646362305
10/14/2025 10:48:58 AM,46.9510078430176
10/14/2025 10:49:08 AM,46.6848983764648
10/14/2025 10:49:18 AM,47.1327629089355
10/14/2025 10:49:28 AM,47.3300361633301
10/14/2025 10:49:38 AM,47.106746673584
10/14/2025 10:49:48 AM,47.1113662719727
10/14/2025 10:49:58 AM,47.1775245666504
10/14/2025 10:50:08 AM,47.1176261901855
10/14/2025 10:50:18 AM,47.3897132873535
10/14/2025 10:50:28 AM,47.157657623291
10/14/2025 10:50:38 AM,47.1408309936523
10/14/2025 10:50:48 AM,47.0119552612305
10/14/2025 10:50:58 AM,47.401912689209
10/14/2025 10:51:08 AM,47.4447746276855
10/14/2025 10:51:18 AM,47.3197402954102
10/14/2025 10:51:28 AM,47.4124565124512
10/14/2025 10:51:38 AM,47.3196029663086
10/14/2025 10:51:48 AM,47.3766670227051
10/14/2025 10:51:58 AM,47.4100952148438
10/14/2025 10:52:08 AM,46.9523735046387
10/14/2025 10:52:18 AM,46.9450149536133
10/14/2025 10:52:28 AM,47.0672645568848
10/14/2025 10:52:38 AM,47.2594795227051
10/14/2025 10:52:48 AM,47.2414093017578
10/14/2025 10:52:58 AM,47.2891464233398
10/14/2025 10:53:08 AM,47.2128677368164
10/14/2025 10:53:18 AM,47.1360397338867
10/14/2025 10:53:28 AM,46.9504013061523
10/14/2025 10:53:38 AM,47.4084663391113
10/14/2025 10:53:48 AM,46.9791564941406
10/14/2025 10:53:58 AM,47.151123046875
10/14/2025 10:54:08 AM,46.9728736877441
10/14/2025 10:54:18 AM,47.0474395751953
10/14/2025 10:54:28 AM,47.1912384033203
10/14/2025 10:54:38 AM,47.3995971679688
10/14/2025 10:54:48 AM,46.7949295043945
10/14/2025 10:54:58 AM,47.341136932373
10/14/2025 10:55:08 AM,47.1886253356934
10/14/2025 10:55:18 AM,46.9163436889648
10/14/2025 10:55:28 AM,46.9194946289062
10/14/2025 10:55:38 AM,47.2120399475098
10/14/2025 10:55:48 AM,47.3869819641113
10/14/2025 10:55:58 AM,47.5595092773438
10/14/2025 10:56:08 AM,47.2235145568848
10/14/2025 10:56:18 AM,46.7649574279785
10/14/2025 10:56:28 AM,47.3553237915039
10/14/2025 10:56:38 AM,47.283992767334
10/14/2025 10:56:48 AM,47.2070770263672
10/14/2025 10:56:58 AM,47.3045387268066
10/14/2025 10:57:08 AM,47.0119514465332
10/14/2025 10:57:18 AM,46.9984321594238
10/14/2025 10:57:28 AM,47.0125503540039
10/14/2025 10:57:38 AM,46.9876136779785
10/14/2025 10:57:48 AM,47.209342956543
10/14/2025 10:57:58 AM,47.2107009887695
10/14/2025 10:58:08 AM,47.5396423339844
10/14/2025 10:58:18 AM,47.3120880126953
10/14/2025 10:58:28 AM,47.0625381469727
10/14/2025 10:58:38 AM,47.4223670959473
10/14/2025 10:58:48 AM,47.4293251037598
10/14/2025 10:58:58 AM,47.2013854980469
10/14/2025 10:59:08 AM,47.152416229248
10/14/2025 10:59:18 AM,47.1391677856445
10/14/2025 10:59:28 AM,47.2359046936035
10/14/2025 10:59:38 AM,47.1147575378418
10/14/2025 10:59:48 AM,47.266414642334
10/14/2025 10:59:58 AM,47.4252243041992
10/14/2025 11:00:08 AM,47.1887588500977
10/14/2025 11:00:18 AM,47.2089080810547
10/14/2025 11:00:28 AM,47.3882255554199
10/14/2025 11:00:38 AM,47.2723999023438
10/14/2025 11:00:48 AM,46.9724044799805
10/14/2025 11:00:58 AM,46.7527351379395
10/14/2025 11:01:08 AM,46.9141883850098
10/14/2025 11:01:18 AM,46.9237251281738
10/14/2025 11:01:28 AM,46.814884185791
10/14/2025 11:01:38 AM,47.2231636047363
10/14/2025 11:01:48 AM,46.6484184265137
10/14/2025 11:01:58 AM,46.8507843017578
10/14/2025 11:02:08 AM,46.9908485412598
10/14/2025 11:02:18 AM,47.3367767333984
10/14/2025 11:02:28 AM,47.2861137390137
10/14/2025 11:02:38 AM,47.2255706787109
10/14/2025 11:02:48 AM,47.1841239929199
10/14/2025 11:02:58 AM,47.223503112793
10/14/2025 11:03:08 AM,47.3116569519043
10/14/2025 11:03:18 AM,46.9945640563965
10/14/2025 11:03:28 AM,47.161434173584
10/14/2025 11:03:38 AM,47.2079849243164
10/14/2025 11:03:48 AM,47.1220893859863
10/14/2025 11:03:58 AM,47.3650016784668
10/14/2025 11:04:08 AM,46.9134330749512
10/14/2025 11:04:18 AM,47.1004943847656
10/14/2025 11:04:28 AM,47.1416969299316
10/14/2025 11:04:38 AM,46.8198471069336
10/14/2025 11:04:48 AM,47.2709884643555
10/14/2025 11:04:58 AM,47.2805595397949
10/14/2025 11:05:08 AM,47.3115653991699
10/14/2025 11:05:18 AM,47.371208190918
10/14/2025 11:05:28 AM,46.6789016723633
10/14/2025 11:05:38 AM,46.8591957092285
10/14/2025 11:05:48 AM,46.9500274658203
10/14/2025 11:05:58 AM,47.2808570861816
10/14/2025 11:06:08 AM,47.5761871337891
10/14/2025 11:06:18 AM,47.1217842102051
10/14/2025 11:06:28 AM,47.035572052002
10/14/2025 11:06:38 AM,47.4878196716309
10/14/2025 11:06:48 AM,47.3802146911621
10/14/2025 11:06:58 AM,47.1084861755371
10/14/2025 11:07:08 AM,47.0650863647461
10/14/2025 11:07:18 AM,47.0422325134277
10/14/2025 11:07:28 AM,46.9100112915039
10/14/2025 11:07:38 AM,47.2817306518555
10/14/2025 11:07:48 AM,47.2307205200195
10/14/2025 11:07:58 AM,47.1509132385254
10/14/2025 11:08:08 AM,46.786865234375
10/14/2025 11:08:18 AM,46.6261367797852
10/14/2025 11:08:28 AM,46.8262901306152
10/14/2025 11:08:38 AM,47.1122207641602
10/14/2025 11:08:48 AM,47.1907119750977
10/14/2025 11:08:58 AM,47.11572265625
10/14/2025 11:09:08 AM,47.3635292053223
10/14/2025 11:09:18 AM,47.1324424743652
10/14/2025 11:09:28 AM,47.3537750244141
10/14/2025 11:09:38 AM,47.0196495056152
10/14/2025 11:09:48 AM,46.9890785217285
10/14/2025 11:09:58 AM,47.0627365112305
10/14/2025 11:10:08 AM,47.0990104675293
10/14/2025 11:10:18 AM,47.2386703491211
10/14/2025 11:10:28 AM,47.1340408325195
10/14/2025 11:10:38 AM,47.1964340209961
10/14/2025 11:10:48 AM,46.6218528747559
10/14/2025 11:10:58 AM,46.6166305541992
10/14/2025 11:11:08 AM,46.8483085632324
10/14/2025 11:11:18 AM,47.0984382629395
10/14/2025 11:11:28 AM,46.9657554626465
10/14/2025 11:11:38 AM,47.1541023254395
10/14/2025 11:11:48 AM,46.9390907287598
10/14/2025 11:11:58 AM,46.9775199890137
10/14/2025 11:12:08 AM,47.4281311035156
10/14/2025 11:12:18 AM,47.145923614502
10/14/2025 11:12:28 AM,47.0156097412109
10/14/2025 11:12:38 AM,46.8447952270508
10/14/2025 11:12:48 AM,47.1654396057129
10/14/2025 11:12:58 AM,47.1214981079102
10/14/2025 11:13:08 AM,47.3474884033203
10/14/2025 11:13:18 AM,47.3095855712891
10/14/2025 11:13:28 AM,47.2986488342285
10/14/2025 11:13:38 AM,47.0075836181641
10/14/2025 11:13:48 AM,47.2263259887695
10/14/2025 11:13:58 AM,47.1370277404785
10/14/2025 11:14:08 AM,46.9215545654297
10/14/2025 11:14:18 AM,46.9911575317383
10/14/2025 11:14:28 AM,47.124153137207
10/14/2025 11:14:38 AM,46.8635787963867
10/14/2025 11:14:48 AM,47.1397857666016
10/14/2025 11:14:58 AM,47.2563972473145
