TIME,MEASURE
10:10:55,763.05
10:10:56,763.05
10:10:57,763.05
10:10:58,763.05
10:10:59,762.63
10:11:00,762.48
10:11:01,766.56
10:11:02,766.68
10:11:03,766.68
10:11:04,766.68
10:11:05,???
10:11:06,764.84
10:11:07,762.28
10:11:08,761.03
10:11:09,761.03
10:11:10,???
10:11:11,???
10:11:12,???
10:11:13,???
10:11:14,763.42
10:11:15,757.58
10:11:16,748.87
10:11:17,748.87
10:11:18,748.87
10:11:19,741.84
10:11:20,732.58
10:11:21,716.28
10:11:22,716.28
10:11:23,708.86
10:11:24,716.65
10:11:25,716.65
10:11:26,716.65
10:11:27,715.71
10:11:28,715.47
10:11:29,717.93
10:11:30,721.31
10:11:31,721.31
10:11:32,721.31
10:11:33,727.45
10:11:34,733.48
10:11:35,739.77
10:11:36,742.67
10:11:37,742.67
10:11:38,747.32
10:11:39,746.33
10:11:40,???
10:11:41,???
10:11:42,???
10:11:43,???
10:11:44,???
10:11:45,???
10:11:46,???
10:11:47,???
10:11:48,741.45
10:11:49,???
10:11:50,???
10:11:51,???
10:11:52,???
10:11:53,???
10:11:54,???
10:11:55,739.57
10:11:56,736.06
10:11:57,731.64
10:11:58,???
10:11:59,???
10:12:00,731.11
10:12:01,???
10:12:02,???
