Date,A Mass flow rate [kg/h]
12/2/2025 10:24:28 AM,
12/2/2025 10:24:29 AM,
12/2/2025 10:24:30 AM,
12/2/2025 10:24:31 AM,
12/2/2025 10:24:32 AM,
12/2/2025 10:24:33 AM,
12/2/2025 10:24:34 AM,
12/2/2025 10:24:35 AM,
12/2/2025 10:24:36 AM,
12/2/2025 10:24:37 AM,
12/2/2025 10:24:38 AM,
12/2/2025 10:24:39 AM,
12/2/2025 10:24:40 AM,
12/2/2025 10:24:41 AM,
12/2/2025 10:24:42 AM,139412.06817627
12/2/2025 10:24:43 AM,139412.06817627
12/2/2025 10:24:44 AM,141098.263549805
12/2/2025 10:24:45 AM,142057.177734375
12/2/2025 10:24:46 AM,143323.654174805
12/2/2025 10:24:47 AM,143114.04876709
12/2/2025 10:24:48 AM,143812.628173828
12/2/2025 10:24:49 AM,141831.037902832
12/2/2025 10:24:50 AM,139573.84185791
12/2/2025 10:24:51 AM,140811.959838867
12/2/2025 10:24:52 AM,141788.095092773
12/2/2025 10:24:53 AM,141088.018798828
12/2/2025 10:24:54 AM,143566.836547852
12/2/2025 10:24:55 AM,144195.831298828
12/2/2025 10:24:56 AM,141986.741638184
12/2/2025 10:24:57 AM,143416.268920898
12/2/2025 10:24:58 AM,142335.035705566
12/2/2025 10:24:59 AM,141041.519165039
12/2/2025 10:25:00 AM,141335.485839844
12/2/2025 10:25:01 AM,142116.915893555
12/2/2025 10:25:02 AM,141755.630493164
12/2/2025 10:25:03 AM,141558.851623535
12/2/2025 10:25:04 AM,141505.979919434
12/2/2025 10:25:05 AM,141621.66595459
12/2/2025 10:25:06 AM,141577.500915527
12/2/2025 10:25:07 AM,141552.314758301
12/2/2025 10:25:08 AM,141552.314758301
12/2/2025 10:25:09 AM,
12/2/2025 10:25:10 AM,
12/2/2025 10:25:11 AM,
12/2/2025 10:25:12 AM,
12/2/2025 10:25:13 AM,
12/2/2025 10:25:14 AM,131951.664733887
12/2/2025 10:25:15 AM,111006.566619873
12/2/2025 10:25:16 AM,95549.2561340332
12/2/2025 10:25:17 AM,74221.4492797852
12/2/2025 10:25:18 AM,74221.4492797852
12/2/2025 10:25:19 AM,52493.7503814697
12/2/2025 10:25:20 AM,47277.1259307861
12/2/2025 10:25:21 AM,19658.4102630615
12/2/2025 10:25:22 AM,14539.9040222168
12/2/2025 10:25:23 AM,13049.9545097351
12/2/2025 10:25:24 AM,5849.79572296143
12/2/2025 10:25:25 AM,1964.9610042572
12/2/2025 10:25:26 AM,0
12/2/2025 10:25:27 AM,-3035.85977554321
12/2/2025 10:25:28 AM,-6356.24055862427
12/2/2025 10:25:29 AM,-7648.82755279541
12/2/2025 10:25:30 AM,-9013.09518814087
12/2/2025 10:25:31 AM,
12/2/2025 10:25:32 AM,-10403.8656234741
12/2/2025 10:25:33 AM,-11859.7832679749
12/2/2025 10:25:34 AM,-15527.6779174805
12/2/2025 10:25:35 AM,-16569.9388504028
12/2/2025 10:25:36 AM,-16092.6000595093
12/2/2025 10:25:37 AM,-15929.6110153198
12/2/2025 10:25:38 AM,-15908.4400177002
12/2/2025 10:25:39 AM,-15952.193069458
12/2/2025 10:25:40 AM,-15803.3626556396
12/2/2025 10:25:41 AM,-15803.3626556396
12/2/2025 10:25:42 AM,-16032.1048736572
12/2/2025 10:25:43 AM,-15842.2216415405
12/2/2025 10:25:44 AM,-15529.8168182373
12/2/2025 10:25:45 AM,
12/2/2025 10:25:46 AM,
12/2/2025 10:25:47 AM,
12/2/2025 10:25:48 AM,
12/2/2025 10:25:49 AM,
12/2/2025 10:25:50 AM,
12/2/2025 10:25:51 AM,
12/2/2025 10:25:52 AM,
12/2/2025 10:25:53 AM,
12/2/2025 10:25:54 AM,
12/2/2025 10:25:55 AM,
12/2/2025 10:25:56 AM,
12/2/2025 10:25:57 AM,
12/2/2025 10:25:58 AM,
12/2/2025 10:25:59 AM,-11938.9998435974
12/2/2025 10:26:00 AM,-5279.77523803711
12/2/2025 10:26:01 AM,7842.72165298462
12/2/2025 10:26:02 AM,21123.193359375
12/2/2025 10:26:03 AM,34330.249786377
12/2/2025 10:26:04 AM,57816.4924621582
12/2/2025 10:26:05 AM,91217.7658081055
12/2/2025 10:26:06 AM,120522.161865234
12/2/2025 10:26:07 AM,134482.228088379
12/2/2025 10:26:08 AM,141417.361450195
12/2/2025 10:26:09 AM,141367.044067383
12/2/2025 10:26:10 AM,140830.348205566
12/2/2025 10:26:11 AM,141000.30670166
12/2/2025 10:26:12 AM,141000.30670166
12/2/2025 10:26:13 AM,142000.090026855
12/2/2025 10:26:14 AM,
12/2/2025 10:26:15 AM,
12/2/2025 10:26:16 AM,
12/2/2025 10:26:17 AM,141326.696777344
12/2/2025 10:26:18 AM,140728.216552734
12/2/2025 10:26:19 AM,140206.503295898
12/2/2025 10:26:20 AM,139282.154846191
12/2/2025 10:26:21 AM,138393.539428711
12/2/2025 10:26:22 AM,138115.145874023
12/2/2025 10:26:23 AM,138404.306030273
12/2/2025 10:26:24 AM,138759.136962891
12/2/2025 10:26:25 AM,138719.860839844
12/2/2025 10:26:26 AM,138856.338500977
12/2/2025 10:26:27 AM,138355.279541016
12/2/2025 10:26:28 AM,138624.197387695
12/2/2025 10:26:29 AM,138633.851623535
12/2/2025 10:26:30 AM,138662.196350098
12/2/2025 10:26:31 AM,138460.981750488
12/2/2025 10:26:32 AM,138509.788513184
12/2/2025 10:26:33 AM,
12/2/2025 10:26:34 AM,
12/2/2025 10:26:35 AM,
12/2/2025 10:26:36 AM,
12/2/2025 10:26:37 AM,
12/2/2025 10:26:38 AM,
