Date,A Mass flow rate [kg/h]
12/3/2025 11:38:58 AM,238872.354125977
12/3/2025 11:38:59 AM,238872.354125977
12/3/2025 11:39:00 AM,240778.15246582
12/3/2025 11:39:01 AM,242432.089233398
12/3/2025 11:39:02 AM,242432.089233398
12/3/2025 11:39:03 AM,243362.466430664
12/3/2025 11:39:04 AM,243787.197875977
12/3/2025 11:39:05 AM,243787.197875977
12/3/2025 11:39:06 AM,246364.755249023
12/3/2025 11:39:07 AM,246915.115356445
12/3/2025 11:39:08 AM,249068.87512207
12/3/2025 11:39:09 AM,248484.182739258
12/3/2025 11:39:10 AM,248991.47644043
12/3/2025 11:39:11 AM,248911.303710938
12/3/2025 11:39:12 AM,247909.268188477
12/3/2025 11:39:13 AM,248886.831665039
12/3/2025 11:39:14 AM,249083.239746094
12/3/2025 11:39:15 AM,246730.297851562
12/3/2025 11:39:16 AM,246195.758056641
12/3/2025 11:39:17 AM,245716.424560547
12/3/2025 11:39:18 AM,248781.555175781
12/3/2025 11:39:19 AM,250156.878662109
12/3/2025 11:39:20 AM,247688.525390625
12/3/2025 11:39:21 AM,245854.330444336
12/3/2025 11:39:22 AM,243453.790283203
12/3/2025 11:39:23 AM,241155.422973633
12/3/2025 11:39:24 AM,
12/3/2025 11:39:25 AM,238851.095581055
12/3/2025 11:39:26 AM,236529.190063477
12/3/2025 11:39:27 AM,235130.355834961
12/3/2025 11:39:28 AM,235235.577392578
12/3/2025 11:39:29 AM,234985.198974609
12/3/2025 11:39:30 AM,234749.871826172
12/3/2025 11:39:31 AM,235300.78125
12/3/2025 11:39:32 AM,235859.381103516
12/3/2025 11:39:33 AM,235938.510131836
12/3/2025 11:39:34 AM,235996.325683594
12/3/2025 11:39:35 AM,235992.288208008
12/3/2025 11:39:36 AM,235901.266479492
12/3/2025 11:39:37 AM,235609.112548828
12/3/2025 11:39:38 AM,234851.907348633
12/3/2025 11:39:39 AM,234609.466552734
12/3/2025 11:39:40 AM,234012.469482422
12/3/2025 11:39:41 AM,233299.731445312
12/3/2025 11:39:42 AM,232896.340942383
12/3/2025 11:39:43 AM,232667.001342773
12/3/2025 11:39:44 AM,232242.929077148
12/3/2025 11:39:45 AM,231822.427368164
12/3/2025 11:39:46 AM,231542.248535156
12/3/2025 11:39:47 AM,231127.734375
12/3/2025 11:39:48 AM,230515.466308594
12/3/2025 11:39:49 AM,229686.328125
12/3/2025 11:39:50 AM,229024.127197266
12/3/2025 11:39:51 AM,229013.168334961
12/3/2025 11:39:52 AM,228992.239379883
12/3/2025 11:39:53 AM,229779.684448242
12/3/2025 11:39:54 AM,230230.741882324
12/3/2025 11:39:55 AM,230835.745239258
12/3/2025 11:39:56 AM,231189.889526367
12/3/2025 11:39:57 AM,231977.801513672
12/3/2025 11:39:58 AM,232377.951049805
12/3/2025 11:39:59 AM,233036.608886719
12/3/2025 11:40:00 AM,233327.719116211
12/3/2025 11:40:01 AM,233703.561401367
12/3/2025 11:40:02 AM,234485.293579102
12/3/2025 11:40:03 AM,234727.871704102
12/3/2025 11:40:04 AM,235587.167358398
12/3/2025 11:40:05 AM,236190.371704102
12/3/2025 11:40:06 AM,236371.618652344
12/3/2025 11:40:07 AM,236395.266723633
12/3/2025 11:40:08 AM,236794.400024414
12/3/2025 11:40:09 AM,237364.810180664
12/3/2025 11:40:10 AM,237772.787475586
12/3/2025 11:40:11 AM,238594.757080078
12/3/2025 11:40:12 AM,239153.247070312
12/3/2025 11:40:13 AM,239282.913208008
12/3/2025 11:40:14 AM,239924.624633789
12/3/2025 11:40:15 AM,240740.002441406
