Date,A Mass flow rate [kg/s]
10/15/2025 10:12:16 AM,51.4267883300781
10/15/2025 10:12:26 AM,55.938793182373
10/15/2025 10:12:36 AM,54.7340927124023
10/15/2025 10:12:46 AM,54.642204284668
10/15/2025 10:12:56 AM,55.1746101379395
10/15/2025 10:13:06 AM,55.0307655334473
10/15/2025 10:13:16 AM,54.8603630065918
10/15/2025 10:13:26 AM,54.4457817077637
10/15/2025 10:13:36 AM,54.7896423339844
10/15/2025 10:13:46 AM,55.3931312561035
10/15/2025 10:13:56 AM,54.7976493835449
10/15/2025 10:14:06 AM,55.4769630432129
10/15/2025 10:14:16 AM,55.5774574279785
10/15/2025 10:14:26 AM,55.3471031188965
10/15/2025 10:14:36 AM,55.1441383361816
10/15/2025 10:14:46 AM,54.9661407470703
10/15/2025 10:14:56 AM,55.2058334350586
10/15/2025 10:15:06 AM,55.3271942138672
10/15/2025 10:15:16 AM,55.3517189025879
10/15/2025 10:15:26 AM,55.2692184448242
10/15/2025 10:15:36 AM,55.1812629699707
10/15/2025 10:15:46 AM,55.3960494995117
10/15/2025 10:15:56 AM,54.5383071899414
10/15/2025 10:16:06 AM,54.6388778686523
10/15/2025 10:16:16 AM,54.0153846740723
10/15/2025 10:16:26 AM,54.2082862854004
10/15/2025 10:16:36 AM,54.1474533081055
10/15/2025 10:16:46 AM,53.8633728027344
10/15/2025 10:16:56 AM,54.4849281311035
10/15/2025 10:17:06 AM,53.5749168395996
10/15/2025 10:17:16 AM,53.4767227172852
10/15/2025 10:17:26 AM,53.3402137756348
10/15/2025 10:17:36 AM,53.0022125244141
10/15/2025 10:17:46 AM,52.6465911865234
10/15/2025 10:17:56 AM,53.4769515991211
10/15/2025 10:18:06 AM,
