TIME,MEASURE
09:21:09,699.56
09:21:10,678.56
09:21:11,648.28
09:21:12,628.67
09:21:13,651.46
09:21:14,673.49
09:21:15,678.18
09:21:16,666.16
09:21:17,667.91
09:21:18,659.09
09:21:19,656.33
09:21:20,628.97
09:21:21,622.34
09:21:22,646.2
09:21:23,665.7
09:21:24,667.87
09:21:25,646.52
09:21:26,649.06
09:21:27,644.67
09:21:28,632.17
09:21:29,638.08
09:21:30,640.82
09:21:31,639.68
09:21:32,641.82
09:21:33,638.37
09:21:34,637.64
09:21:35,635.17
09:21:36,632.76
09:21:37,632.51
09:21:38,630.78
09:21:39,630.26
09:21:40,629.22
09:21:41,631.39
09:21:42,642.96
09:21:43,647.08
09:21:44,648.81
09:21:45,652.48
09:21:46,652.48
09:21:47,650.03
09:21:48,648.07
09:21:49,647.99
09:21:50,647.73
09:21:51,646.73
09:21:52,644.52
09:21:53,642.9
09:21:54,639.85
09:21:55,638.79
09:21:56,642.39
09:21:57,643.71
09:21:58,645.74
09:21:59,648.93
09:22:00,650.53
09:22:01,652.56
09:22:02,656.63
09:22:03,659.57
09:22:04,662.2
09:22:05,665.28
09:22:06,666.74
09:22:07,665.99
09:22:08,665.03
09:22:09,664.17
09:22:10,664.11
09:22:11,661.39
09:22:12,661.08
09:22:13,661.59
09:22:14,661.87
09:22:15,661.37
09:22:16,660.93
09:22:17,660.02
09:22:18,659.74
09:22:19,657.62
09:22:20,661.1
09:22:21,660.12
09:22:22,658.9
09:22:23,657.34
09:22:24,655.72
09:22:25,653.45
09:22:26,652.17
09:22:27,654.26
09:22:28,657.14
09:22:29,660.26
09:22:30,661.64
09:22:31,659.59
09:22:32,659.85
09:22:33,661.42
09:22:34,665.63
09:22:35,???
