TIME,MEASURE
11:01:47,13.43
11:01:48,13.43
11:01:49,13.61
11:01:50,13.64
11:01:51,13.49
11:01:52,12.38
11:01:53,12.38
11:01:54,11.5
11:01:55,11.85
11:01:56,11.97
11:01:57,13.28
11:01:58,14.2
11:01:59,14.49
11:02:00,14.73
11:02:01,14.06
11:02:02,13.69
11:02:03,13.51
11:02:04,13.64
11:02:05,13.57
11:02:06,13.26
11:02:07,14.01
11:02:08,14.48
11:02:09,14.03
11:02:10,13.99
11:02:11,14.0
11:02:12,13.99
11:02:13,14.0
11:02:14,14.02
11:02:15,14.04
11:02:16,14.08
11:02:17,14.09
11:02:18,14.1
11:02:19,14.1
11:02:20,14.1
11:02:21,14.11
11:02:22,14.1
11:02:23,14.1
11:02:24,14.1
11:02:25,14.11
11:02:26,14.12
11:02:27,14.13
11:02:28,14.15
11:02:29,14.19
11:02:30,14.21
11:02:31,14.21
11:02:32,14.22
11:02:33,14.23
11:02:34,14.23
11:02:35,14.25
11:02:36,14.27
11:02:37,14.25
11:02:38,14.27
11:02:39,14.27
11:02:40,14.28
11:02:41,14.3
11:02:42,14.31
11:02:43,14.32
11:02:44,14.32
11:02:45,14.32
11:02:46,14.31
11:02:47,14.33
11:02:48,14.32
11:02:49,14.33
11:02:50,14.34
11:02:51,14.37
11:02:52,14.39
11:02:53,14.39
11:02:54,14.41
11:02:55,14.4
11:02:56,14.41
11:02:57,14.4
11:02:58,14.41
11:02:59,14.42
11:03:00,14.43
11:03:01,14.45
11:03:02,14.45
11:03:03,14.47
11:03:04,14.38
11:03:05,14.38
11:03:06,14.24
11:03:07,14.15
11:03:08,14.07
