TIME,MEASURE
11:13:05,-94.36
11:13:06,-94.36
11:13:07,-94.36
11:13:08,-93.48
11:13:09,-92.29
11:13:10,-92.29
11:13:11,-92.29
11:13:12,???
11:13:13,???
11:13:14,???
11:13:15,-72.51
11:13:16,-39.38
11:13:17,-6.1
11:13:18,26.95
11:13:19,59.21
11:13:20,88.41
11:13:21,87.33
11:13:22,88.06
11:13:23,88.31
11:13:24,85.95
11:13:25,88.05
11:13:26,89.33
11:13:27,86.09
11:13:28,91.42
11:13:29,91.41
11:13:30,91.08
11:13:31,94.05
11:13:32,93.06
11:13:33,89.81
11:13:34,89.4
11:13:35,93.84
11:13:36,94.24
11:13:37,93.19
11:13:38,94.63
11:13:39,96.7
11:13:40,96.47
11:13:41,96.02
11:13:42,96.51
11:13:43,96.79
11:13:44,96.32
11:13:45,96.15
11:13:46,95.8
11:13:47,96.34
11:13:48,97.3
11:13:49,97.62
11:13:50,97.52
11:13:51,97.06
11:13:52,96.92
11:13:53,97.37
11:13:54,97.09
11:13:55,97.16
11:13:56,96.87
11:13:57,96.46
11:13:58,96.15
11:13:59,96.11
11:14:00,96.44
11:14:01,96.3
11:14:02,96.18
11:14:03,96.19
11:14:04,96.3
11:14:05,96.08
11:14:06,96.62
11:14:07,96.29
11:14:08,96.13
11:14:09,95.65
11:14:10,95.12
11:14:11,95.12
11:14:12,93.94
11:14:13,93.78
11:14:14,93.84
11:14:15,93.31
11:14:16,93.06
11:14:17,93.4
11:14:18,93.21
11:14:19,93.36
11:14:20,93.58
11:14:21,93.58
11:14:22,93.41
11:14:23,93.83
11:14:24,93.88
11:14:25,94.32
11:14:26,95.41
11:14:27,95.71
11:14:28,95.23
11:14:29,95.21
11:14:30,95.12
11:14:31,95.45
11:14:32,???
11:14:33,???
11:14:34,???
11:14:35,???
11:14:36,???
11:14:37,???
11:14:38,???
11:14:39,???
11:14:40,???
11:14:41,???
11:14:42,???
11:14:43,???
11:14:44,???
11:14:45,???
11:14:46,???
11:14:47,???
11:14:48,???
11:14:49,???
11:14:50,???
11:14:51,???
11:14:52,???
11:14:53,???
11:14:54,???
11:14:55,???
11:14:56,???
11:14:57,???
11:14:58,???
11:14:59,???
11:15:00,???
11:15:01,???
11:15:02,???
11:15:03,???
11:15:04,???
11:15:05,???
11:15:06,???
11:15:07,???
11:15:08,???
11:15:09,???
11:15:10,???
11:15:11,???
11:15:12,???
11:15:13,???
11:15:14,???
11:15:15,???
11:15:16,???
