TIME,MEASURE
10:34:35,-25.33
10:34:36,-25.33
10:34:37,-29.15
10:34:38,-28.32
10:34:39,-33.54
10:34:40,-37.35
10:34:41,-37.55
10:34:42,-37.28
10:34:43,-35.36
10:34:44,???
10:34:45,-39.39
10:34:46,-39.26
10:34:47,-36.93
10:34:48,-34.63
10:34:49,-36.15
10:34:50,-36.17
10:34:51,-35.02
10:34:52,-35.26
10:34:53,-35.43
10:34:54,-35.38
10:34:55,-34.4
10:34:56,-33.4
10:34:57,-33.02
10:34:58,-32.95
10:34:59,-33.73
10:35:00,-34.47
10:35:01,-34.55
10:35:02,-34.47
10:35:03,-34.69
10:35:04,-34.25
10:35:05,-34.25
10:35:06,-34.5
10:35:07,-34.06
10:35:08,-34.06
10:35:09,-33.62
10:35:10,-33.59
10:35:11,-34.23
10:35:12,-34.27
10:35:13,-34.03
10:35:14,-34.09
10:35:15,-34.42
10:35:16,-34.32
10:35:17,-34.71
10:35:18,-34.28
10:35:19,???
10:35:20,-33.88
10:35:21,-33.47
10:35:22,-33.08
10:35:23,-33.16
10:35:24,-33.57
10:35:25,-33.57
10:35:26,-33.6
10:35:27,-33.6
10:35:28,-33.74
10:35:29,-33.74
10:35:30,-33.87
10:35:31,-33.79
10:35:32,-33.61
10:35:33,-33.64
10:35:34,-33.58
10:35:35,-33.39
10:35:36,-33.39
10:35:37,-33.17
10:35:38,-33.21
10:35:39,-33.22
10:35:40,???
10:35:41,???
10:35:42,???
10:35:43,???
10:35:44,???
10:35:45,???
