Date,A Mass flow rate [kg/h]
12/1/2025 2:30:06 PM,141154.829406738
12/1/2025 2:30:07 PM,140158.451843262
12/1/2025 2:30:08 PM,139583.097839355
12/1/2025 2:30:09 PM,139117.401123047
12/1/2025 2:30:10 PM,138661.427307129
12/1/2025 2:30:11 PM,137287.326049805
12/1/2025 2:30:12 PM,137369.860839844
12/1/2025 2:30:13 PM,137205.491638184
12/1/2025 2:30:14 PM,136745.301818848
12/1/2025 2:30:15 PM,136582.553100586
12/1/2025 2:30:16 PM,134576.229858398
12/1/2025 2:30:17 PM,135277.473449707
12/1/2025 2:30:18 PM,
12/1/2025 2:30:19 PM,137884.501647949
12/1/2025 2:30:20 PM,136761.012268066
12/1/2025 2:30:21 PM,138767.156982422
12/1/2025 2:30:22 PM,138485.78338623
12/1/2025 2:30:23 PM,139592.120361328
12/1/2025 2:30:24 PM,
12/1/2025 2:30:25 PM,
12/1/2025 2:30:26 PM,138117.562866211
12/1/2025 2:30:27 PM,
12/1/2025 2:30:28 PM,137791.117858887
12/1/2025 2:30:29 PM,137693.627929688
12/1/2025 2:30:30 PM,137493.127441406
12/1/2025 2:30:31 PM,137424.133300781
12/1/2025 2:30:32 PM,137627.201843262
12/1/2025 2:30:33 PM,137632.571411133
12/1/2025 2:30:34 PM,137606.986999512
12/1/2025 2:30:35 PM,137928.900146484
12/1/2025 2:30:36 PM,138259.519958496
12/1/2025 2:30:37 PM,138642.805480957
12/1/2025 2:30:38 PM,139014.390563965
12/1/2025 2:30:39 PM,139184.664916992
12/1/2025 2:30:40 PM,139199.468994141
12/1/2025 2:30:41 PM,138933.97064209
12/1/2025 2:30:42 PM,138604.847717285
12/1/2025 2:30:43 PM,138436.317443848
12/1/2025 2:30:44 PM,138069.483947754
12/1/2025 2:30:45 PM,137729.965209961
12/1/2025 2:30:46 PM,137691.938781738
12/1/2025 2:30:47 PM,
12/1/2025 2:30:48 PM,137072.241210938
12/1/2025 2:30:49 PM,136692.7734375
12/1/2025 2:30:50 PM,137052.383422852
12/1/2025 2:30:51 PM,136776.832580566
12/1/2025 2:30:52 PM,136680.537414551
12/1/2025 2:30:53 PM,136560.525512695
12/1/2025 2:30:54 PM,136362.126159668
12/1/2025 2:30:55 PM,136728.547668457
12/1/2025 2:30:56 PM,137097.92175293
12/1/2025 2:30:57 PM,137577.117919922
12/1/2025 2:30:58 PM,137534.696960449
12/1/2025 2:30:59 PM,
12/1/2025 2:31:00 PM,137610.488891602
12/1/2025 2:31:01 PM,137586.456298828
12/1/2025 2:31:02 PM,137552.261352539
12/1/2025 2:31:03 PM,
12/1/2025 2:31:04 PM,
12/1/2025 2:31:05 PM,
12/1/2025 2:31:06 PM,135379.206848145
12/1/2025 2:31:07 PM,
12/1/2025 2:31:08 PM,
12/1/2025 2:31:09 PM,
12/1/2025 2:31:10 PM,
12/1/2025 2:31:11 PM,
12/1/2025 2:31:12 PM,
12/1/2025 2:31:13 PM,
12/1/2025 2:31:14 PM,145339.631652832
12/1/2025 2:31:15 PM,145065.934753418
12/1/2025 2:31:16 PM,145105.320739746
12/1/2025 2:31:17 PM,151249.163818359
12/1/2025 2:31:18 PM,153914.447021484
12/1/2025 2:31:19 PM,153940.539550781
12/1/2025 2:31:20 PM,153973.059082031
12/1/2025 2:31:21 PM,157019.842529297
12/1/2025 2:31:22 PM,152534.22088623
12/1/2025 2:31:23 PM,149269.88067627
12/1/2025 2:31:24 PM,
12/1/2025 2:31:25 PM,
12/1/2025 2:31:26 PM,
12/1/2025 2:31:27 PM,144756.559753418
12/1/2025 2:31:28 PM,142632.051086426
12/1/2025 2:31:29 PM,140681.881713867
12/1/2025 2:31:30 PM,
12/1/2025 2:31:31 PM,
12/1/2025 2:31:32 PM,136859.72442627
12/1/2025 2:31:33 PM,134819.563293457
12/1/2025 2:31:34 PM,
12/1/2025 2:31:35 PM,
12/1/2025 2:31:36 PM,134047.746276855
12/1/2025 2:31:37 PM,
12/1/2025 2:31:38 PM,134015.419006348
12/1/2025 2:31:39 PM,134308.149719238
12/1/2025 2:31:40 PM,134554.998779297
12/1/2025 2:31:41 PM,134564.03503418
12/1/2025 2:31:42 PM,134497.485351562
12/1/2025 2:31:43 PM,134913.455200195
12/1/2025 2:31:44 PM,135901.194763184
12/1/2025 2:31:45 PM,136676.815795898
12/1/2025 2:31:46 PM,137678.89251709
12/1/2025 2:31:47 PM,138403.440856934
12/1/2025 2:31:48 PM,138985.482788086
12/1/2025 2:31:49 PM,139031.51550293
12/1/2025 2:31:50 PM,138523.809814453
12/1/2025 2:31:51 PM,138205.480957031
12/1/2025 2:31:52 PM,138858.906555176
12/1/2025 2:31:53 PM,138440.615844727
12/1/2025 2:31:54 PM,138568.084716797
12/1/2025 2:31:55 PM,137894.073486328
12/1/2025 2:31:56 PM,137576.431274414
12/1/2025 2:31:57 PM,137328.071594238
12/1/2025 2:31:58 PM,137123.602294922
12/1/2025 2:31:59 PM,136944.15435791
12/1/2025 2:32:00 PM,137004.194641113
12/1/2025 2:32:01 PM,137134.725952148
12/1/2025 2:32:02 PM,137792.010498047
12/1/2025 2:32:03 PM,
