TIME,MEASURE
08:05:47,9.69
08:05:48,9.69
08:05:49,9.62
08:05:50,???
08:05:51,9.81
08:05:52,9.7
08:05:53,9.47
08:05:54,???
08:05:55,???
08:05:56,???
08:05:57,9.67
08:05:58,???
08:05:59,???
08:06:00,???
08:06:01,???
08:06:02,???
08:06:03,???
08:06:04,???
08:06:05,???
08:06:06,???
08:06:07,???
08:06:08,???
08:06:09,10.41
08:06:10,11.12
08:06:11,12.3
08:06:12,12.68
08:06:13,12.65
08:06:14,12.63
08:06:15,12.4
08:06:16,12.27
08:06:17,12.5
08:06:18,12.37
08:06:19,12.2
08:06:20,12.13
08:06:21,12.13
08:06:22,12.09
08:06:23,11.93
08:06:24,11.82
08:06:25,11.81
08:06:26,11.82
08:06:27,11.84
08:06:28,11.86
08:06:29,11.85
08:06:30,11.95
08:06:31,11.95
08:06:32,11.98
08:06:33,12.05
08:06:34,12.2
08:06:35,12.29
08:06:36,???
08:06:37,12.41
08:06:38,12.43
08:06:39,12.57
08:06:40,12.62
08:06:41,12.66
08:06:42,12.5
08:06:43,12.43
08:06:44,12.29
08:06:45,12.05
08:06:46,???
08:06:47,???
08:06:48,???
08:06:49,???
08:06:50,???
08:06:51,???
08:06:52,???
08:06:53,???
08:06:54,11.65
08:06:55,11.55
08:06:56,???
08:06:57,???
08:06:58,11.34
08:06:59,???
08:07:00,???
08:07:01,???
08:07:02,???
08:07:03,???
08:07:04,???
08:07:05,???
08:07:06,???
08:07:07,???
08:07:08,???
08:07:09,???
08:07:10,???
08:07:11,???
08:07:12,???
08:07:13,???
08:07:14,???
08:07:15,???
08:07:16,???
08:07:17,???
08:07:18,???
08:07:19,11.28
08:07:20,???
08:07:21,11.12
08:07:22,???
08:07:23,???
08:07:24,11.17
08:07:25,11.14
08:07:26,11.21
08:07:27,11.4
08:07:28,11.5
08:07:29,???
08:07:30,???
08:07:31,???
08:07:32,???
