Date,A Mass flow rate [kg/h]
12/2/2025 9:51:42 AM,136587.414550781
12/2/2025 9:51:43 AM,136284.09576416
12/2/2025 9:51:44 AM,136794.836425781
12/2/2025 9:51:45 AM,136386.433410645
12/2/2025 9:51:46 AM,137295.208740234
12/2/2025 9:51:47 AM,135166.264343262
12/2/2025 9:51:48 AM,134696.008300781
12/2/2025 9:51:49 AM,134232.453918457
12/2/2025 9:51:50 AM,134492.362976074
12/2/2025 9:51:51 AM,135098.547363281
12/2/2025 9:51:52 AM,137987.663269043
12/2/2025 9:51:53 AM,136361.288452148
12/2/2025 9:51:54 AM,139517.976379395
12/2/2025 9:51:55 AM,139808.001708984
12/2/2025 9:51:56 AM,139201.776123047
12/2/2025 9:51:57 AM,139576.203918457
12/2/2025 9:51:58 AM,136886.489868164
12/2/2025 9:51:59 AM,137786.311340332
12/2/2025 9:52:00 AM,139155.537414551
12/2/2025 9:52:01 AM,139840.13671875
12/2/2025 9:52:02 AM,139287.867736816
12/2/2025 9:52:03 AM,138643.629455566
12/2/2025 9:52:04 AM,138088.586425781
12/2/2025 9:52:05 AM,138176.710510254
12/2/2025 9:52:06 AM,138014.167785645
12/2/2025 9:52:07 AM,138488.832092285
12/2/2025 9:52:08 AM,138602.856445312
12/2/2025 9:52:09 AM,138950.038146973
12/2/2025 9:52:10 AM,138864.52331543
12/2/2025 9:52:11 AM,138240.609741211
12/2/2025 9:52:12 AM,138637.75177002
12/2/2025 9:52:13 AM,137975.193786621
12/2/2025 9:52:14 AM,138280.009460449
12/2/2025 9:52:15 AM,138335.078430176
12/2/2025 9:52:16 AM,138202.803039551
12/2/2025 9:52:17 AM,137715.710449219
12/2/2025 9:52:18 AM,137806.965637207
12/2/2025 9:52:19 AM,137434.693908691
12/2/2025 9:52:20 AM,137426.014709473
12/2/2025 9:52:21 AM,137642.527770996
12/2/2025 9:52:22 AM,136946.598815918
12/2/2025 9:52:23 AM,136684.767150879
12/2/2025 9:52:24 AM,137019.396972656
12/2/2025 9:52:25 AM,137417.610168457
12/2/2025 9:52:26 AM,137578.765869141
12/2/2025 9:52:27 AM,137696.044921875
12/2/2025 9:52:28 AM,137510.321044922
12/2/2025 9:52:29 AM,137893.620300293
12/2/2025 9:52:30 AM,
12/2/2025 9:52:31 AM,137277.658081055
12/2/2025 9:52:32 AM,136824.884033203
12/2/2025 9:52:33 AM,136729.138183594
12/2/2025 9:52:34 AM,136911.085510254
12/2/2025 9:52:35 AM,137773.553466797
12/2/2025 9:52:36 AM,
12/2/2025 9:52:37 AM,
12/2/2025 9:52:38 AM,134752.079772949
12/2/2025 9:52:39 AM,134415.142822266
12/2/2025 9:52:40 AM,133945.230102539
12/2/2025 9:52:41 AM,133768.927001953
12/2/2025 9:52:42 AM,134107.141113281
12/2/2025 9:52:43 AM,134022.038269043
12/2/2025 9:52:44 AM,134061.657714844
