TIME,MEASURE
12:09:02,???
12:09:03,???
12:09:04,???
12:09:05,???
12:09:06,???
12:09:07,???
12:09:08,???
12:09:09,-65.78
12:09:10,-66.49
12:09:11,???
12:09:12,???
12:09:13,???
12:09:14,???
12:09:15,???
12:09:16,???
12:09:17,???
12:09:18,???
12:09:19,???
12:09:20,53.89
12:09:21,56.34
12:09:22,62.1
12:09:23,61.21
12:09:24,60.88
12:09:25,60.73
12:09:26,59.92
12:09:27,58.16
12:09:28,58.16
12:09:29,61.54
12:09:30,64.98
12:09:31,64.98
12:09:32,64.95
12:09:33,64.72
12:09:34,64.21
12:09:35,64.19
12:09:36,64.54
12:09:37,64.6
12:09:38,64.27
12:09:39,64.18
12:09:40,64.04
12:09:41,64.15
12:09:42,64.18
12:09:43,64.11
12:09:44,64.12
12:09:45,64.15
12:09:46,64.15
12:09:47,64.26
12:09:48,64.17
12:09:49,64.25
12:09:50,64.19
12:09:51,64.22
12:09:52,63.98
12:09:53,???
12:09:54,???
