t_stamp,TT101
01/12/2025,6.900000095
01/12/2025,6.900000095
01/12/2025,6.900000095
01/12/2025,6.900000095
01/12/2025,7
01/12/2025,7
01/12/2025,7
01/12/2025,7
01/12/2025,6.900000095
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,6.699999809
01/12/2025,6.599999905
01/12/2025,6.5
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.300000191
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.400000095
01/12/2025,6.5
01/12/2025,6.699999809
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,7
01/12/2025,7
01/12/2025,6.800000191
01/12/2025,6.699999809
01/12/2025,6.599999905
01/12/2025,6.599999905
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.300000191
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6.099999905
01/12/2025,6
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.599999905
01/12/2025,5.599999905
01/12/2025,5.599999905
01/12/2025,5.699999809
01/12/2025,5.599999905
01/12/2025,5.5
01/12/2025,5.599999905
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.699999809
01/12/2025,5.5
01/12/2025,5.599999905
01/12/2025,5.599999905
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.800000191
01/12/2025,6
01/12/2025,6.099999905
01/12/2025,6.300000191
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.5
01/12/2025,6.699999809
01/12/2025,6.699999809
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,6.900000095
01/12/2025,7
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,6.699999809
01/12/2025,6.599999905
01/12/2025,6.5
01/12/2025,6.400000095
01/12/2025,6.300000191
01/12/2025,6.199999809
01/12/2025,6
01/12/2025,6.099999905
01/12/2025,6.199999809
01/12/2025,6.400000095
01/12/2025,6.400000095
01/12/2025,6.5
01/12/2025,6.599999905
01/12/2025,6.699999809
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,6.800000191
01/12/2025,6.699999809
01/12/2025,6.599999905
01/12/2025,6.599999905
01/12/2025,6.400000095
01/12/2025,6.300000191
01/12/2025,6.199999809
01/12/2025,6.099999905
01/12/2025,6
01/12/2025,6
01/12/2025,5.900000095
01/12/2025,5.800000191
01/12/2025,5.699999809
01/12/2025,5.699999809
01/12/2025,5.599999905
01/12/2025,5.699999809
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.5
01/12/2025,5.400000095
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.300000191
01/12/2025,5.199999809
01/12/2025,5.099999905
01/12/2025,5.199999809
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5
01/12/2025,5
01/12/2025,5.099999905
01/12/2025,5.099999905
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5
01/12/2025,5.099999905
01/12/2025,5
01/12/2025,5.099999905
01/12/2025,5.300000191
01/12/2025,5.5
01/12/2025,5.599999905
01/12/2025,5.800000191
01/12/2025,5.900000095
01/12/2025,6.099999905
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.199999809
01/12/2025,6.099999905
01/12/2025,6
01/12/2025,5.900000095
01/12/2025,5.900000095
01/12/2025,5.800000191
01/12/2025,5.800000191
01/12/2025,5.599999905
01/12/2025,5.5
01/12/2025,5.5
