Date,A Mass flow rate [kg/s]
10/15/2025 9:22:52 AM,57.2441177368164
10/15/2025 9:23:02 AM,57.0909843444824
10/15/2025 9:23:12 AM,58.3123474121094
10/15/2025 9:23:22 AM,58.191822052002
10/15/2025 9:23:32 AM,57.3752899169922
10/15/2025 9:23:42 AM,59.1966552734375
10/15/2025 9:23:52 AM,57.6410331726074
10/15/2025 9:24:02 AM,59.3889045715332
10/15/2025 9:24:12 AM,61.896167755127
10/15/2025 9:24:22 AM,60.941764831543
10/15/2025 9:24:32 AM,60.8984718322754
10/15/2025 9:24:42 AM,57.8107604980469
10/15/2025 9:24:52 AM,57.2893829345703
10/15/2025 9:25:02 AM,57.6272048950195
10/15/2025 9:25:12 AM,56.0134773254395
10/15/2025 9:25:22 AM,55.5348968505859
10/15/2025 9:25:32 AM,55.5013313293457
10/15/2025 9:25:42 AM,55.5714492797852
10/15/2025 9:25:52 AM,56.6951522827148
10/15/2025 9:26:02 AM,55.7751846313477
