TIME,MEASURE
08:53:55,???
08:53:56,???
08:53:57,???
08:53:58,???
08:53:59,???
08:54:00,???
08:54:01,???
08:54:02,???
08:54:03,???
08:54:04,???
08:54:05,???
08:54:06,???
08:54:07,???
08:54:08,82.07
08:54:09,83.22
08:54:10,83.22
08:54:11,80.49
08:54:12,76.31
08:54:13,72.86
08:54:14,69.28
08:54:15,69.28
08:54:16,???
08:54:17,???
08:54:18,???
08:54:19,???
08:54:20,68.65
08:54:21,70.34
08:54:22,72.05
08:54:23,73.74
08:54:24,77.28
08:54:25,78.78
08:54:26,78.78
08:54:27,81.74
08:54:28,???
08:54:29,???
08:54:30,???
08:54:31,???
08:54:32,???
08:54:33,???
08:54:34,???
08:54:35,???
08:54:36,???
08:54:37,???
08:54:38,???
08:54:39,???
08:54:40,???
08:54:41,???
08:54:42,???
08:54:43,???
08:54:44,???
08:54:45,???
08:54:46,???
