TIME,MEASURE
09:15:08,???
09:15:09,???
09:15:10,???
09:15:11,???
09:15:12,???
09:15:13,???
09:15:14,???
09:15:15,???
09:15:16,???
09:15:17,42.17
09:15:18,40.9
09:15:19,40.82
09:15:20,41.6
09:15:21,42.11
09:15:22,41.68
09:15:23,41.68
09:15:24,42.35
09:15:25,42.05
09:15:26,41.94
09:15:27,42.18
09:15:28,42.51
09:15:29,41.91
09:15:30,41.41
09:15:31,41.53
09:15:32,41.69
09:15:33,41.71
09:15:34,42.66
09:15:35,42.5
09:15:36,41.81
09:15:37,41.92
09:15:38,42.02
09:15:39,42.09
09:15:40,41.83
09:15:41,41.8
09:15:42,41.82
09:15:43,41.74
09:15:44,41.7
09:15:45,41.66
09:15:46,41.5
09:15:47,41.53
09:15:48,41.5
09:15:49,41.48
09:15:50,41.37
09:15:51,41.35
09:15:52,41.28
09:15:53,41.38
09:15:54,41.39
09:15:55,41.38
09:15:56,41.3
09:15:57,41.3
09:15:58,41.31
09:15:59,41.48
09:16:00,41.57
09:16:01,41.56
09:16:02,41.55
09:16:03,41.54
09:16:04,41.47
09:16:05,41.47
09:16:06,???
09:16:07,???
09:16:08,???
09:16:09,???
09:16:10,???
09:16:11,???
09:16:12,???
09:16:13,???
