Date,A Mass flow rate [kg/h]
12/4/2025 1:19:48 PM,48849.5887756348
12/4/2025 1:19:49 PM,48849.5887756348
12/4/2025 1:19:50 PM,47915.0196075439
12/4/2025 1:19:51 PM,47742.5136566162
12/4/2025 1:19:52 PM,47846.4855194092
12/4/2025 1:19:53 PM,47673.4886169434
12/4/2025 1:19:54 PM,47863.8782501221
12/4/2025 1:19:55 PM,48103.2291412354
12/4/2025 1:19:56 PM,48049.7085571289
12/4/2025 1:19:57 PM,47031.591796875
12/4/2025 1:19:58 PM,47031.591796875
12/4/2025 1:19:59 PM,46051.1375427246
12/4/2025 1:20:00 PM,47336.9842529297
12/4/2025 1:20:01 PM,47990.8973693848
12/4/2025 1:20:02 PM,47421.8948364258
12/4/2025 1:20:03 PM,47194.1104888916
12/4/2025 1:20:04 PM,46825.5054473877
12/4/2025 1:20:05 PM,47274.2797851562
12/4/2025 1:20:06 PM,47330.1933288574
12/4/2025 1:20:07 PM,47322.1286773682
12/4/2025 1:20:08 PM,47281.2423706055
12/4/2025 1:20:09 PM,47048.2669830322
12/4/2025 1:20:10 PM,47026.579284668
12/4/2025 1:20:11 PM,46747.1385955811
12/4/2025 1:20:12 PM,46581.7153930664
12/4/2025 1:20:13 PM,46545.8484649658
12/4/2025 1:20:14 PM,46510.1051330566
12/4/2025 1:20:15 PM,46631.205368042
12/4/2025 1:20:16 PM,46559.8285675049
12/4/2025 1:20:17 PM,46678.0792236328
12/4/2025 1:20:18 PM,46823.2154846191
12/4/2025 1:20:19 PM,46861.6367340088
12/4/2025 1:20:20 PM,46792.1447753906
12/4/2025 1:20:21 PM,46686.3876342773
12/4/2025 1:20:22 PM,46628.9978027344
12/4/2025 1:20:23 PM,46481.0531616211
12/4/2025 1:20:24 PM,46357.3402404785
12/4/2025 1:20:25 PM,46239.7590637207
12/4/2025 1:20:26 PM,46578.1311035156
12/4/2025 1:20:27 PM,47086.5955352783
12/4/2025 1:20:28 PM,47082.8773498535
12/4/2025 1:20:29 PM,46930.5107116699
12/4/2025 1:20:30 PM,46910.5121612549
12/4/2025 1:20:31 PM,47058.7657928467
12/4/2025 1:20:32 PM,47322.2969055176
12/4/2025 1:20:33 PM,47755.4946899414
12/4/2025 1:20:34 PM,47460.8207702637
12/4/2025 1:20:35 PM,47330.2001953125
12/4/2025 1:20:36 PM,47312.0487213135
12/4/2025 1:20:37 PM,47294.6113586426
12/4/2025 1:20:38 PM,47218.6374664307
12/4/2025 1:20:39 PM,47024.3991851807
12/4/2025 1:20:40 PM,46978.9089202881
12/4/2025 1:20:41 PM,46899.137878418
12/4/2025 1:20:42 PM,46741.2574768066
12/4/2025 1:20:43 PM,46787.3039245605
12/4/2025 1:20:44 PM,46823.3734130859
12/4/2025 1:20:45 PM,46828.9421081543
12/4/2025 1:20:46 PM,47068.0801391602
12/4/2025 1:20:47 PM,47110.8890533447
12/4/2025 1:20:48 PM,47157.7423095703
12/4/2025 1:20:49 PM,47243.8167572021
12/4/2025 1:20:50 PM,47237.739944458
12/4/2025 1:20:51 PM,47260.4507446289
12/4/2025 1:20:52 PM,47266.7232513428
12/4/2025 1:20:53 PM,47246.7693328857
12/4/2025 1:20:54 PM,47304.4921875
12/4/2025 1:20:55 PM,47334.1106414795
12/4/2025 1:20:56 PM,47354.8198699951
12/4/2025 1:20:57 PM,47356.8523406982
12/4/2025 1:20:58 PM,47329.9461364746
12/4/2025 1:20:59 PM,47155.3562164307
12/4/2025 1:21:00 PM,47141.3932800293
12/4/2025 1:21:01 PM,46959.700012207
12/4/2025 1:21:02 PM,46904.5143127441
12/4/2025 1:21:03 PM,46929.243850708
12/4/2025 1:21:04 PM,46865.8664703369
