Date,A Mass flow rate [kg/h]
12/4/2025 1:18:17 PM,44401.3446807861
12/4/2025 1:18:18 PM,44401.3446807861
12/4/2025 1:18:19 PM,45648.3409881592
12/4/2025 1:18:20 PM,47489.7388458252
12/4/2025 1:18:21 PM,47545.3262329102
12/4/2025 1:18:22 PM,46001.07421875
12/4/2025 1:18:23 PM,45038.2015228271
12/4/2025 1:18:24 PM,46372.9373931885
12/4/2025 1:18:25 PM,45810.2005004883
12/4/2025 1:18:26 PM,45480.143737793
12/4/2025 1:18:27 PM,44760.1135253906
12/4/2025 1:18:28 PM,44634.4058990479
12/4/2025 1:18:29 PM,44903.1349182129
12/4/2025 1:18:30 PM,46020.3552246094
12/4/2025 1:18:31 PM,45874.1374969482
12/4/2025 1:18:32 PM,46157.4611663818
12/4/2025 1:18:33 PM,46519.7971343994
12/4/2025 1:18:34 PM,46224.97215271
12/4/2025 1:18:35 PM,46095.0828552246
12/4/2025 1:18:36 PM,45934.5966339111
12/4/2025 1:18:37 PM,46125.6729125977
12/4/2025 1:18:38 PM,45892.3679351807
12/4/2025 1:18:39 PM,46014.8414611816
12/4/2025 1:18:40 PM,46084.8621368408
12/4/2025 1:18:41 PM,46109.4165802002
12/4/2025 1:18:42 PM,46103.3294677734
12/4/2025 1:18:43 PM,46125.9819030762
12/4/2025 1:18:44 PM,46101.6162872314
12/4/2025 1:18:45 PM,46051.000213623
12/4/2025 1:18:46 PM,46035.0528717041
12/4/2025 1:18:47 PM,46184.9166870117
12/4/2025 1:18:48 PM,46195.2438354492
12/4/2025 1:18:49 PM,46271.3069915771
12/4/2025 1:18:50 PM,46234.3826293945
12/4/2025 1:18:51 PM,46338.8214111328
12/4/2025 1:18:52 PM,46436.8434906006
12/4/2025 1:18:53 PM,46419.8078155518
12/4/2025 1:18:54 PM,46435.1268768311
12/4/2025 1:18:55 PM,46345.7221984863
12/4/2025 1:18:56 PM,46354.5249938965
12/4/2025 1:18:57 PM,46293.4478759766
12/4/2025 1:18:58 PM,46219.1356658936
12/4/2025 1:18:59 PM,46219.1356658936
12/4/2025 1:19:00 PM,46339.5664215088
12/4/2025 1:19:01 PM,46353.6289215088
12/4/2025 1:19:02 PM,46410.205078125
12/4/2025 1:19:03 PM,46284.9746704102
12/4/2025 1:19:04 PM,46275.9864807129
12/4/2025 1:19:05 PM,46249.6192932129
12/4/2025 1:19:06 PM,46142.7085876465
12/4/2025 1:19:07 PM,45916.1396026611
12/4/2025 1:19:08 PM,45982.8128814697
12/4/2025 1:19:09 PM,45904.7962188721
12/4/2025 1:19:10 PM,45871.8887329102
12/4/2025 1:19:11 PM,45758.2660675049
12/4/2025 1:19:12 PM,45880.1456451416
12/4/2025 1:19:13 PM,45881.1790466309
12/4/2025 1:19:14 PM,45862.4027252197
12/4/2025 1:19:15 PM,45785.1928710938
12/4/2025 1:19:16 PM,45831.9843292236
12/4/2025 1:19:17 PM,45961.4925384521
12/4/2025 1:19:18 PM,45970.8446502686
12/4/2025 1:19:19 PM,45925.7389068604
12/4/2025 1:19:20 PM,45906.9179534912
12/4/2025 1:19:21 PM,45854.7672271729
12/4/2025 1:19:22 PM,45632.6099395752
12/4/2025 1:19:23 PM,45584.5722198486
12/4/2025 1:19:24 PM,45570.7672119141
