TIME,MEASURE
09:11:32,246.84
09:11:33,246.84
09:11:34,246.84
09:11:35,245.58
09:11:36,246.65
09:11:37,252.66
09:11:38,252.66
09:11:39,252.66
09:11:40,254.72
09:11:41,252.88
09:11:42,248.94
09:11:43,248.94
09:11:44,248.94
09:11:45,247.04
09:11:46,249.95
09:11:47,252.9
09:11:48,252.49
09:11:49,252.49
09:11:50,253.7
09:11:51,257.54
09:11:52,258.72
09:11:53,???
09:11:54,???
09:11:55,???
09:11:56,???
09:11:57,???
09:11:58,???
09:11:59,???
09:12:00,???
09:12:01,???
09:12:02,???
09:12:03,???
09:12:04,257.01
09:12:05,257.53
09:12:06,???
09:12:07,???
09:12:08,256.88
09:12:09,251.86
09:12:10,250.61
09:12:11,250.18
09:12:12,251.24
09:12:13,251.01
09:12:14,250.05
09:12:15,247.55
09:12:16,246.75
09:12:17,243.38
09:12:18,241.77
09:12:19,241.77
09:12:20,240.22
09:12:21,237.97
09:12:22,237.35
09:12:23,236.17
09:12:24,236.05
09:12:25,236.05
09:12:26,236.36
09:12:27,238.33
09:12:28,238.33
09:12:29,238.27
09:12:30,239.87
09:12:31,239.87
09:12:32,240.88
09:12:33,240.37
09:12:34,239.54
09:12:35,241.85
09:12:36,240.72
09:12:37,240.72
09:12:38,240.69
09:12:39,241.68
09:12:40,241.68
09:12:41,241.76
09:12:42,240.25
09:12:43,239.46
09:12:44,238.35
09:12:45,238.35
09:12:46,238.35
09:12:47,237.51
09:12:48,236.76
09:12:49,235.55
09:12:50,235.55
09:12:51,235.55
09:12:52,235.0
09:12:53,233.57
09:12:54,231.61
09:12:55,231.61
09:12:56,231.61
09:12:57,231.98
09:12:58,232.27
09:12:59,232.17
09:13:00,233.06
09:13:01,233.06
09:13:02,233.03
09:13:03,232.53
09:13:04,232.99
09:13:05,233.61
09:13:06,233.61
09:13:07,234.76
09:13:08,235.77
09:13:09,235.94
09:13:10,236.38
09:13:11,236.38
09:13:12,237.31
09:13:13,238.17
09:13:14,238.95
09:13:15,240.78
09:13:16,240.78
09:13:17,240.78
09:13:18,239.68
09:13:19,238.92
09:13:20,238.3
09:13:21,238.3
09:13:22,238.3
09:13:23,236.16
09:13:24,235.91
09:13:25,235.93
09:13:26,235.93
09:13:27,235.93
09:13:28,235.9
09:13:29,235.61
09:13:30,235.43
09:13:31,235.71
09:13:32,235.71
09:13:33,235.45
09:13:34,234.2
09:13:35,233.31
09:13:36,232.64
09:13:37,232.64
09:13:38,232.68
09:13:39,232.49
09:13:40,232.48
09:13:41,233.29
09:13:42,233.29
09:13:43,235.22
09:13:44,???
09:13:45,???
09:13:46,???
09:13:47,???
