Date,A Mass flow rate [kg/h]
12/3/2025 11:31:18 AM,234040.40222168
12/3/2025 11:31:19 AM,235286.71875
12/3/2025 11:31:20 AM,236088.25378418
12/3/2025 11:31:21 AM,236088.25378418
12/3/2025 11:31:22 AM,237282.934570312
12/3/2025 11:31:23 AM,237831.372070312
12/3/2025 11:31:24 AM,
12/3/2025 11:31:25 AM,
12/3/2025 11:31:26 AM,
12/3/2025 11:31:27 AM,
12/3/2025 11:31:28 AM,
12/3/2025 11:31:29 AM,
12/3/2025 11:31:30 AM,
12/3/2025 11:31:31 AM,
12/3/2025 11:31:32 AM,
12/3/2025 11:31:33 AM,
12/3/2025 11:31:34 AM,
12/3/2025 11:31:35 AM,
12/3/2025 11:31:36 AM,
12/3/2025 11:31:37 AM,
12/3/2025 11:31:38 AM,
12/3/2025 11:31:39 AM,
12/3/2025 11:31:40 AM,
12/3/2025 11:31:41 AM,
12/3/2025 11:31:42 AM,
12/3/2025 11:31:43 AM,
12/3/2025 11:31:44 AM,
12/3/2025 11:31:45 AM,
12/3/2025 11:31:46 AM,
12/3/2025 11:31:47 AM,
12/3/2025 11:31:48 AM,
12/3/2025 11:31:49 AM,
12/3/2025 11:31:50 AM,
12/3/2025 11:31:51 AM,238404.583740234
12/3/2025 11:31:52 AM,238404.583740234
12/3/2025 11:31:53 AM,
12/3/2025 11:31:54 AM,257601.818847656
12/3/2025 11:31:55 AM,
12/3/2025 11:31:56 AM,
12/3/2025 11:31:57 AM,
12/3/2025 11:31:58 AM,
12/3/2025 11:31:59 AM,
12/3/2025 11:32:00 AM,
12/3/2025 11:32:01 AM,273352.972412109
12/3/2025 11:32:02 AM,268879.586791992
12/3/2025 11:32:03 AM,262584.887695312
12/3/2025 11:32:04 AM,240573.477172852
12/3/2025 11:32:05 AM,222287.461853027
12/3/2025 11:32:06 AM,224632.57598877
12/3/2025 11:32:07 AM,227343.891906738
12/3/2025 11:32:08 AM,232915.621948242
12/3/2025 11:32:09 AM,236527.102661133
12/3/2025 11:32:10 AM,238769.110107422
12/3/2025 11:32:11 AM,239726.04675293
12/3/2025 11:32:12 AM,240687.57019043
12/3/2025 11:32:13 AM,239703.524780273
12/3/2025 11:32:14 AM,239014.791870117
12/3/2025 11:32:15 AM,237134.069824219
12/3/2025 11:32:16 AM,235994.073486328
12/3/2025 11:32:17 AM,234603.396606445
12/3/2025 11:32:18 AM,234499.19128418
12/3/2025 11:32:19 AM,234122.909545898
12/3/2025 11:32:20 AM,233543.984985352
12/3/2025 11:32:21 AM,234230.905151367
12/3/2025 11:32:22 AM,233461.038208008
12/3/2025 11:32:23 AM,233432.144165039
12/3/2025 11:32:24 AM,232732.479858398
12/3/2025 11:32:25 AM,232552.276611328
12/3/2025 11:32:26 AM,232480.233764648
12/3/2025 11:32:27 AM,231643.295288086
12/3/2025 11:32:28 AM,231610.034179688
12/3/2025 11:32:29 AM,232365.563964844
12/3/2025 11:32:30 AM,232799.331665039
12/3/2025 11:32:31 AM,233046.853637695
12/3/2025 11:32:32 AM,232829.928588867
12/3/2025 11:32:33 AM,232705.123901367
12/3/2025 11:32:34 AM,232943.774414062
12/3/2025 11:32:35 AM,233037.487792969
12/3/2025 11:32:36 AM,233048.446655273
12/3/2025 11:32:37 AM,233337.551879883
12/3/2025 11:32:38 AM,233288.278198242
12/3/2025 11:32:39 AM,233115.682983398
12/3/2025 11:32:40 AM,233173.416137695
12/3/2025 11:32:41 AM,233113.980102539
12/3/2025 11:32:42 AM,233330.685424805
12/3/2025 11:32:43 AM,233316.979980469
12/3/2025 11:32:44 AM,233584.552001953
12/3/2025 11:32:45 AM,233858.358764648
12/3/2025 11:32:46 AM,233401.821899414
12/3/2025 11:32:47 AM,233021.173095703
12/3/2025 11:32:48 AM,232846.517944336
12/3/2025 11:32:49 AM,232847.286987305
12/3/2025 11:32:50 AM,232724.652099609
12/3/2025 11:32:51 AM,232932.733154297
12/3/2025 11:32:52 AM,233084.866333008
12/3/2025 11:32:53 AM,233032.763671875
12/3/2025 11:32:54 AM,232428.186035156
12/3/2025 11:32:55 AM,232169.485473633
12/3/2025 11:32:56 AM,232027.981567383
12/3/2025 11:32:57 AM,231867.608642578
12/3/2025 11:32:58 AM,231327.603149414
12/3/2025 11:32:59 AM,231296.182250977
12/3/2025 11:33:00 AM,231077.224731445
12/3/2025 11:33:01 AM,230923.526000977
12/3/2025 11:33:02 AM,230704.623413086
12/3/2025 11:33:03 AM,229885.00213623
