TIME,MEASURE
09:29:55,???
09:29:56,???
09:29:57,???
09:29:58,634.43
09:29:59,634.43
09:30:00,628.95
09:30:01,633.44
09:30:02,638.19
09:30:03,638.19
09:30:04,638.64
09:30:05,648.43
09:30:06,667.0
09:30:07,686.39
09:30:08,711.53
09:30:09,719.44
09:30:10,709.35
09:30:11,706.04
09:30:12,700.13
09:30:13,700.13
09:30:14,695.37
09:30:15,702.53
09:30:16,703.17
09:30:17,702.5
09:30:18,698.62
09:30:19,698.99
09:30:20,701.2
09:30:21,701.88
09:30:22,695.06
09:30:23,692.1
09:30:24,691.3
09:30:25,690.19
09:30:26,689.7
09:30:27,687.55
09:30:28,689.51
09:30:29,688.03
09:30:30,687.51
09:30:31,689.05
09:30:32,???
09:30:33,???
09:30:34,???
09:30:35,???
09:30:36,???
09:30:37,???
09:30:38,679.68
09:30:39,678.78
09:30:40,679.45
09:30:41,676.9
09:30:42,671.37
09:30:43,669.47
09:30:44,667.6
09:30:45,669.52
09:30:46,672.84
09:30:47,673.61
09:30:48,672.11
09:30:49,671.31
09:30:50,670.63
09:30:51,671.12
09:30:52,666.79
09:30:53,659.48
09:30:54,652.79
09:30:55,646.94
09:30:56,643.62
09:30:57,642.91
09:30:58,644.15
09:30:59,645.44
09:31:00,644.45
09:31:01,645.13
09:31:02,650.09
09:31:03,647.29
09:31:04,651.15
09:31:05,654.17
09:31:06,653.66
09:31:07,656.1
09:31:08,656.63
09:31:09,657.36
09:31:10,658.45
09:31:11,661.02
09:31:12,659.6
09:31:13,660.65
09:31:14,664.5
09:31:15,672.32
09:31:16,672.47
09:31:17,670.36
09:31:18,674.09
09:31:19,674.38
09:31:20,673.82
09:31:21,672.91
09:31:22,669.62
09:31:23,669.13
09:31:24,669.12
09:31:25,667.27
09:31:26,665.25
09:31:27,662.5
09:31:28,658.54
09:31:29,658.54
09:31:30,658.74
09:31:31,657.57
09:31:32,656.27
09:31:33,656.69
09:31:34,656.56
09:31:35,657.51
09:31:36,660.76
09:31:37,661.1
09:31:38,661.05
09:31:39,???
09:31:40,???
09:31:41,???
09:31:42,???
09:31:43,???
09:31:44,???
09:31:45,???
