Date,A Mass flow rate [kg/s]
10/15/2025 10:26:58 AM,49.1510200500488
10/15/2025 10:27:08 AM,49.7798881530762
10/15/2025 10:27:18 AM,49.8121643066406
10/15/2025 10:27:28 AM,49.7281379699707
10/15/2025 10:27:38 AM,49.8271408081055
10/15/2025 10:27:48 AM,49.7339248657227
10/15/2025 10:27:58 AM,49.6736717224121
10/15/2025 10:28:08 AM,49.7783737182617
10/15/2025 10:28:18 AM,49.7451591491699
10/15/2025 10:28:28 AM,49.6823043823242
10/15/2025 10:28:38 AM,49.7110824584961
10/15/2025 10:28:48 AM,49.7075386047363
10/15/2025 10:28:58 AM,49.6158294677734
10/15/2025 10:29:08 AM,49.8518714904785
10/15/2025 10:29:18 AM,
10/15/2025 10:29:28 AM,
10/15/2025 10:29:38 AM,50.3285293579102
10/15/2025 10:29:48 AM,56.330696105957
10/15/2025 10:29:58 AM,61.1642608642578
10/15/2025 10:30:08 AM,60.2241821289062
10/15/2025 10:30:18 AM,59.7344017028809
10/15/2025 10:30:28 AM,60.2685890197754
10/15/2025 10:30:38 AM,60.7362785339355
10/15/2025 10:30:48 AM,
10/15/2025 10:30:58 AM,62.8993835449219
10/15/2025 10:31:08 AM,63.2665939331055
10/15/2025 10:31:18 AM,63.3511848449707
10/15/2025 10:31:28 AM,63.8464126586914
10/15/2025 10:31:38 AM,64.3238830566406
10/15/2025 10:31:48 AM,63.2452354431152
10/15/2025 10:31:58 AM,63.873405456543
10/15/2025 10:32:08 AM,63.7940330505371
10/15/2025 10:32:18 AM,63.7367324829102
10/15/2025 10:32:28 AM,63.6226348876953
10/15/2025 10:32:38 AM,
10/15/2025 10:32:48 AM,
10/15/2025 10:32:58 AM,
10/15/2025 10:33:08 AM,60.7843742370605
10/15/2025 10:33:18 AM,50.0829315185547
10/15/2025 10:33:28 AM,50.568775177002
10/15/2025 10:33:38 AM,50.661190032959
10/15/2025 10:33:48 AM,50.7912712097168
10/15/2025 10:33:58 AM,50.6035919189453
10/15/2025 10:34:08 AM,50.8615417480469
10/15/2025 10:34:18 AM,50.8317909240723
10/15/2025 10:34:28 AM,50.6793746948242
10/15/2025 10:34:38 AM,50.7889251708984
10/15/2025 10:34:48 AM,50.4287261962891
10/15/2025 10:34:58 AM,50.6019744873047
10/15/2025 10:35:08 AM,50.6562194824219
10/15/2025 10:35:18 AM,50.7075691223145
10/15/2025 10:35:28 AM,50.5377655029297
10/15/2025 10:35:38 AM,50.5762748718262
10/15/2025 10:35:48 AM,50.4982948303223
