TIME,MEASURE
11:13:00,14.87
11:13:01,16.57
11:13:02,17.28
11:13:03,17.42
11:13:04,17.77
11:13:05,17.77
11:13:06,17.42
11:13:07,17.92
11:13:08,18.02
11:13:09,18.02
11:13:10,17.27
11:13:11,16.82
11:13:12,16.98
11:13:13,18.42
11:13:14,17.51
11:13:15,16.99
11:13:16,17.88
11:13:17,19.35
11:13:18,19.32
11:13:19,18.75
11:13:20,18.89
11:13:21,???
11:13:22,19.68
11:13:23,19.46
11:13:24,19.05
11:13:25,19.41
11:13:26,19.64
11:13:27,19.64
11:13:28,19.69
11:13:29,19.73
11:13:30,19.55
11:13:31,19.37
11:13:32,19.55
11:13:33,19.68
11:13:34,19.4
11:13:35,19.36
11:13:36,19.34
11:13:37,19.35
11:13:38,19.48
11:13:39,19.37
11:13:40,19.52
11:13:41,???
11:13:42,???
11:13:43,???
11:13:44,???
11:13:45,???
11:13:46,19.48
11:13:47,19.9
11:13:48,???
11:13:49,???
11:13:50,20.02
11:13:51,???
11:13:52,???
