Date,A Mass flow rate [kg/h]
12/9/2025 12:31:52 PM,-75652.9266357422
12/9/2025 12:31:53 PM,-75652.9266357422
12/9/2025 12:31:54 PM,-79308.3389282227
12/9/2025 12:31:55 PM,-81237.3390197754
12/9/2025 12:31:56 PM,-81237.3390197754
12/9/2025 12:31:57 PM,-83484.0911865234
12/9/2025 12:31:58 PM,-84200.2830505371
12/9/2025 12:31:59 PM,-83882.2975158691
12/9/2025 12:32:00 PM,-83882.2975158691
12/9/2025 12:32:01 PM,-84191.8716430664
12/9/2025 12:32:02 PM,-83839.5057678223
12/9/2025 12:32:03 PM,-83839.5057678223
12/9/2025 12:32:04 PM,-80197.6272583008
12/9/2025 12:32:05 PM,-80197.6272583008
12/9/2025 12:32:06 PM,-79445.036315918
12/9/2025 12:32:07 PM,-79491.5840148926
12/9/2025 12:32:08 PM,-80356.990814209
12/9/2025 12:32:09 PM,-80356.990814209
12/9/2025 12:32:10 PM,-82324.422454834
12/9/2025 12:32:11 PM,-82889.0991210938
12/9/2025 12:32:12 PM,-82164.2417907715
12/9/2025 12:32:13 PM,-82658.6265563965
12/9/2025 12:32:14 PM,-86508.6891174316
12/9/2025 12:32:15 PM,-85987.9165649414
12/9/2025 12:32:16 PM,-83592.2927856445
12/9/2025 12:32:17 PM,-82889.3943786621
12/9/2025 12:32:18 PM,-78170.6977844238
12/9/2025 12:32:19 PM,-79777.1461486816
12/9/2025 12:32:20 PM,-83173.0613708496
12/9/2025 12:32:21 PM,-86063.8870239258
12/9/2025 12:32:22 PM,-83540.9523010254
12/9/2025 12:32:23 PM,-82233.5517883301
12/9/2025 12:32:24 PM,-83838.8328552246
12/9/2025 12:32:25 PM,-84294.5045471191
12/9/2025 12:32:26 PM,-83837.727355957
12/9/2025 12:32:27 PM,-83073.8822937012
12/9/2025 12:32:28 PM,-82544.0254211426
12/9/2025 12:32:29 PM,-82871.9535827637
12/9/2025 12:32:30 PM,-82817.2554016113
12/9/2025 12:32:31 PM,-84237.6846313477
12/9/2025 12:32:32 PM,-84580.6709289551
12/9/2025 12:32:33 PM,-85341.3505554199
12/9/2025 12:32:34 PM,-85768.3547973633
12/9/2025 12:32:35 PM,-85159.0805053711
12/9/2025 12:32:36 PM,-84916.7358398438
12/9/2025 12:32:37 PM,-84059.3765258789
12/9/2025 12:32:38 PM,-83482.9444885254
12/9/2025 12:32:39 PM,-82640.0184631348
12/9/2025 12:32:40 PM,-83223.6946105957
12/9/2025 12:32:41 PM,-82466.7091369629
12/9/2025 12:32:42 PM,-82238.2278442383
12/9/2025 12:32:43 PM,-81749.4667053223
12/9/2025 12:32:44 PM,-81455.4725646973
12/9/2025 12:32:45 PM,-81596.3035583496
