Date,A Mass flow rate [kg/h]
12/9/2025 10:38:26 AM,125452.359008789
12/9/2025 10:38:27 AM,125452.359008789
12/9/2025 10:38:28 AM,125452.359008789
12/9/2025 10:38:29 AM,122482.287597656
12/9/2025 10:38:30 AM,120902.439880371
12/9/2025 10:38:31 AM,120433.88671875
12/9/2025 10:38:32 AM,120402.040100098
12/9/2025 10:38:33 AM,120402.040100098
12/9/2025 10:38:34 AM,118346.44317627
12/9/2025 10:38:35 AM,117256.146240234
12/9/2025 10:38:36 AM,118953.726196289
12/9/2025 10:38:37 AM,120132.655334473
12/9/2025 10:38:38 AM,123447.065734863
12/9/2025 10:38:39 AM,124652.059936523
12/9/2025 10:38:40 AM,123668.124389648
12/9/2025 10:38:41 AM,123668.124389648
12/9/2025 10:38:42 AM,121664.849853516
12/9/2025 10:38:43 AM,121664.849853516
12/9/2025 10:38:44 AM,120849.005126953
12/9/2025 10:38:45 AM,120436.811828613
12/9/2025 10:38:46 AM,119439.610290527
12/9/2025 10:38:47 AM,119882.373046875
12/9/2025 10:38:48 AM,120579.881286621
12/9/2025 10:38:49 AM,120364.768981934
12/9/2025 10:38:50 AM,120689.826965332
12/9/2025 10:38:51 AM,121759.593200684
12/9/2025 10:38:52 AM,121759.593200684
12/9/2025 10:38:53 AM,123012.199401855
12/9/2025 10:38:54 AM,123012.199401855
12/9/2025 10:38:55 AM,122828.05480957
12/9/2025 10:38:56 AM,122951.486206055
12/9/2025 10:38:57 AM,124168.757629395
12/9/2025 10:38:58 AM,124271.081542969
12/9/2025 10:38:59 AM,124550.65612793
12/9/2025 10:39:00 AM,124728.840637207
12/9/2025 10:39:01 AM,124586.361694336
12/9/2025 10:39:02 AM,125231.973266602
12/9/2025 10:39:03 AM,126155.223083496
12/9/2025 10:39:04 AM,127485.159301758
12/9/2025 10:39:05 AM,127485.159301758
12/9/2025 10:39:06 AM,128134.89074707
12/9/2025 10:39:07 AM,128645.191955566
12/9/2025 10:39:08 AM,129564.459228516
12/9/2025 10:39:09 AM,129564.459228516
12/9/2025 10:39:10 AM,129879.835510254
12/9/2025 10:39:11 AM,129457.60345459
12/9/2025 10:39:12 AM,129626.779174805
12/9/2025 10:39:13 AM,129958.538818359
12/9/2025 10:39:14 AM,129777.868652344
12/9/2025 10:39:15 AM,129324.847412109
12/9/2025 10:39:16 AM,129349.415588379
12/9/2025 10:39:17 AM,129101.220703125
12/9/2025 10:39:18 AM,129044.256591797
12/9/2025 10:39:19 AM,129302.229309082
12/9/2025 10:39:20 AM,129007.315063477
12/9/2025 10:39:21 AM,128230.073547363
12/9/2025 10:39:22 AM,128110.102844238
12/9/2025 10:39:23 AM,127270.706176758
12/9/2025 10:39:24 AM,127254.542541504
12/9/2025 10:39:25 AM,127552.313232422
12/9/2025 10:39:26 AM,127504.289245605
12/9/2025 10:39:27 AM,127436.929321289
12/9/2025 10:39:28 AM,127465.713500977
12/9/2025 10:39:29 AM,127628.970336914
12/9/2025 10:39:30 AM,127927.523803711
12/9/2025 10:39:31 AM,128249.07989502
12/9/2025 10:39:32 AM,128066.693115234
12/9/2025 10:39:33 AM,128164.210510254
12/9/2025 10:39:34 AM,128334.539794922
12/9/2025 10:39:35 AM,128334.539794922
12/9/2025 10:39:36 AM,128828.031921387
12/9/2025 10:39:37 AM,128934.70916748
12/9/2025 10:39:38 AM,129041.276550293
12/9/2025 10:39:39 AM,129041.276550293
12/9/2025 10:39:40 AM,129697.380065918
12/9/2025 10:39:41 AM,129624.63684082
12/9/2025 10:39:42 AM,129424.768066406
12/9/2025 10:39:43 AM,129453.030395508
12/9/2025 10:39:44 AM,129657.032775879
12/9/2025 10:39:45 AM,129709.300231934
12/9/2025 10:39:46 AM,129581.748962402
12/9/2025 10:39:47 AM,128618.673706055
12/9/2025 10:39:48 AM,128501.504516602
12/9/2025 10:39:49 AM,128081.579589844
12/9/2025 10:39:50 AM,128081.579589844
12/9/2025 10:39:51 AM,127889.854431152
12/9/2025 10:39:52 AM,127889.854431152
12/9/2025 10:39:53 AM,127557.106018066
12/9/2025 10:39:54 AM,127430.667114258
12/9/2025 10:39:55 AM,126924.046325684
12/9/2025 10:39:56 AM,126768.740844727
12/9/2025 10:39:57 AM,126475.323486328
12/9/2025 10:39:58 AM,125491.415405273
12/9/2025 10:39:59 AM,125328.886413574
12/9/2025 10:40:00 AM,123717.123413086
12/9/2025 10:40:01 AM,123717.123413086
12/9/2025 10:40:02 AM,123602.838134766
12/9/2025 10:40:03 AM,123637.129211426
12/9/2025 10:40:04 AM,123271.559143066
12/9/2025 10:40:05 AM,122712.657165527
12/9/2025 10:40:06 AM,120660.836791992
12/9/2025 10:40:07 AM,118783.396911621
12/9/2025 10:40:08 AM,116652.598571777
12/9/2025 10:40:09 AM,115739.813232422
12/9/2025 10:40:10 AM,114888.482666016
12/9/2025 10:40:11 AM,114557.649993896
12/9/2025 10:40:12 AM,114683.882904053
12/9/2025 10:40:13 AM,114915.879821777
12/9/2025 10:40:14 AM,114638.152313232
12/9/2025 10:40:15 AM,114369.412994385
12/9/2025 10:40:16 AM,114076.654815674
12/9/2025 10:40:17 AM,114189.525604248
12/9/2025 10:40:18 AM,113800.444793701
12/9/2025 10:40:19 AM,113253.256988525
12/9/2025 10:40:20 AM,112899.06463623
12/9/2025 10:40:21 AM,112698.275756836
12/9/2025 10:40:22 AM,112567.778778076
12/9/2025 10:40:23 AM,112439.197540283
12/9/2025 10:40:24 AM,112248.866271973
12/9/2025 10:40:25 AM,111968.948364258
12/9/2025 10:40:26 AM,112251.152801514
12/9/2025 10:40:27 AM,112390.651702881
12/9/2025 10:40:28 AM,112654.117584229
12/9/2025 10:40:29 AM,112519.274139404
12/9/2025 10:40:30 AM,112457.050323486
12/9/2025 10:40:31 AM,112316.672515869
12/9/2025 10:40:32 AM,113209.400939941
12/9/2025 10:40:33 AM,113586.190795898
12/9/2025 10:40:34 AM,113583.313751221
12/9/2025 10:40:35 AM,112980.006408691
12/9/2025 10:40:36 AM,113369.114685059
12/9/2025 10:40:37 AM,112597.634124756
12/9/2025 10:40:38 AM,111913.721466064
12/9/2025 10:40:39 AM,111810.889434814
12/9/2025 10:40:40 AM,111629.086303711
12/9/2025 10:40:41 AM,111517.279815674
12/9/2025 10:40:42 AM,111511.120605469
12/9/2025 10:40:43 AM,110632.207489014
12/9/2025 10:40:44 AM,109538.854980469
12/9/2025 10:40:45 AM,109016.207885742
12/9/2025 10:40:46 AM,108332.638549805
12/9/2025 10:40:47 AM,108259.977722168
12/9/2025 10:40:48 AM,107634.320068359
12/9/2025 10:40:49 AM,106816.278076172
12/9/2025 10:40:50 AM,106530.146026611
12/9/2025 10:40:51 AM,106134.212493896
12/9/2025 10:40:52 AM,106096.893310547
12/9/2025 10:40:53 AM,106316.187286377
12/9/2025 10:40:54 AM,106445.050048828
12/9/2025 10:40:55 AM,106243.032073975
12/9/2025 10:40:56 AM,106520.567321777
12/9/2025 10:40:57 AM,106759.245300293
12/9/2025 10:40:58 AM,108042.448425293
12/9/2025 10:40:59 AM,108695.997619629
12/9/2025 10:41:00 AM,109836.426544189
12/9/2025 10:41:01 AM,110366.297149658
12/9/2025 10:41:02 AM,110485.299682617
12/9/2025 10:41:03 AM,110600.717926025
12/9/2025 10:41:04 AM,111362.633514404
12/9/2025 10:41:05 AM,112167.526245117
12/9/2025 10:41:06 AM,112303.948974609
12/9/2025 10:41:07 AM,113312.905883789
12/9/2025 10:41:08 AM,113044.187164307
12/9/2025 10:41:09 AM,
12/9/2025 10:41:10 AM,112781.23626709
12/9/2025 10:41:11 AM,111562.316894531
12/9/2025 10:41:12 AM,111049.076843262
