TIME,MEASURE
08:50:58,83.37
08:50:59,83.37
08:51:00,85.91
08:51:01,86.18
08:51:02,???
08:51:03,???
08:51:04,86.21
08:51:05,87.23
08:51:06,???
08:51:07,???
08:51:08,87.73
08:51:09,88.24
08:51:10,88.52
08:51:11,88.93
08:51:12,88.84
08:51:13,88.9
08:51:14,88.86
08:51:15,88.64
08:51:16,89.11
08:51:17,88.2
08:51:18,88.2
08:51:19,87.53
08:51:20,88.35
08:51:21,88.51
08:51:22,88.04
08:51:23,88.03
08:51:24,88.83
08:51:25,89.05
08:51:26,88.99
08:51:27,88.99
08:51:28,89.09
08:51:29,89.09
08:51:30,89.01
08:51:31,88.79
08:51:32,88.81
08:51:33,88.84
08:51:34,88.82
08:51:35,88.97
08:51:36,89.08
08:51:37,89.16
08:51:38,89.07
08:51:39,88.77
08:51:40,88.73
08:51:41,88.47
08:51:42,88.51
08:51:43,88.54
08:51:44,88.56
08:51:45,88.56
08:51:46,88.62
08:51:47,88.56
08:51:48,88.44
08:51:49,88.41
08:51:50,88.52
08:51:51,88.42
08:51:52,88.42
08:51:53,88.53
08:51:54,88.71
08:51:55,88.75
08:51:56,88.9
08:51:57,88.83
08:51:58,88.64
08:51:59,88.62
08:52:00,88.6
08:52:01,88.61
08:52:02,88.66
08:52:03,88.61
08:52:04,88.54
08:52:05,88.42
08:52:06,88.44
08:52:07,88.49
08:52:08,88.44
08:52:09,???
