Date,A Mass flow rate [kg/s]
10/14/2025 12:15:16 PM,53.5592422485352
10/14/2025 12:15:26 PM,59.844310760498
10/14/2025 12:15:36 PM,59.0440254211426
10/14/2025 12:15:46 PM,58.6139144897461
10/14/2025 12:15:56 PM,58.3885650634766
10/14/2025 12:16:06 PM,58.6660499572754
10/14/2025 12:16:16 PM,58.3906745910645
10/14/2025 12:16:26 PM,58.1976318359375
10/14/2025 12:16:36 PM,57.9848976135254
10/14/2025 12:16:46 PM,58.3790435791016
10/14/2025 12:16:56 PM,58.5529632568359
10/14/2025 12:17:06 PM,58.8071594238281
10/14/2025 12:17:16 PM,58.8876609802246
10/14/2025 12:17:26 PM,58.389045715332
10/14/2025 12:17:36 PM,58.2789535522461
10/14/2025 12:17:46 PM,58.6503639221191
10/14/2025 12:17:56 PM,58.297721862793
10/14/2025 12:18:06 PM,58.7470779418945
10/14/2025 12:18:16 PM,58.9959259033203
10/14/2025 12:18:26 PM,58.7218475341797
10/14/2025 12:18:36 PM,58.9549446105957
10/14/2025 12:18:46 PM,58.948486328125
10/14/2025 12:18:56 PM,58.6228713989258
10/14/2025 12:19:06 PM,58.6534805297852
10/14/2025 12:19:16 PM,58.3730354309082
10/14/2025 12:19:26 PM,58.2562789916992
10/14/2025 12:19:36 PM,58.6058731079102
10/14/2025 12:19:46 PM,58.4287872314453
10/14/2025 12:19:56 PM,58.7425422668457
10/14/2025 12:20:06 PM,58.6173973083496
10/14/2025 12:20:16 PM,58.6066131591797
10/14/2025 12:20:26 PM,58.4877243041992
10/14/2025 12:20:36 PM,58.5080909729004
10/14/2025 12:20:46 PM,58.4905548095703
10/14/2025 12:20:56 PM,58.8320960998535
10/14/2025 12:21:06 PM,58.5952033996582
10/14/2025 12:21:16 PM,58.1772880554199
10/14/2025 12:21:26 PM,58.7864151000977
10/14/2025 12:21:36 PM,59.0316429138184
10/14/2025 12:21:46 PM,58.9827499389648
10/14/2025 12:21:56 PM,58.5988426208496
10/14/2025 12:22:06 PM,58.5143051147461
10/14/2025 12:22:16 PM,58.5943984985352
10/14/2025 12:22:26 PM,59.1392440795898
10/14/2025 12:22:36 PM,58.6787452697754
