Date,A Mass flow rate [kg/s]
10/15/2025 9:31:47 AM,49.0161514282227
10/15/2025 9:31:57 AM,48.4629020690918
10/15/2025 9:32:07 AM,49.0017623901367
10/15/2025 9:32:17 AM,49.3664169311523
10/15/2025 9:32:27 AM,49.3907241821289
10/15/2025 9:32:37 AM,49.2861518859863
10/15/2025 9:32:47 AM,48.9443397521973
10/15/2025 9:32:57 AM,48.7453498840332
10/15/2025 9:33:07 AM,48.9465408325195
10/15/2025 9:33:17 AM,49.3048706054688
10/15/2025 9:33:27 AM,49.4312782287598
10/15/2025 9:33:37 AM,49.4462356567383
10/15/2025 9:33:47 AM,48.9798393249512
10/15/2025 9:33:57 AM,49.4862174987793
10/15/2025 9:34:07 AM,49.4618110656738
10/15/2025 9:34:17 AM,49.211051940918
10/15/2025 9:34:27 AM,49.2875633239746
10/15/2025 9:34:37 AM,49.534610748291
10/15/2025 9:34:47 AM,49.5252723693848
10/15/2025 9:34:57 AM,49.3676910400391
10/15/2025 9:35:07 AM,49.4424438476562
10/15/2025 9:35:17 AM,49.3564949035645
10/15/2025 9:35:27 AM,49.5416564941406
10/15/2025 9:35:37 AM,49.3775520324707
10/15/2025 9:35:47 AM,49.2706871032715
10/15/2025 9:35:57 AM,49.4908638000488
10/15/2025 9:36:07 AM,49.2659034729004
10/15/2025 9:36:17 AM,49.4694976806641
10/15/2025 9:36:27 AM,49.1207389831543
10/15/2025 9:36:37 AM,49.0341377258301
10/15/2025 9:36:47 AM,49.5322265625
10/15/2025 9:36:57 AM,49.3176536560059
10/15/2025 9:37:07 AM,48.9407768249512
10/15/2025 9:37:17 AM,49.4610633850098
10/15/2025 9:37:27 AM,
10/15/2025 9:37:37 AM,
10/15/2025 9:37:47 AM,
10/15/2025 9:37:57 AM,
10/15/2025 9:38:07 AM,
10/15/2025 9:38:17 AM,50.6363716125488
10/15/2025 9:38:27 AM,58.958610534668
10/15/2025 9:38:37 AM,63.3781318664551
10/15/2025 9:38:47 AM,63.0634231567383
