Date,A Mass flow rate [kg/h]
12/9/2025 11:05:11 AM,97128.7330627441
12/9/2025 11:05:12 AM,93239.4287109375
12/9/2025 11:05:13 AM,93239.4287109375
12/9/2025 11:05:14 AM,93239.4287109375
12/9/2025 11:05:15 AM,90059.1682434082
12/9/2025 11:05:16 AM,88459.3391418457
12/9/2025 11:05:17 AM,86693.822479248
12/9/2025 11:05:18 AM,86890.3884887695
12/9/2025 11:05:19 AM,87182.9544067383
12/9/2025 11:05:20 AM,87452.0233154297
12/9/2025 11:05:21 AM,87515.3800964355
12/9/2025 11:05:22 AM,87084.5443725586
12/9/2025 11:05:23 AM,86148.1864929199
12/9/2025 11:05:24 AM,86131.2606811523
12/9/2025 11:05:25 AM,87338.850402832
12/9/2025 11:05:26 AM,87898.7274169922
12/9/2025 11:05:27 AM,89388.3567810059
12/9/2025 11:05:28 AM,91452.8663635254
12/9/2025 11:05:29 AM,92043.4432983398
12/9/2025 11:05:30 AM,91003.5598754883
12/9/2025 11:05:31 AM,91003.5598754883
12/9/2025 11:05:32 AM,90792.8077697754
12/9/2025 11:05:33 AM,89706.2805175781
12/9/2025 11:05:34 AM,89602.4597167969
12/9/2025 11:05:35 AM,89266.5321350098
12/9/2025 11:05:36 AM,89266.5321350098
12/9/2025 11:05:37 AM,90004.5799255371
12/9/2025 11:05:38 AM,89776.9981384277
12/9/2025 11:05:39 AM,89711.7256164551
