TIME,MEASURE
08:42:06,???
08:42:07,???
08:42:08,???
08:42:09,???
08:42:10,0.51
08:42:11,-1.75
08:42:12,-2.91
08:42:13,-2.78
08:42:14,-1.67
08:42:15,-13.26
08:42:16,-39.32
08:42:17,???
08:42:18,-16.28
08:42:19,???
08:42:20,???
08:42:21,???
08:42:22,???
08:42:23,-44.09
08:42:24,-11.25
08:42:25,-0.79
08:42:26,-0.93
08:42:27,-0.8
08:42:28,-0.73
08:42:29,-1.18
08:42:30,-1.43
08:42:31,-0.59
08:42:32,0.07
08:42:33,0.45
08:42:34,0.48
08:42:35,-10.55
08:42:36,-9.0
08:42:37,???
08:42:38,-7.09
08:42:39,???
08:42:40,-6.0
08:42:41,-5.14
08:42:42,-3.79
08:42:43,-3.48
08:42:44,-7.19
08:42:45,-11.95
08:42:46,???
08:42:47,-11.23
08:42:48,-11.23
08:42:49,???
08:42:50,???
08:42:51,???
08:42:52,-5.38
08:42:53,-4.91
08:42:54,-4.34
08:42:55,-3.63
08:42:56,-3.24
08:42:57,-2.52
08:42:58,-2.0
08:42:59,-1.82
08:43:00,-1.26
08:43:01,-0.18
08:43:02,0.06
08:43:03,-17.34
08:43:04,-16.25
08:43:05,-14.26
08:43:06,-22.44
08:43:07,-23.64
08:43:08,-23.64
08:43:09,???
08:43:10,???
08:43:11,-19.29
08:43:12,-16.41
08:43:13,-15.44
08:43:14,???
08:43:15,???
08:43:16,???
08:43:17,???
08:43:18,???
08:43:19,???
08:43:20,???
08:43:21,???
08:43:22,???
08:43:23,???
08:43:24,???
08:43:25,???
08:43:26,???
08:43:27,???
08:43:28,???
08:43:29,???
08:43:30,???
08:43:31,???
08:43:32,???
08:43:33,???
08:43:34,???
08:43:35,???
08:43:36,???
08:43:37,???
08:43:38,???
08:43:39,???
08:43:40,???
08:43:41,???
08:43:42,???
08:43:43,???
08:43:44,???
08:43:45,???
08:43:46,???
08:43:47,???
08:43:48,???
08:43:49,???
08:43:50,???
08:43:51,???
08:43:52,???
08:43:53,???
