TIME,MEASURE
08:56:04,574.67
08:56:05,574.67
08:56:06,574.67
08:56:07,594.13
08:56:08,610.29
08:56:09,610.3
08:56:10,605.25
08:56:11,605.25
08:56:12,605.25
08:56:13,610.14
08:56:14,613.32
08:56:15,???
08:56:16,618.5
08:56:17,618.5
08:56:18,618.5
08:56:19,620.25
08:56:20,617.49
08:56:21,611.2
08:56:22,605.85
08:56:23,605.85
08:56:24,605.85
08:56:25,614.95
08:56:26,623.31
08:56:27,631.97
08:56:28,631.97
08:56:29,631.97
08:56:30,617.16
08:56:31,608.89
08:56:32,602.34
08:56:33,602.34
08:56:34,602.34
08:56:35,597.07
08:56:36,602.18
08:56:37,609.3
08:56:38,613.74
08:56:39,613.74
08:56:40,621.09
08:56:41,629.39
08:56:42,636.91
08:56:43,636.91
08:56:44,636.91
08:56:45,637.4
08:56:46,634.53
08:56:47,629.17
08:56:48,624.55
08:56:49,624.55
08:56:50,???
08:56:51,???
08:56:52,???
08:56:53,???
08:56:54,???
08:56:55,???
08:56:56,???
08:56:57,???
08:56:58,???
08:56:59,???
08:57:00,618.86
08:57:01,613.21
08:57:02,603.93
08:57:03,603.93
08:57:04,603.93
08:57:05,606.64
08:57:06,614.54
08:57:07,615.95
08:57:08,615.95
08:57:09,615.95
08:57:10,615.95
08:57:11,620.22
08:57:12,628.44
08:57:13,633.46
08:57:14,633.46
08:57:15,???
08:57:16,629.93
08:57:17,624.98
08:57:18,621.78
08:57:19,621.78
08:57:20,621.78
08:57:21,615.27
08:57:22,612.81
08:57:23,611.17
08:57:24,611.23
08:57:25,611.23
08:57:26,609.38
08:57:27,605.49
08:57:28,605.98
08:57:29,611.15
08:57:30,611.15
08:57:31,613.66
08:57:32,611.49
08:57:33,609.08
08:57:34,611.37
08:57:35,611.37
08:57:36,613.23
08:57:37,611.53
08:57:38,606.28
08:57:39,601.83
08:57:40,601.83
08:57:41,601.83
08:57:42,600.95
08:57:43,604.24
08:57:44,605.07
08:57:45,605.07
08:57:46,605.07
08:57:47,603.5
08:57:48,603.0
08:57:49,602.52
08:57:50,602.52
08:57:51,602.52
08:57:52,601.11
08:57:53,599.9
08:57:54,597.2
08:57:55,594.1
08:57:56,594.1
08:57:57,594.26
08:57:58,596.35
08:57:59,596.64
08:58:00,596.64
08:58:01,596.64
08:58:02,594.65
08:58:03,593.61
08:58:04,594.08
08:58:05,597.58
08:58:06,597.58
08:58:07,603.16
08:58:08,609.4
08:58:09,613.57
08:58:10,619.18
08:58:11,619.18
08:58:12,619.18
08:58:13,619.99
08:58:14,614.7
08:58:15,611.27
08:58:16,606.93
