TIME,MEASURE
09:21:58,???
09:21:59,???
09:22:00,???
09:22:01,???
09:22:02,???
09:22:03,???
09:22:04,???
09:22:05,???
09:22:06,???
09:22:07,???
09:22:08,???
09:22:09,-187.71
09:22:10,-188.45
09:22:11,-189.39
09:22:12,-190.06
09:22:13,-192.16
09:22:14,-192.95
09:22:15,-192.95
09:22:16,-192.8
09:22:17,-193.47
09:22:18,-194.9
09:22:19,-195.06
09:22:20,-194.72
09:22:21,-194.08
09:22:22,-194.23
09:22:23,-193.49
09:22:24,-193.95
09:22:25,-193.5
09:22:26,-193.45
09:22:27,-194.55
09:22:28,-195.37
09:22:29,-194.86
09:22:30,-194.29
09:22:31,-193.19
09:22:32,-193.38
09:22:33,-193.14
09:22:34,-193.26
09:22:35,-192.85
09:22:36,-192.64
09:22:37,-192.63
09:22:38,-192.36
09:22:39,-192.76
09:22:40,-192.81
09:22:41,-192.81
09:22:42,-192.96
09:22:43,???
09:22:44,???
09:22:45,???
09:22:46,???
09:22:47,???
