Date,A Mass flow rate [kg/h]
11/27/2025 12:43:04 PM,754580.401611328
11/27/2025 12:43:05 PM,754580.401611328
11/27/2025 12:43:06 PM,754580.401611328
11/27/2025 12:43:07 PM,754580.401611328
11/27/2025 12:43:08 PM,749393.756103516
11/27/2025 12:43:09 PM,745598.14453125
11/27/2025 12:43:10 PM,745598.14453125
11/27/2025 12:43:11 PM,740409.08203125
11/27/2025 12:43:12 PM,739586.920166016
11/27/2025 12:43:13 PM,739586.920166016
11/27/2025 12:43:14 PM,739844.384765625
11/27/2025 12:43:15 PM,741636.199951172
11/27/2025 12:43:16 PM,738466.534423828
11/27/2025 12:43:17 PM,738466.534423828
11/27/2025 12:43:18 PM,737195.965576172
11/27/2025 12:43:19 PM,739428.771972656
11/27/2025 12:43:20 PM,742456.219482422
11/27/2025 12:43:21 PM,742723.406982422
11/27/2025 12:43:22 PM,743457.183837891
11/27/2025 12:43:23 PM,744195.355224609
11/27/2025 12:43:24 PM,744195.355224609
11/27/2025 12:43:25 PM,751381.182861328
11/27/2025 12:43:26 PM,753555.047607422
11/27/2025 12:43:27 PM,747205.6640625
11/27/2025 12:43:28 PM,740019.7265625
11/27/2025 12:43:29 PM,740019.7265625
11/27/2025 12:43:30 PM,734002.514648438
11/27/2025 12:43:31 PM,732915.966796875
11/27/2025 12:43:32 PM,736543.65234375
11/27/2025 12:43:33 PM,737908.374023438
11/27/2025 12:43:34 PM,742819.866943359
11/27/2025 12:43:35 PM,754580.841064453
11/27/2025 12:43:36 PM,758347.064208984
11/27/2025 12:43:37 PM,751580.145263672
11/27/2025 12:43:38 PM,750442.730712891
11/27/2025 12:43:39 PM,742592.559814453
11/27/2025 12:43:40 PM,736058.935546875
11/27/2025 12:43:41 PM,736058.935546875
11/27/2025 12:43:42 PM,727735.528564453
11/27/2025 12:43:43 PM,726111.254882812
