Date,A Mass flow rate [kg/s]
10/13/2025 10:20:30 AM,49.8867454528809
10/13/2025 10:20:40 AM,50.0607719421387
10/13/2025 10:20:50 AM,49.9415855407715
10/13/2025 10:21:00 AM,50.091121673584
10/13/2025 10:21:10 AM,50.1600952148438
10/13/2025 10:21:20 AM,50.1391639709473
10/13/2025 10:21:30 AM,50.2793617248535
10/13/2025 10:21:40 AM,50.0927925109863
10/13/2025 10:21:50 AM,49.910099029541
10/13/2025 10:22:00 AM,49.9594917297363
10/13/2025 10:22:10 AM,50.0374526977539
10/13/2025 10:22:20 AM,49.9584617614746
10/13/2025 10:22:30 AM,49.9237594604492
10/13/2025 10:22:40 AM,49.8438568115234
10/13/2025 10:22:50 AM,49.9548301696777
10/13/2025 10:23:00 AM,50.0814323425293
10/13/2025 10:23:10 AM,50.1368980407715
10/13/2025 10:23:20 AM,50.0713043212891
10/13/2025 10:23:30 AM,50.1328773498535
10/13/2025 10:23:40 AM,50.2183609008789
10/13/2025 10:23:50 AM,50.2951622009277
10/13/2025 10:24:00 AM,50.041259765625
10/13/2025 10:24:10 AM,50.2240676879883
10/13/2025 10:24:20 AM,50.2466773986816
10/13/2025 10:24:30 AM,50.1437721252441
10/13/2025 10:24:40 AM,50.2005004882812
10/13/2025 10:24:50 AM,
10/13/2025 10:25:00 AM,
10/13/2025 10:25:10 AM,53.7628707885742
10/13/2025 10:25:20 AM,
10/13/2025 10:25:30 AM,
10/13/2025 10:25:40 AM,
10/13/2025 10:25:50 AM,
10/13/2025 10:26:00 AM,
10/13/2025 10:26:10 AM,
10/13/2025 10:26:20 AM,53.2901458740234
10/13/2025 10:26:30 AM,52.1508636474609
10/13/2025 10:26:40 AM,53.4648666381836
10/13/2025 10:26:50 AM,
10/13/2025 10:27:00 AM,52.7929458618164
10/13/2025 10:27:10 AM,
10/13/2025 10:27:20 AM,52.7251396179199
10/13/2025 10:27:30 AM,52.5407218933105
10/13/2025 10:27:40 AM,52.5745887756348
10/13/2025 10:27:50 AM,
10/13/2025 10:28:00 AM,52.9076995849609
10/13/2025 10:28:10 AM,
10/13/2025 10:28:20 AM,
10/13/2025 10:28:30 AM,52.5087928771973
10/13/2025 10:28:40 AM,52.1652984619141
10/13/2025 10:28:50 AM,52.3096313476562
10/13/2025 10:29:00 AM,52.687183380127
10/13/2025 10:29:10 AM,52.2686157226562
10/13/2025 10:29:20 AM,51.8794250488281
10/13/2025 10:29:30 AM,52.2552757263184
10/13/2025 10:29:40 AM,
10/13/2025 10:29:50 AM,
10/13/2025 10:30:00 AM,53.8168830871582
10/13/2025 10:30:10 AM,56.7302932739258
10/13/2025 10:30:20 AM,58.8481101989746
10/13/2025 10:30:30 AM,58.1307067871094
10/13/2025 10:30:40 AM,56.2966003417969
10/13/2025 10:30:50 AM,56.5026435852051
10/13/2025 10:31:00 AM,56.8759803771973
10/13/2025 10:31:10 AM,56.6518516540527
10/13/2025 10:31:20 AM,56.5044746398926
10/13/2025 10:31:30 AM,56.8451995849609
10/13/2025 10:31:40 AM,56.7810363769531
10/13/2025 10:31:50 AM,57.3495063781738
10/13/2025 10:32:00 AM,57.0009231567383
10/13/2025 10:32:10 AM,57.1965446472168
10/13/2025 10:32:20 AM,57.3984336853027
10/13/2025 10:32:30 AM,56.8233413696289
10/13/2025 10:32:40 AM,57.5079116821289
10/13/2025 10:32:50 AM,57.7327537536621
10/13/2025 10:33:00 AM,56.8858833312988
10/13/2025 10:33:10 AM,57.6090049743652
10/13/2025 10:33:20 AM,57.3447456359863
10/13/2025 10:33:30 AM,57.8180770874023
10/13/2025 10:33:40 AM,57.4059600830078
10/13/2025 10:33:50 AM,57.470458984375
10/13/2025 10:34:00 AM,57.7113571166992
