Date,A Mass flow rate [kg/s]
10/14/2025 1:08:15 PM,52.5600776672363
10/14/2025 1:08:25 PM,52.5560722351074
10/14/2025 1:08:35 PM,52.4391479492188
10/14/2025 1:08:45 PM,52.6021270751953
10/14/2025 1:08:55 PM,52.5103759765625
10/14/2025 1:09:05 PM,52.6186637878418
10/14/2025 1:09:15 PM,52.7773017883301
10/14/2025 1:09:25 PM,52.8209342956543
10/14/2025 1:09:35 PM,52.9319534301758
10/14/2025 1:09:45 PM,52.8916282653809
10/14/2025 1:09:55 PM,52.8688011169434
10/14/2025 1:10:05 PM,53.0625953674316
10/14/2025 1:10:15 PM,53.0713653564453
10/14/2025 1:10:25 PM,53.2392120361328
10/14/2025 1:10:35 PM,53.1540641784668
10/14/2025 1:10:45 PM,53.1742553710938
10/14/2025 1:10:55 PM,53.2333526611328
10/14/2025 1:11:05 PM,53.046630859375
10/14/2025 1:11:15 PM,53.1507873535156
10/14/2025 1:11:25 PM,53.0077743530273
10/14/2025 1:11:35 PM,53.1426200866699
10/14/2025 1:11:45 PM,53.2937469482422
10/14/2025 1:11:55 PM,53.0005416870117
10/14/2025 1:12:05 PM,53.2983856201172
10/14/2025 1:12:15 PM,53.0411262512207
10/14/2025 1:12:25 PM,53.3217277526855
10/14/2025 1:12:35 PM,53.1565322875977
10/14/2025 1:12:45 PM,52.8862533569336
10/14/2025 1:12:55 PM,52.9935111999512
10/14/2025 1:13:05 PM,53.3079719543457
10/14/2025 1:13:15 PM,53.2342071533203
10/14/2025 1:13:25 PM,53.1097984313965
10/14/2025 1:13:35 PM,52.7029075622559
10/14/2025 1:13:45 PM,52.9664726257324
10/14/2025 1:13:55 PM,53.1291618347168
10/14/2025 1:14:05 PM,53.0982627868652
10/14/2025 1:14:15 PM,53.0881233215332
10/14/2025 1:14:25 PM,53.0894546508789
10/14/2025 1:14:35 PM,52.8717155456543
10/14/2025 1:14:45 PM,52.6500205993652
10/14/2025 1:14:55 PM,52.9734573364258
10/14/2025 1:15:05 PM,52.7968406677246
10/14/2025 1:15:15 PM,52.9485778808594
10/14/2025 1:15:25 PM,52.5707206726074
10/14/2025 1:15:35 PM,52.8142013549805
10/14/2025 1:15:45 PM,53.0316619873047
10/14/2025 1:15:55 PM,52.9314422607422
10/14/2025 1:16:05 PM,52.6200141906738
10/14/2025 1:16:15 PM,52.7497863769531
10/14/2025 1:16:25 PM,52.6790771484375
10/14/2025 1:16:35 PM,52.9568977355957
10/14/2025 1:16:45 PM,53.1056480407715
10/14/2025 1:16:55 PM,53.0045738220215
10/14/2025 1:17:05 PM,52.7578620910645
10/14/2025 1:17:15 PM,52.8622665405273
10/14/2025 1:17:25 PM,52.9661712646484
10/14/2025 1:17:35 PM,52.9695320129395
10/14/2025 1:17:45 PM,52.9414863586426
