TIME,MEASURE
09:01:06,???
09:01:07,???
09:01:08,???
09:01:09,???
09:01:10,133.7
09:01:11,132.55
09:01:12,131.39
09:01:13,131.23
09:01:14,130.48
09:01:15,131.26
09:01:16,132.44
09:01:17,133.03
09:01:18,135.1
09:01:19,136.11
09:01:20,135.72
09:01:21,135.92
09:01:22,134.14
09:01:23,134.14
09:01:24,133.98
09:01:25,135.08
09:01:26,135.3
09:01:27,133.87
09:01:28,132.77
09:01:29,132.15
09:01:30,132.92
09:01:31,132.29
09:01:32,132.31
09:01:33,131.76
09:01:34,131.76
09:01:35,131.76
09:01:36,132.17
09:01:37,132.68
09:01:38,132.91
09:01:39,133.07
09:01:40,133.07
09:01:41,132.68
09:01:42,132.48
09:01:43,132.68
09:01:44,132.8
09:01:45,132.86
09:01:46,132.99
09:01:47,133.16
09:01:48,133.39
09:01:49,133.05
09:01:50,132.77
09:01:51,133.1
09:01:52,132.8
09:01:53,132.88
09:01:54,132.73
09:01:55,132.6
09:01:56,132.61
09:01:57,132.74
09:01:58,132.94
09:01:59,132.94
09:02:00,133.11
09:02:01,132.78
09:02:02,132.69
09:02:03,133.03
09:02:04,133.08
09:02:05,133.15
09:02:06,133.15
09:02:07,133.2
09:02:08,133.06
09:02:09,133.32
09:02:10,133.67
09:02:11,134.09
09:02:12,133.58
09:02:13,133.92
09:02:14,133.98
09:02:15,133.94
09:02:16,133.94
09:02:17,133.99
09:02:18,133.87
09:02:19,134.0
09:02:20,134.35
09:02:21,134.72
09:02:22,135.59
09:02:23,135.89
09:02:24,135.93
09:02:25,136.15
09:02:26,136.23
09:02:27,136.64
09:02:28,137.4
09:02:29,137.31
09:02:30,137.15
09:02:31,137.38
09:02:32,137.52
09:02:33,137.46
09:02:34,137.08
09:02:35,136.37
09:02:36,136.18
09:02:37,135.77
09:02:38,135.77
09:02:39,135.62
09:02:40,135.74
09:02:41,135.48
09:02:42,135.25
09:02:43,135.34
09:02:44,135.23
09:02:45,135.23
09:02:46,135.01
09:02:47,135.34
09:02:48,135.29
09:02:49,135.33
09:02:50,135.4
09:02:51,135.76
09:02:52,136.38
09:02:53,136.29
09:02:54,135.97
09:02:55,135.48
09:02:56,135.72
09:02:57,136.01
09:02:58,135.93
09:02:59,136.15
09:03:00,136.37
09:03:01,136.45
09:03:02,136.63
09:03:03,136.6
09:03:04,136.73
09:03:05,137.3
09:03:06,137.43
09:03:07,137.92
09:03:08,???
09:03:09,???
09:03:10,???
09:03:11,???
09:03:12,137.71
09:03:13,136.82
09:03:14,135.62
09:03:15,134.16
09:03:16,133.51
09:03:17,132.58
09:03:18,132.38
09:03:19,132.38
09:03:20,???
09:03:21,131.01
09:03:22,130.38
09:03:23,130.36
09:03:24,130.18
09:03:25,131.32
09:03:26,131.96
09:03:27,133.69
09:03:28,134.54
09:03:29,135.61
09:03:30,135.63
09:03:31,136.61
09:03:32,136.83
09:03:33,136.59
09:03:34,136.89
09:03:35,137.46
09:03:36,137.45
09:03:37,137.46
09:03:38,137.58
09:03:39,137.49
09:03:40,137.61
09:03:41,138.41
09:03:42,138.45
09:03:43,138.26
09:03:44,137.77
09:03:45,137.76
09:03:46,137.38
09:03:47,137.7
09:03:48,137.65
09:03:49,137.48
09:03:50,137.52
09:03:51,137.66
09:03:52,137.54
09:03:53,137.39
09:03:54,137.15
09:03:55,136.98
09:03:56,136.5
09:03:57,136.37
09:03:58,136.21
09:03:59,136.16
09:04:00,136.0
09:04:01,136.0
09:04:02,135.76
09:04:03,136.4
09:04:04,136.71
09:04:05,136.59
09:04:06,???
09:04:07,???
09:04:08,???
09:04:09,???
09:04:10,???
09:04:11,???
09:04:12,???
09:04:13,???
09:04:14,???
09:04:15,???
09:04:16,???
09:04:17,???
09:04:18,???
09:04:19,???
09:04:20,???
09:04:21,???
09:04:22,???
09:04:23,???
09:04:24,???
09:04:25,???
09:04:26,???
09:04:27,???
09:04:28,???
09:04:29,???
09:04:30,???
09:04:31,???
09:04:32,???
09:04:33,???
09:04:34,???
09:04:35,???
09:04:36,???
09:04:37,???
09:04:38,???
09:04:39,???
09:04:40,???
09:04:41,???
09:04:42,???
09:04:43,???
09:04:44,???
09:04:45,???
09:04:46,???
09:04:47,???
09:04:48,???
09:04:49,???
09:04:50,???
09:04:51,???
09:04:52,???
09:04:53,???
09:04:54,???
09:04:55,???
09:04:56,???
09:04:57,???
09:04:58,???
09:04:59,???
09:05:00,???
09:05:01,???
09:05:02,???
09:05:03,???
09:05:04,???
09:05:05,???
09:05:06,???
09:05:07,???
09:05:08,???
09:05:09,???
09:05:10,???
09:05:11,???
09:05:12,???
09:05:13,???
09:05:14,???
09:05:15,???
09:05:16,???
09:05:17,???
09:05:18,???
