TIME,MEASURE
10:36:06,???
10:36:07,???
10:36:08,???
10:36:09,???
10:36:10,???
10:36:11,???
10:36:12,???
10:36:13,???
10:36:14,???
10:36:15,???
10:36:16,???
10:36:17,???
10:36:18,???
10:36:19,31.2
10:36:20,31.27
10:36:21,31.15
10:36:22,31.15
10:36:23,30.69
10:36:24,30.43
10:36:25,30.55
10:36:26,30.55
10:36:27,29.09
10:36:28,28.74
10:36:29,28.74
10:36:30,???
10:36:31,???
10:36:32,???
10:36:33,???
10:36:34,33.04
10:36:35,35.52
10:36:36,35.52
10:36:37,34.95
10:36:38,34.36
10:36:39,34.83
10:36:40,34.83
10:36:41,36.69
10:36:42,37.33
10:36:43,37.33
10:36:44,37.33
10:36:45,36.35
10:36:46,35.25
10:36:47,35.25
10:36:48,34.48
10:36:49,34.0
10:36:50,33.66
10:36:51,35.37
10:36:52,34.0
10:36:53,33.38
10:36:54,31.98
10:36:55,31.98
10:36:56,31.42
10:36:57,29.88
10:36:58,29.56
10:36:59,29.56
10:37:00,30.17
10:37:01,31.85
10:37:02,31.85
10:37:03,33.33
10:37:04,33.5
10:37:05,33.61
10:37:06,33.61
10:37:07,33.73
10:37:08,33.21
10:37:09,33.94
10:37:10,33.94
10:37:11,34.13
10:37:12,34.04
10:37:13,34.02
10:37:14,34.32
10:37:15,???
10:37:16,35.17
10:37:17,35.17
10:37:18,34.61
10:37:19,34.47
10:37:20,34.47
10:37:21,35.24
10:37:22,35.04
10:37:23,34.86
10:37:24,33.95
10:37:25,33.9
10:37:26,33.7
10:37:27,33.7
10:37:28,32.59
10:37:29,32.59
10:37:30,32.59
10:37:31,???
10:37:32,???
10:37:33,???
10:37:34,???
10:37:35,???
10:37:36,???
10:37:37,???
10:37:38,???
10:37:39,???
10:37:40,???
10:37:41,???
10:37:42,???
10:37:43,???
10:37:44,???
10:37:45,???
10:37:46,???
10:37:47,???
10:37:48,???
10:37:49,???
10:37:50,???
10:37:51,???
10:37:52,???
10:37:53,???
10:37:54,???
10:37:55,???
10:37:56,???
10:37:57,???
10:37:58,???
10:37:59,???
10:38:00,???
10:38:01,???
10:38:02,???
10:38:03,???
10:38:04,???
10:38:05,???
10:38:06,???
10:38:07,???
10:38:08,???
10:38:09,???
10:38:10,???
10:38:11,???
10:38:12,???
10:38:13,???
10:38:14,???
10:38:15,???
10:38:16,???
10:38:17,???
10:38:18,???
10:38:19,???
10:38:20,???
10:38:21,???
10:38:22,???
10:38:23,???
10:38:24,???
10:38:25,???
10:38:26,???
10:38:27,???
