Date,A Mass flow rate [kg/h]
12/9/2025 12:23:00 PM,-105734.660339355
12/9/2025 12:23:01 PM,-105734.660339355
12/9/2025 12:23:02 PM,-105734.660339355
12/9/2025 12:23:03 PM,-101089.20135498
12/9/2025 12:23:04 PM,-100530.429840088
12/9/2025 12:23:05 PM,-102208.076477051
12/9/2025 12:23:06 PM,-102606.365203857
12/9/2025 12:23:07 PM,-102606.365203857
12/9/2025 12:23:08 PM,-101383.18862915
12/9/2025 12:23:09 PM,-99986.833190918
12/9/2025 12:23:10 PM,-99227.2453308105
12/9/2025 12:23:11 PM,-99167.3835754395
12/9/2025 12:23:12 PM,-99167.3835754395
12/9/2025 12:23:13 PM,-98691.3459777832
12/9/2025 12:23:14 PM,-97405.9936523438
12/9/2025 12:23:15 PM,-97405.9936523438
12/9/2025 12:23:16 PM,-100200.448608398
12/9/2025 12:23:17 PM,-102641.892242432
12/9/2025 12:23:18 PM,-102641.892242432
12/9/2025 12:23:19 PM,-104177.313995361
12/9/2025 12:23:20 PM,-106535.412597656
12/9/2025 12:23:21 PM,-108226.119232178
12/9/2025 12:23:22 PM,-107625.386810303
12/9/2025 12:23:23 PM,-105075
12/9/2025 12:23:24 PM,-105075
12/9/2025 12:23:25 PM,
12/9/2025 12:23:26 PM,
12/9/2025 12:23:27 PM,
12/9/2025 12:23:28 PM,
12/9/2025 12:23:29 PM,
12/9/2025 12:23:30 PM,
12/9/2025 12:23:31 PM,
12/9/2025 12:23:32 PM,-104162.125396729
12/9/2025 12:23:33 PM,-102311.341094971
12/9/2025 12:23:34 PM,-102311.341094971
12/9/2025 12:23:35 PM,-103150.737762451
12/9/2025 12:23:36 PM,-102722.367095947
12/9/2025 12:23:37 PM,-102722.367095947
12/9/2025 12:23:38 PM,-100998.330688477
12/9/2025 12:23:39 PM,-97326.7478942871
12/9/2025 12:23:40 PM,-97326.7478942871
12/9/2025 12:23:41 PM,
12/9/2025 12:23:42 PM,
12/9/2025 12:23:43 PM,
12/9/2025 12:23:44 PM,-98607.4584960938
12/9/2025 12:23:45 PM,-101706.248474121
12/9/2025 12:23:46 PM,-101845.273590088
12/9/2025 12:23:47 PM,-99197.2732543945
12/9/2025 12:23:48 PM,-99987.1765136719
12/9/2025 12:23:49 PM,-98576.5113830566
12/9/2025 12:23:50 PM,-95503.1341552734
12/9/2025 12:23:51 PM,-96203.1967163086
12/9/2025 12:23:52 PM,-96719.327545166
12/9/2025 12:23:53 PM,-97375.1083374023
12/9/2025 12:23:54 PM,-97957.2807312012
12/9/2025 12:23:55 PM,-98039.7537231445
12/9/2025 12:23:56 PM,-98702.3460388184
12/9/2025 12:23:57 PM,-98882.5836181641
12/9/2025 12:23:58 PM,-97796.3790893555
12/9/2025 12:23:59 PM,-97222.2679138184
12/9/2025 12:24:00 PM,-96076.1810302734
12/9/2025 12:24:01 PM,-93994.9447631836
12/9/2025 12:24:02 PM,-94114.8468017578
12/9/2025 12:24:03 PM,-96430.1742553711
12/9/2025 12:24:04 PM,-96428.3409118652
12/9/2025 12:24:05 PM,-98949.6551513672
12/9/2025 12:24:06 PM,-97560.7566833496
12/9/2025 12:24:07 PM,-97224.8497009277
12/9/2025 12:24:08 PM,-97009.2567443848
12/9/2025 12:24:09 PM,-98029.158782959
12/9/2025 12:24:10 PM,-99532.5485229492
12/9/2025 12:24:11 PM,-100283.258056641
12/9/2025 12:24:12 PM,-100537.838745117
12/9/2025 12:24:13 PM,-100834.799194336
12/9/2025 12:24:14 PM,-101707.820892334
12/9/2025 12:24:15 PM,-101930.561828613
12/9/2025 12:24:16 PM,-101583.277130127
12/9/2025 12:24:17 PM,-100760.620880127
12/9/2025 12:24:18 PM,-99806.5544128418
12/9/2025 12:24:19 PM,-99184.1583251953
12/9/2025 12:24:20 PM,-98581.7642211914
12/9/2025 12:24:21 PM,-98081.5223693848
12/9/2025 12:24:22 PM,-97415.592956543
12/9/2025 12:24:23 PM,-97302.2415161133
