TIME,MEASURE
09:13:42,???
09:13:43,???
09:13:44,???
09:13:45,???
09:13:46,???
09:13:47,???
09:13:48,???
09:13:49,???
09:13:50,???
09:13:51,???
09:13:52,???
09:13:53,???
09:13:54,???
09:13:55,???
09:13:56,???
09:13:57,???
09:13:58,???
09:13:59,???
09:14:00,???
09:14:01,???
09:14:02,???
09:14:03,???
09:14:04,???
09:14:05,???
09:14:06,???
09:14:07,???
09:14:08,???
09:14:09,???
09:14:10,???
09:14:11,???
09:14:12,???
09:14:13,???
09:14:14,???
09:14:15,???
09:14:16,???
09:14:17,???
09:14:18,???
09:14:19,???
09:14:20,???
09:14:21,???
09:14:22,???
09:14:23,???
09:14:24,???
09:14:25,???
09:14:26,???
09:14:27,???
09:14:28,???
09:14:29,???
09:14:30,???
09:14:31,???
09:14:32,???
09:14:33,???
09:14:34,???
09:14:35,???
09:14:36,???
09:14:37,???
09:14:38,???
09:14:39,???
09:14:40,???
09:14:41,???
09:14:42,???
09:14:43,???
09:14:44,???
09:14:45,???
09:14:46,???
09:14:47,???
09:14:48,???
09:14:49,???
09:14:50,???
09:14:51,???
09:14:52,???
09:14:53,???
09:14:54,???
09:14:55,???
09:14:56,???
09:14:57,???
09:14:58,???
09:14:59,???
09:15:00,???
09:15:01,???
09:15:02,???
09:15:03,???
09:15:04,???
09:15:05,???
09:15:06,???
09:15:07,???
09:15:08,???
09:15:09,???
09:15:10,???
09:15:11,???
09:15:12,???
09:15:13,???
09:15:14,???
09:15:15,???
09:15:16,???
09:15:17,???
09:15:18,???
09:15:19,???
09:15:20,???
09:15:21,???
09:15:22,???
09:15:23,???
09:15:24,???
09:15:25,???
09:15:26,???
09:15:27,???
09:15:28,-47.16
09:15:29,-46.97
09:15:30,-46.05
09:15:31,-45.43
09:15:32,-45.43
09:15:33,-46.55
09:15:34,-47.14
09:15:35,-47.7
09:15:36,-48.3
09:15:37,-48.14
09:15:38,-48.18
09:15:39,-47.99
09:15:40,-48.17
09:15:41,-47.58
09:15:42,-47.11
09:15:43,-47.48
09:15:44,-48.08
09:15:45,-48.96
09:15:46,-48.96
09:15:47,-49.0
09:15:48,-48.7
09:15:49,-47.92
09:15:50,-47.61
09:15:51,-47.54
09:15:52,-48.45
09:15:53,-48.45
09:15:54,-49.96
09:15:55,-50.84
09:15:56,-50.7
09:15:57,-50.64
09:15:58,-50.6
09:15:59,-50.88
09:16:00,-51.13
09:16:01,-50.71
09:16:02,-50.47
09:16:03,-50.17
09:16:04,-50.05
09:16:05,-49.8
09:16:06,-49.41
09:16:07,-49.21
09:16:08,-49.22
09:16:09,-49.29
09:16:10,-49.45
09:16:11,-49.32
09:16:12,-49.57
09:16:13,-49.42
09:16:14,-49.42
09:16:15,-49.18
09:16:16,-49.54
09:16:17,-49.54
09:16:18,???
09:16:19,???
09:16:20,???
09:16:21,???
09:16:22,-49.85
09:16:23,-49.77
09:16:24,-49.14
09:16:25,-49.02
09:16:26,-49.0
09:16:27,-48.73
09:16:28,-47.6
09:16:29,-47.35
09:16:30,-47.41
09:16:31,-47.11
09:16:32,-46.94
09:16:33,-46.68
09:16:34,-46.64
09:16:35,-47.12
09:16:36,-47.23
09:16:37,-47.73
09:16:38,-48.57
09:16:39,-49.81
09:16:40,-50.42
09:16:41,-51.01
09:16:42,-50.43
09:16:43,-50.28
09:16:44,???
09:16:45,-50.81
09:16:46,???
09:16:47,???
09:16:48,???
09:16:49,???
09:16:50,???
09:16:51,???
09:16:52,???
09:16:53,???
