Date,A Mass flow rate [kg/s]
10/15/2025 9:02:21 AM,46.6283493041992
10/15/2025 9:02:31 AM,40.2385292053223
10/15/2025 9:02:41 AM,41.9440078735352
10/15/2025 9:02:51 AM,41.9089851379395
10/15/2025 9:03:01 AM,41.7413177490234
10/15/2025 9:03:11 AM,41.6195640563965
10/15/2025 9:03:21 AM,42.2051239013672
10/15/2025 9:03:31 AM,42.2307662963867
10/15/2025 9:03:41 AM,40.8430099487305
10/15/2025 9:03:51 AM,40.6078758239746
10/15/2025 9:04:01 AM,40.7100715637207
10/15/2025 9:04:11 AM,40.9858016967773
10/15/2025 9:04:21 AM,40.9795227050781
10/15/2025 9:04:31 AM,40.5232582092285
10/15/2025 9:04:41 AM,40.6577301025391
10/15/2025 9:04:51 AM,41.0546035766602
10/15/2025 9:05:01 AM,41.1097755432129
10/15/2025 9:05:11 AM,40.968204498291
10/15/2025 9:05:21 AM,41.433536529541
10/15/2025 9:05:31 AM,41.3660049438477
10/15/2025 9:05:41 AM,40.7595977783203
10/15/2025 9:05:51 AM,41.5870552062988
10/15/2025 9:06:01 AM,40.5985832214355
10/15/2025 9:06:11 AM,40.5997657775879
10/15/2025 9:06:21 AM,41.0840759277344
10/15/2025 9:06:31 AM,41.1732978820801
10/15/2025 9:06:41 AM,40.541576385498
10/15/2025 9:06:51 AM,41.8995056152344
10/15/2025 9:07:01 AM,41.7919883728027
10/15/2025 9:07:11 AM,42.0110855102539
10/15/2025 9:07:21 AM,41.4280433654785
10/15/2025 9:07:31 AM,42.3273086547852
10/15/2025 9:07:41 AM,42.0279541015625
10/15/2025 9:07:51 AM,41.5011978149414
10/15/2025 9:08:01 AM,41.1790313720703
10/15/2025 9:08:11 AM,41.5156784057617
10/15/2025 9:08:21 AM,41.0455322265625
10/15/2025 9:08:31 AM,40.8262405395508
10/15/2025 9:08:41 AM,40.218448638916
10/15/2025 9:08:51 AM,41.7742385864258
10/15/2025 9:09:01 AM,42.1672859191895
10/15/2025 9:09:11 AM,41.9667930603027
