TIME,MEASURE
10:46:24,???
10:46:25,???
10:46:26,???
10:46:27,???
10:46:28,-28.16
10:46:29,-28.16
10:46:30,-29.61
10:46:31,-28.41
10:46:32,-28.41
10:46:33,???
10:46:34,???
10:46:35,???
10:46:36,???
10:46:37,???
10:46:38,???
10:46:39,???
10:46:40,???
10:46:41,???
10:46:42,???
10:46:43,???
10:46:44,???
10:46:45,???
10:46:46,???
10:46:47,???
10:46:48,???
10:46:49,???
10:46:50,???
10:46:51,???
10:46:52,???
10:46:53,???
10:46:54,???
10:46:55,???
10:46:56,???
10:46:57,???
10:46:58,???
10:46:59,???
10:47:00,???
10:47:01,-28.52
10:47:02,-31.17
10:47:03,-32.74
10:47:04,-32.74
10:47:05,-34.02
10:47:06,???
10:47:07,???
10:47:08,???
10:47:09,???
10:47:10,-35.04
10:47:11,-35.85
10:47:12,-36.22
10:47:13,-38.08
10:47:14,-38.02
10:47:15,-37.96
10:47:16,-37.57
10:47:17,-37.12
10:47:18,-36.61
10:47:19,-36.61
10:47:20,-37.18
10:47:21,-37.18
10:47:22,-36.72
10:47:23,-36.72
10:47:24,-35.9
10:47:25,-35.9
10:47:26,-38.62
10:47:27,-38.62
10:47:28,-38.61
10:47:29,-38.61
10:47:30,???
10:47:31,-39.52
10:47:32,-40.31
10:47:33,-40.37
10:47:34,-40.05
10:47:35,???
10:47:36,-40.25
10:47:37,???
10:47:38,-39.73
10:47:39,-39.84
10:47:40,-39.84
10:47:41,-41.3
10:47:42,-41.3
10:47:43,???
10:47:44,???
10:47:45,???
10:47:46,-39.72
10:47:47,-37.34
10:47:48,-36.55
10:47:49,???
10:47:50,???
