Date,A Mass flow rate [kg/h]
12/2/2025 10:50:24 AM,136787.420654297
12/2/2025 10:50:25 AM,137113.618469238
12/2/2025 10:50:26 AM,138693.067932129
12/2/2025 10:50:27 AM,138679.856872559
12/2/2025 10:50:28 AM,139914.775085449
12/2/2025 10:50:29 AM,139625.779724121
12/2/2025 10:50:30 AM,137029.270935059
12/2/2025 10:50:31 AM,136816.767883301
12/2/2025 10:50:32 AM,137147.731018066
12/2/2025 10:50:33 AM,138404.058837891
12/2/2025 10:50:34 AM,139126.176452637
12/2/2025 10:50:35 AM,139260.154724121
12/2/2025 10:50:36 AM,141414.436340332
12/2/2025 10:50:37 AM,138273.156738281
12/2/2025 10:50:38 AM,139140.760803223
12/2/2025 10:50:39 AM,139875.663757324
12/2/2025 10:50:40 AM,139443.70880127
12/2/2025 10:50:41 AM,139192.437744141
12/2/2025 10:50:42 AM,139920.845031738
12/2/2025 10:50:43 AM,139746.656799316
12/2/2025 10:50:44 AM,140121.469116211
12/2/2025 10:50:45 AM,139993.121337891
12/2/2025 10:50:46 AM,140149.415588379
12/2/2025 10:50:47 AM,140390.455627441
12/2/2025 10:50:48 AM,140422.700500488
12/2/2025 10:50:49 AM,140288.186645508
12/2/2025 10:50:50 AM,140396.52557373
12/2/2025 10:50:51 AM,140250.833129883
12/2/2025 10:50:52 AM,140263.632202148
12/2/2025 10:50:53 AM,140078.622436523
12/2/2025 10:50:54 AM,139402.565002441
12/2/2025 10:50:55 AM,139727.224731445
12/2/2025 10:50:56 AM,139843.350219727
12/2/2025 10:50:57 AM,139941.746520996
12/2/2025 10:50:58 AM,139475.143432617
12/2/2025 10:50:59 AM,139309.002685547
12/2/2025 10:51:00 AM,139007.235717773
12/2/2025 10:51:01 AM,139283.184814453
12/2/2025 10:51:02 AM,139513.993835449
12/2/2025 10:51:03 AM,139611.470031738
12/2/2025 10:51:04 AM,139692.095947266
12/2/2025 10:51:05 AM,139686.479187012
12/2/2025 10:51:06 AM,139674.325561523
12/2/2025 10:51:07 AM,139407.055664062
12/2/2025 10:51:08 AM,139384.327697754
12/2/2025 10:51:09 AM,139537.504577637
12/2/2025 10:51:10 AM,139263.024902344
12/2/2025 10:51:11 AM,139337.539672852
12/2/2025 10:51:12 AM,139480.581665039
12/2/2025 10:51:13 AM,139596.556091309
12/2/2025 10:51:14 AM,139427.311706543
12/2/2025 10:51:15 AM,139565.602111816
12/2/2025 10:51:16 AM,139479.359436035
12/2/2025 10:51:17 AM,139921.160888672
12/2/2025 10:51:18 AM,140628.405761719
12/2/2025 10:51:19 AM,141315.614318848
12/2/2025 10:51:20 AM,141467.211914062
12/2/2025 10:51:21 AM,141779.978942871
12/2/2025 10:51:22 AM,141979.820251465
12/2/2025 10:51:23 AM,142428.749084473
12/2/2025 10:51:24 AM,142476.127624512
12/2/2025 10:51:25 AM,142651.77154541
12/2/2025 10:51:26 AM,142901.449584961
12/2/2025 10:51:27 AM,143453.924560547
12/2/2025 10:51:28 AM,143689.485168457
12/2/2025 10:51:29 AM,144212.942504883
12/2/2025 10:51:30 AM,144266.967773438
12/2/2025 10:51:31 AM,144123.00567627
12/2/2025 10:51:32 AM,143816.157531738
12/2/2025 10:51:33 AM,143533.053588867
12/2/2025 10:51:34 AM,143322.088623047
12/2/2025 10:51:35 AM,143446.124267578
12/2/2025 10:51:36 AM,143384.243774414
12/2/2025 10:51:37 AM,143218.240356445
12/2/2025 10:51:38 AM,142934.092712402
12/2/2025 10:51:39 AM,142390.393066406
12/2/2025 10:51:40 AM,142377.127075195
12/2/2025 10:51:41 AM,142467.256164551
12/2/2025 10:51:42 AM,142739.236450195
12/2/2025 10:51:43 AM,143061.35559082
12/2/2025 10:51:44 AM,143141.157531738
12/2/2025 10:51:45 AM,143421.405029297
12/2/2025 10:51:46 AM,143332.05871582
12/2/2025 10:51:47 AM,143302.1484375
12/2/2025 10:51:48 AM,143319.960021973
12/2/2025 10:51:49 AM,143308.836364746
12/2/2025 10:51:50 AM,143316.828918457
12/2/2025 10:51:51 AM,143185.020446777
12/2/2025 10:51:52 AM,143086.390686035
12/2/2025 10:51:53 AM,143174.102783203
12/2/2025 10:51:54 AM,143006.932067871
12/2/2025 10:51:55 AM,143248.851013184
12/2/2025 10:51:56 AM,143269.738769531
12/2/2025 10:51:57 AM,143531.982421875
12/2/2025 10:51:58 AM,143492.926025391
12/2/2025 10:51:59 AM,143618.266296387
12/2/2025 10:52:00 AM,143663.241577148
12/2/2025 10:52:01 AM,143733.471679688
12/2/2025 10:52:02 AM,143708.642578125
12/2/2025 10:52:03 AM,143520.281982422
12/2/2025 10:52:04 AM,143344.844055176
12/2/2025 10:52:05 AM,143257.777404785
12/2/2025 10:52:06 AM,143116.369628906
12/2/2025 10:52:07 AM,143219.297790527
12/2/2025 10:52:08 AM,143276.124572754
12/2/2025 10:52:09 AM,143393.005371094
12/2/2025 10:52:10 AM,143401.821899414
12/2/2025 10:52:11 AM,143322.555541992
12/2/2025 10:52:12 AM,143352.410888672
12/2/2025 10:52:13 AM,143364.646911621
12/2/2025 10:52:14 AM,143058.128356934
12/2/2025 10:52:15 AM,143126.518249512
12/2/2025 10:52:16 AM,143148.010253906
12/2/2025 10:52:17 AM,143339.350891113
12/2/2025 10:52:18 AM,143429.919433594
12/2/2025 10:52:19 AM,143473.49395752
12/2/2025 10:52:20 AM,143749.072265625
12/2/2025 10:52:21 AM,143609.683227539
12/2/2025 10:52:22 AM,143558.541870117
12/2/2025 10:52:23 AM,143765.592956543
12/2/2025 10:52:24 AM,143656.938171387
12/2/2025 10:52:25 AM,143728.349304199
12/2/2025 10:52:26 AM,143596.801757812
12/2/2025 10:52:27 AM,143450.793457031
12/2/2025 10:52:28 AM,143519.815063477
12/2/2025 10:52:29 AM,143355.363464355
12/2/2025 10:52:30 AM,143507.661437988
12/2/2025 10:52:31 AM,143406.834411621
12/2/2025 10:52:32 AM,143304.730224609
12/2/2025 10:52:33 AM,143315.771484375
12/2/2025 10:52:34 AM,143202.351379395
12/2/2025 10:52:35 AM,143151.045227051
12/2/2025 10:52:36 AM,142959.182739258
12/2/2025 10:52:37 AM,142939.805603027
12/2/2025 10:52:38 AM,142889.845275879
12/2/2025 10:52:39 AM,142658.212280273
12/2/2025 10:52:40 AM,142646.607971191
12/2/2025 10:52:41 AM,142502.659606934
12/2/2025 10:52:42 AM,142116.792297363
12/2/2025 10:52:43 AM,142029.656982422
12/2/2025 10:52:44 AM,142559.44519043
12/2/2025 10:52:45 AM,142831.96105957
12/2/2025 10:52:46 AM,143031.101989746
12/2/2025 10:52:47 AM,143271.41418457
12/2/2025 10:52:48 AM,143194.702148438
12/2/2025 10:52:49 AM,143524.346923828
12/2/2025 10:52:50 AM,143542.323303223
12/2/2025 10:52:51 AM,143701.460266113
12/2/2025 10:52:52 AM,143788.087463379
12/2/2025 10:52:53 AM,143878.326416016
12/2/2025 10:52:54 AM,143953.060913086
12/2/2025 10:52:55 AM,144181.494140625
12/2/2025 10:52:56 AM,144414.266967773
12/2/2025 10:52:57 AM,146939.598083496
12/2/2025 10:52:58 AM,150125.619506836
12/2/2025 10:52:59 AM,152031.843566895
