TIME,MEASURE
10:44:58,-22.49
10:44:59,-22.49
10:45:00,-22.49
10:45:01,-18.33
10:45:02,-18.33
10:45:03,-17.83
10:45:04,???
10:45:05,-16.21
10:45:06,-16.41
10:45:07,-16.6
10:45:08,-17.67
10:45:09,-17.2
10:45:10,-17.62
10:45:11,-17.9
10:45:12,-16.85
10:45:13,-17.27
10:45:14,-14.9
10:45:15,-19.33
10:45:16,???
10:45:17,-21.34
10:45:18,-20.61
10:45:19,-17.67
10:45:20,-17.67
10:45:21,-20.1
10:45:22,-19.23
10:45:23,-18.21
10:45:24,-19.67
10:45:25,-20.55
10:45:26,-20.55
10:45:27,-20.43
10:45:28,???
10:45:29,-20.51
10:45:30,-20.36
10:45:31,???
10:45:32,???
10:45:33,???
10:45:34,???
10:45:35,???
10:45:36,???
10:45:37,???
10:45:38,???
10:45:39,???
10:45:40,???
10:45:41,???
10:45:42,???
10:45:43,???
10:45:44,???
10:45:45,???
10:45:46,???
10:45:47,???
10:45:48,???
10:45:49,???
10:45:50,???
10:45:51,???
10:45:52,???
10:45:53,-19.6
10:45:54,???
10:45:55,???
10:45:56,???
10:45:57,???
10:45:58,???
10:45:59,???
10:46:00,???
10:46:01,???
10:46:02,???
10:46:03,???
10:46:04,???
10:46:05,???
10:46:06,???
10:46:07,???
10:46:08,???
10:46:09,???
10:46:10,???
10:46:11,???
10:46:12,???
10:46:13,???
10:46:14,???
10:46:15,???
10:46:16,???
10:46:17,-19.42
10:46:18,-19.42
10:46:19,-19.32
10:46:20,???
10:46:21,-19.36
10:46:22,???
10:46:23,-19.46
10:46:24,-19.46
10:46:25,-20.0
10:46:26,-18.45
10:46:27,-17.7
10:46:28,-17.68
10:46:29,-17.57
10:46:30,-17.19
10:46:31,-17.33
10:46:32,-17.31
10:46:33,-17.2
10:46:34,-16.29
10:46:35,-16.29
10:46:36,-15.5
