TIME,MEASURE
10:14:17,812.4
10:14:18,812.4
10:14:19,803.75
10:14:20,793.87
10:14:21,788.72
10:14:22,788.72
10:14:23,779.6
10:14:24,784.14
10:14:25,784.14
10:14:26,782.68
10:14:27,774.99
10:14:28,773.87
10:14:29,782.56
10:14:30,???
10:14:31,756.04
10:14:32,742.52
10:14:33,759.33
10:14:34,781.96
10:14:35,828.01
10:14:36,813.45
10:14:37,792.41
10:14:38,791.03
10:14:39,788.8
10:14:40,796.89
10:14:41,789.17
10:14:42,775.22
10:14:43,782.85
10:14:44,785.3
10:14:45,784.11
10:14:46,781.77
10:14:47,785.53
10:14:48,788.42
10:14:49,795.18
10:14:50,795.19
10:14:51,792.18
10:14:52,787.02
10:14:53,784.25
10:14:54,782.58
10:14:55,784.22
10:14:56,784.28
10:14:57,785.76
10:14:58,787.27
10:14:59,793.53
10:15:00,793.85
10:15:01,792.68
10:15:02,785.28
10:15:03,785.28
10:15:04,785.29
10:15:05,782.84
10:15:06,782.11
10:15:07,779.95
10:15:08,775.9
10:15:09,776.51
10:15:10,778.18
10:15:11,777.53
10:15:12,773.91
10:15:13,773.91
10:15:14,771.44
10:15:15,769.06
10:15:16,766.6
10:15:17,759.89
10:15:18,759.21
10:15:19,760.33
10:15:20,759.31
10:15:21,762.34
10:15:22,766.94
10:15:23,766.94
10:15:24,772.4
10:15:25,773.73
10:15:26,773.3
10:15:27,779.17
10:15:28,778.49
10:15:29,777.0
10:15:30,780.95
10:15:31,783.94
10:15:32,785.41
10:15:33,786.36
10:15:34,785.07
10:15:35,783.33
10:15:36,778.67
10:15:37,776.98
10:15:38,777.19
10:15:39,777.21
10:15:40,777.1
10:15:41,777.16
10:15:42,777.48
10:15:43,775.09
10:15:44,772.17
10:15:45,770.88
10:15:46,767.19
10:15:47,764.38
10:15:48,761.82
10:15:49,758.66
10:15:50,756.94
10:15:51,756.16
10:15:52,755.2
10:15:53,757.09
10:15:54,757.09
10:15:55,756.89
10:15:56,761.27
10:15:57,763.94
10:15:58,764.67
10:15:59,764.12
10:16:00,764.12
10:16:01,760.02
10:16:02,759.96
10:16:03,759.81
10:16:04,760.44
10:16:05,759.7
10:16:06,758.39
10:16:07,762.52
10:16:08,769.05
10:16:09,770.04
10:16:10,771.6
10:16:11,777.63
10:16:12,780.61
10:16:13,781.78
10:16:14,787.03
10:16:15,786.54
10:16:16,789.22
10:16:17,785.43
10:16:18,784.92
10:16:19,785.18
10:16:20,777.86
10:16:21,777.09
10:16:22,778.5
10:16:23,780.45
10:16:24,775.52
10:16:25,775.52
10:16:26,770.97
10:16:27,768.87
10:16:28,???
10:16:29,???
10:16:30,???
