TIME,MEASURE
11:04:35,13.09
11:04:36,13.09
11:04:37,12.86
11:04:38,13.05
11:04:39,13.43
11:04:40,13.61
11:04:41,14.13
11:04:42,13.47
11:04:43,12.25
11:04:44,10.31
11:04:45,10.92
11:04:46,10.83
11:04:47,11.46
11:04:48,11.67
11:04:49,12.49
11:04:50,12.58
11:04:51,12.59
11:04:52,12.2
11:04:53,12.08
11:04:54,12.08
11:04:55,12.06
11:04:56,12.05
11:04:57,11.9
11:04:58,11.81
11:04:59,11.66
11:05:00,11.44
11:05:01,11.28
11:05:02,11.19
11:05:03,11.14
11:05:04,11.06
11:05:05,10.93
11:05:06,10.82
11:05:07,10.79
11:05:08,10.66
11:05:09,10.58
11:05:10,10.5
11:05:11,10.39
11:05:12,10.37
11:05:13,10.54
11:05:14,10.71
11:05:15,10.9
11:05:16,11.13
11:05:17,11.31
11:05:18,11.36
11:05:19,11.63
11:05:20,11.86
11:05:21,12.01
11:05:22,12.14
11:05:23,12.26
11:05:24,12.35
11:05:25,12.43
11:05:26,12.48
11:05:27,12.55
11:05:28,12.66
11:05:29,12.68
11:05:30,12.71
11:05:31,12.76
11:05:32,12.73
11:05:33,12.71
11:05:34,12.68
11:05:35,12.63
11:05:36,12.57
11:05:37,12.54
11:05:38,12.5
11:05:39,12.48
11:05:40,12.48
11:05:41,12.42
11:05:42,12.4
11:05:43,12.42
11:05:44,12.43
11:05:45,12.45
11:05:46,12.47
11:05:47,12.47
11:05:48,12.49
11:05:49,12.48
11:05:50,12.49
11:05:51,12.5
11:05:52,12.52
11:05:53,12.52
11:05:54,12.48
11:05:55,12.46
11:05:56,12.44
11:05:57,12.43
