Date,A Mass flow rate [kg/h]
11/19/2025 11:23:37 AM,2.25268907379359
11/19/2025 11:23:47 AM,
11/19/2025 11:23:57 AM,0
11/19/2025 11:24:07 AM,0
11/19/2025 11:24:17 AM,
11/19/2025 11:24:27 AM,0
11/19/2025 11:24:37 AM,
11/19/2025 11:24:47 AM,0
11/19/2025 11:24:57 AM,0
11/19/2025 11:25:07 AM,0
11/19/2025 11:25:17 AM,
11/19/2025 11:25:27 AM,
11/19/2025 11:25:37 AM,
11/19/2025 11:25:47 AM,
11/19/2025 11:25:57 AM,
11/19/2025 11:26:07 AM,
11/19/2025 11:26:17 AM,
11/19/2025 11:26:27 AM,
11/19/2025 11:26:37 AM,
11/19/2025 11:26:47 AM,-1.90811972133815
11/19/2025 11:26:57 AM,
11/19/2025 11:27:07 AM,0
11/19/2025 11:27:17 AM,-3.49101384636015
11/19/2025 11:27:27 AM,-3.14219717402011
11/19/2025 11:27:37 AM,
11/19/2025 11:27:47 AM,-2.47130398638546
11/19/2025 11:27:57 AM,-2.5578846456483
11/19/2025 11:28:07 AM,-2.92114668991417
11/19/2025 11:28:17 AM,
11/19/2025 11:28:27 AM,
11/19/2025 11:28:37 AM,
11/19/2025 11:28:47 AM,-2.95976190827787
11/19/2025 11:28:57 AM,
11/19/2025 11:29:07 AM,
11/19/2025 11:29:17 AM,-2.86469394341111
11/19/2025 11:29:27 AM,-3.33466453012079
11/19/2025 11:29:37 AM,
11/19/2025 11:29:47 AM,
11/19/2025 11:29:57 AM,
11/19/2025 11:30:07 AM,
11/19/2025 11:30:17 AM,-3.38424034416676
11/19/2025 11:30:27 AM,-3.07917636819184
11/19/2025 11:30:37 AM,
11/19/2025 11:30:47 AM,-2.67628175206482
11/19/2025 11:30:57 AM,
11/19/2025 11:31:07 AM,-3.17587272729725
11/19/2025 11:31:17 AM,-3.06214161682874
11/19/2025 11:31:27 AM,-3.38201683480293
11/19/2025 11:31:37 AM,-3.57979224063456
11/19/2025 11:31:47 AM,-3.79370804876089
11/19/2025 11:31:57 AM,-3.31751557532698
11/19/2025 11:32:07 AM,-3.28876124694943
11/19/2025 11:32:17 AM,
11/19/2025 11:32:27 AM,-3.4238607622683
11/19/2025 11:32:37 AM,-3.5557973664254
11/19/2025 11:32:47 AM,-2.91719483211637
11/19/2025 11:32:57 AM,
11/19/2025 11:33:07 AM,
11/19/2025 11:33:17 AM,-3.22095709852874
11/19/2025 11:33:27 AM,
11/19/2025 11:33:37 AM,-2.83639349509031
11/19/2025 11:33:47 AM,-3.04032289423048
11/19/2025 11:33:57 AM,-3.10056866146624
11/19/2025 11:34:07 AM,
11/19/2025 11:34:17 AM,
11/19/2025 11:34:27 AM,
11/19/2025 11:34:37 AM,-4.12396383471787
11/19/2025 11:34:47 AM,
11/19/2025 11:34:57 AM,
11/19/2025 11:35:07 AM,
11/19/2025 11:35:17 AM,
11/19/2025 11:35:27 AM,-2.08293981850147
11/19/2025 11:35:37 AM,-2.29721311479807
11/19/2025 11:35:47 AM,
11/19/2025 11:35:57 AM,
11/19/2025 11:36:07 AM,
11/19/2025 11:36:17 AM,-1.61505464930087
11/19/2025 11:36:27 AM,
11/19/2025 11:36:37 AM,0
11/19/2025 11:36:47 AM,0
11/19/2025 11:36:57 AM,0
11/19/2025 11:37:07 AM,0
11/19/2025 11:37:17 AM,-2.90884918067604
11/19/2025 11:37:27 AM,
11/19/2025 11:37:37 AM,
11/19/2025 11:37:47 AM,0
11/19/2025 11:37:57 AM,
11/19/2025 11:38:07 AM,
11/19/2025 11:38:17 AM,
11/19/2025 11:38:27 AM,-1.56627323012799
11/19/2025 11:38:37 AM,
11/19/2025 11:38:47 AM,
11/19/2025 11:38:57 AM,
11/19/2025 11:39:07 AM,0
11/19/2025 11:39:17 AM,
11/19/2025 11:39:27 AM,0
11/19/2025 11:39:37 AM,
11/19/2025 11:39:47 AM,0
11/19/2025 11:39:57 AM,
11/19/2025 11:40:07 AM,0
11/19/2025 11:40:17 AM,0
11/19/2025 11:40:27 AM,0
11/19/2025 11:40:37 AM,0
11/19/2025 11:40:47 AM,
11/19/2025 11:40:57 AM,
