TIME,MEASURE
10:05:20,-109.21
10:05:21,-109.21
10:05:22,-112.2
10:05:23,-114.08
10:05:24,-112.76
10:05:25,-111.66
10:05:26,-111.66
10:05:27,-110.76
10:05:28,-108.86
10:05:29,-105.91
10:05:30,-105.91
10:05:31,-105.91
10:05:32,-103.78
10:05:33,-104.13
10:05:34,-103.49
10:05:35,-103.49
10:05:36,-102.07
10:05:37,-101.46
10:05:38,-101.13
10:05:39,-101.13
10:05:40,-101.13
10:05:41,-102.4
10:05:42,-104.06
10:05:43,-106.1
10:05:44,-106.1
10:05:45,-107.12
10:05:46,-109.89
10:05:47,-111.72
10:05:48,-111.72
10:05:49,-112.1
10:05:50,???
10:05:51,-108.91
10:05:52,-108.91
10:05:53,-108.91
10:05:54,???
10:05:55,???
10:05:56,???
10:05:57,???
10:05:58,???
10:05:59,???
10:06:00,???
10:06:01,???
10:06:02,-108.08
10:06:03,-105.64
10:06:04,-104.62
10:06:05,-107.64
10:06:06,-107.64
10:06:07,-110.92
10:06:08,-112.65
10:06:09,-114.5
10:06:10,-116.35
10:06:11,-116.35
10:06:12,-114.73
10:06:13,-113.19
10:06:14,-108.24
10:06:15,-108.24
10:06:16,-108.24
10:06:17,-105.3
10:06:18,-103.03
10:06:19,-102.32
10:06:20,-102.32
10:06:21,-102.32
10:06:22,-101.49
10:06:23,-100.83
10:06:24,-100.93
10:06:25,-100.93
10:06:26,-101.57
10:06:27,-101.75
10:06:28,-102.15
10:06:29,-104.69
10:06:30,-104.57
10:06:31,-104.45
10:06:32,-104.29
10:06:33,-104.89
10:06:34,-105.03
10:06:35,-104.77
10:06:36,-104.77
10:06:37,-104.21
10:06:38,-104.55
10:06:39,-104.55
10:06:40,-104.99
10:06:41,-105.28
10:06:42,-105.28
