Date,A Mass flow rate [kg/s]
10/15/2025 10:02:33 AM,45.8111228942871
10/15/2025 10:02:43 AM,46.0482330322266
10/15/2025 10:02:53 AM,48.5459480285645
10/15/2025 10:03:03 AM,48.270320892334
10/15/2025 10:03:13 AM,46.6550254821777
10/15/2025 10:03:23 AM,46.5855178833008
10/15/2025 10:03:33 AM,45.7425193786621
10/15/2025 10:03:43 AM,46.4406280517578
10/15/2025 10:03:53 AM,46.300350189209
10/15/2025 10:04:03 AM,47.3154144287109
10/15/2025 10:04:13 AM,46.913459777832
10/15/2025 10:04:23 AM,46.1171607971191
10/15/2025 10:04:33 AM,45.8776321411133
