Date,A Mass flow rate [kg/s]
10/27/2025 2:39:57 PM,0.125717580318451
10/27/2025 2:40:07 PM,0.0965275838971138
10/27/2025 2:40:17 PM,0.124116390943527
10/27/2025 2:40:27 PM,0.107916861772537
10/27/2025 2:40:37 PM,0.099516399204731
10/27/2025 2:40:47 PM,0.109929151833057
10/27/2025 2:40:57 PM,0.0975397303700447
10/27/2025 2:41:07 PM,0.102094322443008
10/27/2025 2:41:17 PM,0.109950348734856
10/27/2025 2:41:27 PM,
