TIME,MEASURE
10:33:32,???
10:33:33,???
10:33:34,???
10:33:35,???
10:33:36,???
10:33:37,???
10:33:38,???
10:33:39,???
10:33:40,???
10:33:41,???
10:33:42,238.19
10:33:43,238.19
10:33:44,233.95
10:33:45,231.07
10:33:46,231.07
10:33:47,229.7
10:33:48,231.25
10:33:49,231.44
10:33:50,231.52
10:33:51,230.83
10:33:52,230.8
10:33:53,227.02
10:33:54,???
10:33:55,???
10:33:56,???
10:33:57,236.64
10:33:58,242.12
10:33:59,242.19
10:34:00,237.6
10:34:01,237.95
10:34:02,240.66
10:34:03,241.09
10:34:04,236.39
10:34:05,231.0
10:34:06,232.0
10:34:07,235.76
10:34:08,235.37
10:34:09,233.74
10:34:10,233.64
10:34:11,232.61
10:34:12,231.45
10:34:13,231.68
10:34:14,231.39
10:34:15,231.02
10:34:16,230.26
10:34:17,229.81
10:34:18,229.37
10:34:19,228.93
10:34:20,228.65
10:34:21,228.42
10:34:22,228.28
10:34:23,227.68
10:34:24,???
10:34:25,???
10:34:26,???
10:34:27,???
10:34:28,???
10:34:29,???
10:34:30,???
10:34:31,???
10:34:32,???
10:34:33,???
10:34:34,???
10:34:35,???
10:34:36,???
10:34:37,???
10:34:38,???
10:34:39,???
10:34:40,???
10:34:41,???
10:34:42,???
10:34:43,???
