Date,A Mass flow rate [kg/h]
10/8/2025 9:51:14 AM,
10/8/2025 9:51:24 AM,10.309222061187
10/8/2025 9:51:34 AM,10.1522893644869
10/8/2025 9:51:44 AM,10.290296562016
10/8/2025 9:51:54 AM,10.8552988618612
10/8/2025 9:52:04 AM,9.96793946251273
10/8/2025 9:52:14 AM,9.83972903341055
10/8/2025 9:52:24 AM,10.40009111166
10/8/2025 9:52:34 AM,10.0306595675647
10/8/2025 9:52:44 AM,10.1923800073564
10/8/2025 9:52:54 AM,
10/8/2025 9:53:04 AM,
10/8/2025 9:53:14 AM,
10/8/2025 9:53:24 AM,10.1638941094279
10/8/2025 9:53:34 AM,10.0569016300142
10/8/2025 9:53:44 AM,10.2624468505383
10/8/2025 9:53:54 AM,10.3341548703611
10/8/2025 9:54:04 AM,10.2266393601894
10/8/2025 9:54:14 AM,10.1149597205222
10/8/2025 9:54:24 AM,10.3622736409307
10/8/2025 9:54:34 AM,10.1273288950324
10/8/2025 9:54:44 AM,10.1671605370939
10/8/2025 9:54:54 AM,10.6170248240232
10/8/2025 9:55:04 AM,
10/8/2025 9:55:14 AM,
10/8/2025 9:55:24 AM,10.7164090499282
10/8/2025 9:55:34 AM,9.93367256596684
10/8/2025 9:55:44 AM,10.7427860610187
10/8/2025 9:55:54 AM,10.1598406210542
10/8/2025 9:56:04 AM,9.73267871886492
10/8/2025 9:56:14 AM,10.3624027222395
10/8/2025 9:56:24 AM,10.0428401492536
10/8/2025 9:56:34 AM,9.91958845406771
10/8/2025 9:56:44 AM,10.2955721318722
10/8/2025 9:56:54 AM,10.0330601446331
10/8/2025 9:57:04 AM,
10/8/2025 9:57:14 AM,
10/8/2025 9:57:24 AM,9.80370277538896
10/8/2025 9:57:34 AM,9.90131255239248
10/8/2025 9:57:44 AM,10.3515364229679
10/8/2025 9:57:54 AM,9.90069312974811
10/8/2025 9:58:04 AM,10.0187530741096
10/8/2025 9:58:14 AM,10.2276275865734
10/8/2025 9:58:24 AM,
10/8/2025 9:58:34 AM,
10/8/2025 9:58:44 AM,
10/8/2025 9:58:54 AM,
10/8/2025 9:59:04 AM,14.7239428013563
10/8/2025 9:59:14 AM,
10/8/2025 9:59:24 AM,
10/8/2025 9:59:34 AM,
10/8/2025 9:59:44 AM,
10/8/2025 9:59:54 AM,
10/8/2025 10:00:04 AM,
10/8/2025 10:00:14 AM,
10/8/2025 10:00:24 AM,
10/8/2025 10:00:34 AM,
10/8/2025 10:00:44 AM,
10/8/2025 10:00:54 AM,
10/8/2025 10:01:04 AM,
10/8/2025 10:01:14 AM,
10/8/2025 10:01:24 AM,2.21306425519288
10/8/2025 10:01:34 AM,0
10/8/2025 10:01:44 AM,0
10/8/2025 10:01:54 AM,0
10/8/2025 10:02:04 AM,0
10/8/2025 10:02:14 AM,0
10/8/2025 10:02:24 AM,0
10/8/2025 10:02:34 AM,0
10/8/2025 10:02:44 AM,0
10/8/2025 10:02:54 AM,0
10/8/2025 10:03:04 AM,
