TIME,MEASURE
07:39:44,???
07:39:45,???
07:39:46,???
07:39:47,???
07:39:48,???
07:39:49,???
07:39:50,0.12
07:39:51,0.03
07:39:52,0.08
07:39:53,0.07
07:39:54,0.09
07:39:55,0.21
07:39:56,0.12
07:39:57,0.11
07:39:58,0.08
07:39:59,???
07:40:00,???
07:40:01,0.13
07:40:02,???
07:40:03,0.05
07:40:04,-0.06
07:40:05,-0.12
07:40:06,-0.14
07:40:07,0.01
07:40:08,-0.06
07:40:09,-0.09
07:40:10,-0.07
07:40:11,-0.07
07:40:12,-0.09
07:40:13,-0.1
07:40:14,-0.13
07:40:15,-0.16
07:40:16,-0.07
07:40:17,-0.19
07:40:18,-0.16
07:40:19,-0.11
07:40:20,-0.09
07:40:21,-0.08
07:40:22,-0.05
07:40:23,-0.03
07:40:24,-0.01
07:40:25,-0.08
07:40:26,-0.07
07:40:27,-0.06
07:40:28,-0.04
07:40:29,-0.02
07:40:30,-0.01
07:40:31,0.0
07:40:32,???
07:40:33,???
07:40:34,???
07:40:35,???
07:40:36,???
07:40:37,???
07:40:38,???
07:40:39,???
07:40:40,???
