Date,A Mass flow rate [kg/h]
11/11/2025 11:09:49 AM,441.955867409706
11/11/2025 11:09:59 AM,441.855338215828
11/11/2025 11:10:09 AM,439.732718467712
11/11/2025 11:10:19 AM,431.916117668152
11/11/2025 11:10:29 AM,420.558813214302
11/11/2025 11:10:39 AM,420.130544900894
11/11/2025 11:10:49 AM,414.959353208542
11/11/2025 11:10:59 AM,410.739004611969
11/11/2025 11:11:09 AM,407.292580604553
11/11/2025 11:11:19 AM,398.757013678551
11/11/2025 11:11:29 AM,390.21635055542
11/11/2025 11:11:39 AM,383.55073928833
11/11/2025 11:11:49 AM,380.086746811867
11/11/2025 11:11:59 AM,376.87965631485
11/11/2025 11:12:09 AM,376.5680372715
11/11/2025 11:12:19 AM,377.794155478477
11/11/2025 11:12:29 AM,377.813950181007
11/11/2025 11:12:39 AM,379.636189341545
11/11/2025 11:12:49 AM,386.146527528763
11/11/2025 11:12:59 AM,395.901426672935
11/11/2025 11:13:09 AM,395.012864470482
11/11/2025 11:13:19 AM,395.617246627808
11/11/2025 11:13:29 AM,395.399639010429
11/11/2025 11:13:39 AM,396.306252479553
11/11/2025 11:13:49 AM,388.405081629753
11/11/2025 11:13:59 AM,390.854716300964
11/11/2025 11:14:09 AM,392.250189185143
11/11/2025 11:14:19 AM,388.993209600449
11/11/2025 11:14:29 AM,386.148190498352
11/11/2025 11:14:39 AM,384.061190485954
11/11/2025 11:14:49 AM,383.970719575882
11/11/2025 11:14:59 AM,386.987400054932
11/11/2025 11:15:09 AM,392.395001649857
11/11/2025 11:15:19 AM,395.297527313232
11/11/2025 11:15:29 AM,398.507058620453
11/11/2025 11:15:39 AM,405.698812007904
11/11/2025 11:15:49 AM,413.843393325806
11/11/2025 11:15:59 AM,412.050068378448
11/11/2025 11:16:09 AM,406.579890847206
11/11/2025 11:16:19 AM,403.277957439423
11/11/2025 11:16:29 AM,399.475041031837
11/11/2025 11:16:39 AM,399.004742503166
11/11/2025 11:16:49 AM,389.319285750389
11/11/2025 11:16:59 AM,382.138261198997
11/11/2025 11:17:09 AM,379.901191592216
11/11/2025 11:17:19 AM,379.952716827393
11/11/2025 11:17:29 AM,381.394994258881
11/11/2025 11:17:39 AM,380.752122402191
11/11/2025 11:17:49 AM,380.329164862633
11/11/2025 11:17:59 AM,379.041060805321
11/11/2025 11:18:09 AM,379.092451930046
11/11/2025 11:18:19 AM,383.631500601768
11/11/2025 11:18:29 AM,394.550880789757
11/11/2025 11:18:39 AM,400.49495100975
11/11/2025 11:18:49 AM,399.604913592339
11/11/2025 11:18:59 AM,402.275186777115
11/11/2025 11:19:09 AM,404.216220974922
11/11/2025 11:19:19 AM,400.849780440331
11/11/2025 11:19:29 AM,392.695301771164
11/11/2025 11:19:39 AM,386.74935400486
11/11/2025 11:19:49 AM,386.468231678009
11/11/2025 11:19:59 AM,385.235890746117
11/11/2025 11:20:09 AM,386.706385016441
11/11/2025 11:20:19 AM,390.092486143112
11/11/2025 11:20:29 AM,392.642918229103
11/11/2025 11:20:39 AM,398.989507555962
11/11/2025 11:20:49 AM,402.554887533188
11/11/2025 11:20:59 AM,402.025634050369
11/11/2025 11:21:09 AM,401.099440455437
11/11/2025 11:21:19 AM,401.588568091393
11/11/2025 11:21:29 AM,402.074664831161
11/11/2025 11:21:39 AM,401.868161559105
11/11/2025 11:21:49 AM,386.561787128448
11/11/2025 11:21:59 AM,372.472250461578
11/11/2025 11:22:09 AM,366.407749056816
11/11/2025 11:22:19 AM,365.290984511375
11/11/2025 11:22:29 AM,376.864850521088
11/11/2025 11:22:39 AM,390.940895676613
11/11/2025 11:22:49 AM,395.502609014511
11/11/2025 11:22:59 AM,398.917329311371
11/11/2025 11:23:09 AM,400.276055932045
11/11/2025 11:23:19 AM,405.97722530365
11/11/2025 11:23:29 AM,403.236517310143
11/11/2025 11:23:39 AM,401.768866181374
11/11/2025 11:23:49 AM,401.306506991386
11/11/2025 11:23:59 AM,400.164851546288
11/11/2025 11:24:09 AM,400.665539503098
11/11/2025 11:24:19 AM,401.863279938698
11/11/2025 11:24:29 AM,401.32868885994
11/11/2025 11:24:39 AM,392.990237474442
11/11/2025 11:24:49 AM,386.254674196243
11/11/2025 11:24:59 AM,383.602720499039
11/11/2025 11:25:09 AM,380.173972249031
11/11/2025 11:25:19 AM,385.448187589645
11/11/2025 11:25:29 AM,386.110559105873
11/11/2025 11:25:39 AM,388.915640115738
11/11/2025 11:25:49 AM,395.144453644753
11/11/2025 11:25:59 AM,397.086721658707
11/11/2025 11:26:09 AM,395.879298448563
11/11/2025 11:26:19 AM,397.0369130373
11/11/2025 11:26:29 AM,392.238736152649
11/11/2025 11:26:39 AM,383.847552537918
11/11/2025 11:26:49 AM,378.305304050446
11/11/2025 11:26:59 AM,381.259194016457
11/11/2025 11:27:09 AM,385.525006055832
11/11/2025 11:27:19 AM,390.427842736244
11/11/2025 11:27:29 AM,399.185174703598
11/11/2025 11:27:39 AM,401.51239335537
11/11/2025 11:27:49 AM,399.607327580452
11/11/2025 11:27:59 AM,399.755546450615
11/11/2025 11:28:09 AM,401.576873660088
11/11/2025 11:28:19 AM,402.285513281822
11/11/2025 11:28:29 AM,404.610505700111
11/11/2025 11:28:39 AM,402.058652043343
11/11/2025 11:28:49 AM,403.894892334938
11/11/2025 11:28:59 AM,403.661674261093
11/11/2025 11:29:09 AM,399.726819992065
11/11/2025 11:29:19 AM,415.169396996498
11/11/2025 11:29:29 AM,476.761204004288
11/11/2025 11:29:39 AM,392.735829949379
11/11/2025 11:29:49 AM,410.105708241463
11/11/2025 11:29:59 AM,408.472940325737
11/11/2025 11:30:09 AM,398.600426316261
11/11/2025 11:30:19 AM,401.319569349289
11/11/2025 11:30:29 AM,397.535079717636
