Date,A Mass flow rate [kg/h]
12/9/2025 1:52:54 PM,230660.733032227
12/9/2025 1:52:55 PM,230660.733032227
12/9/2025 1:52:56 PM,231860.110473633
12/9/2025 1:52:57 PM,231392.834472656
12/9/2025 1:52:58 PM,231093.292236328
12/9/2025 1:52:59 PM,228919.674682617
12/9/2025 1:53:00 PM,228919.674682617
12/9/2025 1:53:01 PM,230543.865966797
12/9/2025 1:53:02 PM,230872.247314453
12/9/2025 1:53:03 PM,232399.044799805
12/9/2025 1:53:04 PM,230559.466552734
12/9/2025 1:53:05 PM,229885.757446289
12/9/2025 1:53:06 PM,229427.07824707
12/9/2025 1:53:07 PM,230840.524291992
12/9/2025 1:53:08 PM,231689.822387695
12/9/2025 1:53:09 PM,232771.948242188
12/9/2025 1:53:10 PM,232240.951538086
12/9/2025 1:53:11 PM,232987.445068359
12/9/2025 1:53:12 PM,233256.4453125
12/9/2025 1:53:13 PM,232339.74609375
12/9/2025 1:53:14 PM,232613.497924805
12/9/2025 1:53:15 PM,230071.028137207
12/9/2025 1:53:16 PM,229858.071899414
12/9/2025 1:53:17 PM,229800.819396973
12/9/2025 1:53:18 PM,228727.043151855
12/9/2025 1:53:19 PM,228727.043151855
12/9/2025 1:53:20 PM,
12/9/2025 1:53:21 PM,227123.876953125
12/9/2025 1:53:22 PM,226482.138061523
12/9/2025 1:53:23 PM,225636.30065918
12/9/2025 1:53:24 PM,224257.598876953
12/9/2025 1:53:25 PM,223525.511169434
12/9/2025 1:53:26 PM,223335.433959961
12/9/2025 1:53:27 PM,222147.331237793
12/9/2025 1:53:28 PM,
12/9/2025 1:53:29 PM,
12/9/2025 1:53:30 PM,221673.394775391
12/9/2025 1:53:31 PM,221650.845336914
12/9/2025 1:53:32 PM,221934.072875977
12/9/2025 1:53:33 PM,222167.477416992
12/9/2025 1:53:34 PM,222581.964111328
12/9/2025 1:53:35 PM,222592.71697998
12/9/2025 1:53:36 PM,223253.105163574
12/9/2025 1:53:37 PM,223528.381347656
12/9/2025 1:53:38 PM,223959.127807617
12/9/2025 1:53:39 PM,224525.610351562
12/9/2025 1:53:40 PM,224525.610351562
12/9/2025 1:53:41 PM,224803.729248047
12/9/2025 1:53:42 PM,224967.027282715
12/9/2025 1:53:43 PM,224964.610290527
12/9/2025 1:53:44 PM,225121.536254883
12/9/2025 1:53:45 PM,225026.174926758
12/9/2025 1:53:46 PM,224935.290527344
12/9/2025 1:53:47 PM,224802.163696289
12/9/2025 1:53:48 PM,224609.504699707
12/9/2025 1:53:49 PM,224529.606628418
12/9/2025 1:53:50 PM,224235.612487793
12/9/2025 1:53:51 PM,224009.678649902
12/9/2025 1:53:52 PM,223909.30480957
12/9/2025 1:53:53 PM,223530.825805664
12/9/2025 1:53:54 PM,223342.918395996
12/9/2025 1:53:55 PM,223546.961975098
12/9/2025 1:53:56 PM,223604.32434082
12/9/2025 1:53:57 PM,223627.368164062
12/9/2025 1:53:58 PM,223567.437744141
12/9/2025 1:53:59 PM,223398.014831543
12/9/2025 1:54:00 PM,223777.111816406
12/9/2025 1:54:01 PM,223671.148681641
12/9/2025 1:54:02 PM,223792.575073242
12/9/2025 1:54:03 PM,223799.839782715
12/9/2025 1:54:04 PM,223627.258300781
12/9/2025 1:54:05 PM,223717.373657227
12/9/2025 1:54:06 PM,223756.224060059
12/9/2025 1:54:07 PM,223578.149414062
12/9/2025 1:54:08 PM,223972.242736816
12/9/2025 1:54:09 PM,224307.669067383
12/9/2025 1:54:10 PM,224799.389648438
12/9/2025 1:54:11 PM,225195.831298828
12/9/2025 1:54:12 PM,225288.418579102
12/9/2025 1:54:13 PM,224971.394348145
12/9/2025 1:54:14 PM,224672.772216797
